Name	Description	pvalue	qvalue	phenotype	genes
GO:0045229	external encapsulating structure organization	0.00975	0.00975	1	TGM1,TGM3,HRNR
GO:0043163	cell envelope organization	0.00975	0.00975	1	TGM1,TGM3,HRNR
GO:0070120	ciliary neurotrophic factor-mediated signaling pathway	0.93	0.93	1	CNTFR,IL6ST
GO:0002931	response to ischemia	0.264	0.264	1	MLYCD,CPEB4,FAM175B,CIB1
GO:0034698	response to gonadotropin	0.349	0.349	1	TGFBR3,NOTCH1
GO:0070816	phosphorylation of RNA polymerase II C-terminal domain	1	1	1	CCNT1,GTF2H4
GO:0009266	response to temperature stimulus	0.0309	0.0309	1	GCLC,FKBP4,CAMK2B,ATXN3,EIF2B3,MAP2K7,GSK3B,NFKBIA,BAG1,NUP98,NUP107,BAG2,NUP85,DNAJB1,NUPL1,AKT1,CAMK2G,C11ORF73,BAG3,ACOT11,DNAJB4,MAPKAPK2,NOS3,BAG5,EIF2AK3,CD34,HSF1,TRPV2,MTOR,HSPA1B,HSPA1A,AKT1S1
GO:0009408	response to heat	0.0288	0.0288	1	GCLC,FKBP4,CAMK2B,ATXN3,EIF2B3,MAP2K7,GSK3B,BAG1,NUP98,NUP107,BAG2,NUP85,DNAJB1,NUPL1,AKT1,CAMK2G,C11ORF73,BAG3,DNAJB4,MAPKAPK2,NOS3,BAG5,CD34,HSF1,MTOR,HSPA1B,HSPA1A,AKT1S1
GO:0010286	heat acclimation	0.424	0.424	1	HSPA1B,HSPA1A
GO:0009409	response to cold	0.041	0.041	1	NFKBIA,ACOT11,EIF2AK3
GO:0034605	cellular response to heat	0.15	0.15	1	FKBP4,CAMK2B,ATXN3,GSK3B,BAG1,NUP98,NUP107,BAG2,NUP85,DNAJB1,NUPL1,CAMK2G,C11ORF73,BAG3,MAPKAPK2,BAG5,CD34,HSF1,MTOR,HSPA1B,HSPA1A,AKT1S1
GO:0070370	cellular heat acclimation	0.424	0.424	1	HSPA1B,HSPA1A
GO:1900034	regulation of cellular response to heat	0.0242	0.0242	1	FKBP4,CAMK2B,GSK3B,BAG1,NUP98,NUP107,BAG2,NUP85,DNAJB1,NUPL1,CAMK2G,C11ORF73,BAG3,MAPKAPK2,BAG5,CD34,HSF1,MTOR,HSPA1B,HSPA1A,AKT1S1
GO:0070417	cellular response to cold	0.017	0.017	1	NFKBIA,EIF2AK3
GO:0006968	cellular defense response	0.137	0.137	1	CD5L,RAB23
GO:0070584	mitochondrion morphogenesis	0.0227	0.0227	1	DNM1L,MYH14,PID1,SUPV3L1,MFF
GO:0015949	nucleobase-containing small molecule interconversion	0.157	0.157	1	CTPS2,NME4,TXNRD1
GO:0097354	prenylation	0.11	0.11	1	PGGT1B,FNTA,CHM,FNTB
GO:0018342	protein prenylation	0.11	0.11	1	PGGT1B,FNTA,CHM,FNTB
GO:0018344	protein geranylgeranylation	0.18	0.18	1	PGGT1B,FNTA
GO:0018343	protein farnesylation	0.195	0.195	1	FNTA,FNTB
GO:0034405	response to fluid shear stress	1	1	1	MEF2C,AKT1,NOS3,ABCA1,HDAC3
GO:0071498	cellular response to fluid shear stress	1	1	1	MEF2C,HDAC3
GO:0006515	misfolded or incompletely synthesized protein catabolic process	1	1	1	ATXN3,STUB1
GO:0036005	response to macrophage colony-stimulating factor	0.182	0.182	1	CSF1R,PDE2A
GO:0036006	cellular response to macrophage colony-stimulating factor stimulus	0.182	0.182	1	CSF1R,PDE2A
GO:0034497	protein localization to pre-autophagosomal structure	0.453	0.453	1	MFN2,TRAPPC8,WIPI2,WDR45
GO:0097066	response to thyroid hormone	1	1	1	CTSH,HPN
GO:0048552	regulation of metalloenzyme activity	0.0668	0.0668	1	TIMP2,TIMP1,CAV1,ATP7A,CIB1
GO:0048553	negative regulation of metalloenzyme activity	0.232	0.232	1	TIMP2,TIMP1,ATP7A
GO:0048554	positive regulation of metalloenzyme activity	0.0714	0.0714	1	CAV1,ATP7A,CIB1
GO:0010737	protein kinase A signaling	1	1	1	ADIPOQ,PJA2
GO:0010738	regulation of protein kinase A signaling	1	1	1	AKAP12,ADIPOQ,PJA2
GO:0010739	positive regulation of protein kinase A signaling	0.605	0.605	1	AKAP12,ADIPOQ
GO:0038001	paracrine signaling	0.22	0.22	1	SERPINB3,CD34
GO:0090611	ubiquitin-independent protein catabolic process via the multivesicular body sorting pathway	0.176	0.176	1	CHMP4B,VPS4B,CHMP4C
GO:0071679	commissural neuron axon guidance	0.658	0.658	1	NRP1,NFIB
GO:0045116	protein neddylation	0.906	0.906	1	NEDD8,UBE2M,UBE2F,DCUN1D3
GO:0055094	response to lipoprotein particle	6e-04	6e-04	1	CD9,CD81,CDH13,ITGB1,ADAM17,ABCA1
GO:0055098	response to low-density lipoprotein particle	0.00417	0.00417	1	CD9,CD81,CDH13,ITGB1,ABCA1
GO:0071402	cellular response to lipoprotein particle stimulus	0.00991	0.00991	1	CD9,CD81,CDH13,ITGB1
GO:0071404	cellular response to low-density lipoprotein particle stimulus	0.00991	0.00991	1	CD9,CD81,CDH13,ITGB1
GO:0000255	allantoin metabolic process	0.387	0.387	1	STAT5A,STAT5B
GO:0010216	maintenance of DNA methylation	0.749	0.749	1	UHRF2,USP7
GO:0098727	maintenance of cell number	1	1	1	PRDM14,PBX1
GO:0019827	stem cell population maintenance	1	1	1	PRDM14,PBX1
GO:0035019	somatic stem cell population maintenance	0.636	0.636	1	PRDM14,PBX1
GO:0051090	regulation of sequence-specific DNA binding transcription factor activity	0.00904	0.00904	1	DVL2,LTF,PRKCH,MAPK9,TAB2,EIF2AK2,TRAF1,PRKCQ,HDAC4,LRP6,MAP3K13,NFKB2,MID2,ERC1,IRAK3,RNF31,RPS6KA5,NFKBIA,PSMD10,TRADD,PYCARD,IKBKB,STK3,NFKBIB,TRIM14,DDX58,MAPK8,NFKB1,MAPK10,WFS1,TRIM38,ERBB2IP,SUMO1,TRIM25,RNF2,PTGIS,RBCK1,FOXJ1,TRIM21,RIPK1,CYP1B1,CRTC3,NLRC5,ARRB2,AKT1,PEX14,S100A8,EPHA5,FER,JMY,TAB3,RPS6KA4,PPAP2B,DDR2,S100A9,FZD6,BTRC,RELA,JUP,BRMS1,PARP10,CAMK1D,GAS6,PRKD1,CIB1,PBX1,CHP,USP7,COMMD6,FLNA,HSPA1B,HSPA1A,TRIM26,UBE2V1,IKBKG,RAB7B
GO:0051091	positive regulation of sequence-specific DNA binding transcription factor activity	0.00388	0.00388	1	DVL2,LTF,PRKCH,EIF2AK2,TRAF1,PRKCQ,HDAC4,LRP6,MAP3K13,NFKB2,MID2,ERC1,IRAK3,RNF31,RPS6KA5,NFKBIA,TRADD,PYCARD,IKBKB,STK3,NFKBIB,TRIM14,DDX58,NFKB1,TRIM38,TRIM25,RBCK1,TRIM21,RIPK1,CRTC3,AKT1,S100A8,EPHA5,FER,JMY,TAB3,RPS6KA4,PPAP2B,DDR2,S100A9,RELA,JUP,CAMK1D,PRKD1,CIB1,HSPA1B,HSPA1A,TRIM26,UBE2V1,IKBKG,RAB7B
GO:0051092	positive regulation of NF-kappaB transcription factor activity	0.000313	0.000313	1	LTF,PRKCH,TAB2,EIF2AK2,TRAF1,PRKCQ,MAP3K13,NFKB2,MID2,ERC1,IRAK3,RNF31,RPS6KA5,NFKBIA,TRADD,PYCARD,IKBKB,NFKBIB,TRIM14,NFKB1,TRIM38,TRIM25,RBCK1,TRIM5,RIPK1,S100A8,FER,TAB3,RPS6KA4,S100A9,RELA,PRKD1,CIB1,HSPA1B,HSPA1A,UBE2V1,IKBKG,RAB7B
GO:0032793	positive regulation of CREB transcription factor activity	0.111	0.111	1	RPS6KA5,CRTC3,EPHA5,RPS6KA4,CAMK1D,PRKD1
GO:0043433	negative regulation of sequence-specific DNA binding transcription factor activity	0.0394	0.0394	1	IRAK3,NFKBIA,WFS1,PTGIS,FOXJ1,TRIM21,CYP1B1,GAS6,PBX1,COMMD6,FLNA
GO:0032088	negative regulation of NF-kappaB transcription factor activity	0.0558	0.0558	1	IRAK3,NFKBIA,PTGIS,FOXJ1,TRIM21,CYP1B1,COMMD6
GO:0007229	integrin-mediated signaling pathway	6.87e-05	6.87e-05	1	FERMT2,ITGB5,COL16A1,TIMP1,ERBB2IP,PLEK,LAMA5,CD63,FERMT3,ITGB1,DOCK1,DST,ZYX,ITGB2,ITGA2,ILK,COL3A1,ADAM9,PTK2,PRKD1,FLNA,SRC,ITGB3
GO:2001044	regulation of integrin-mediated signaling pathway	0.149	0.149	1	TIMP1,CD63,PRKD1,FLNA
GO:2001046	positive regulation of integrin-mediated signaling pathway	0.73	0.73	1	CD63,FLNA
GO:0006517	protein deglycosylation	1	1	1	MAN2B2,MAN2C1,MGEA5
GO:0045454	cell redox homeostasis	1	1	1	GCLC,TXN
GO:0030091	protein repair	0.0217	0.0217	1	MSRB2,MSRB3
GO:0007271	synaptic transmission, cholinergic	0.342	0.342	1	CHRM3,NQO1,CHRM2
GO:0007220	Notch receptor processing	1	1	1	NOTCH3,NOTCH2,NOTCH1,ADAM17
GO:0007205	protein kinase C-activating G-protein coupled receptor signaling pathway	1	1	1	PPAP2A,PICK1
GO:0034390	smooth muscle cell apoptotic process	1	1	1	LRP6,APOH
GO:0010660	regulation of muscle cell apoptotic process	1	1	1	LRP6,APOH
GO:0034391	regulation of smooth muscle cell apoptotic process	1	1	1	LRP6,APOH
GO:0010656	negative regulation of muscle cell apoptotic process	1	1	1	LRP6,APOH
GO:0034392	negative regulation of smooth muscle cell apoptotic process	0.33	0.33	1	LRP6,APOH
GO:0071692	protein localization to extracellular region	0.145	0.145	1	LTBP1,FBN2,FBN1
GO:0034367	macromolecular complex remodeling	0.422	0.422	1	PLTP,APOA4,APOA2,PLA2G2A,APOM
GO:0050879	multicellular organismal movement	0.0143	0.0143	1	MYH7,DMPK,MYH14,MYH3,MYH8,CASQ1,CAV3,RCSD1,DMD,GSTM2,ACTN3
GO:0050881	musculoskeletal movement	0.0143	0.0143	1	MYH7,DMPK,MYH14,MYH3,MYH8,CASQ1,CAV3,RCSD1,DMD,GSTM2,ACTN3
GO:0090130	tissue migration	8.46e-09	8.46e-09	1	GPR124,HDAC7,PKN2,PFN2,PTGS2,FAT2,APOH,NRP1,PPM1F,FERMT1,SRPX2,CTSH,HSPB1,ACTA2,PBLD,PFN1,CORO1C,SASH1,GPLD1,HRG,NRP2,PIK3CA,GLIPR2,GIPC1,PLCG1,AAMP,CAPN7,ROCK2,CYP1B1,FGF2,CDH13,BCAS3,AKT1,ACTA1,NOTCH1,PRKCA,ACTC1,PPAP2B,ACTG2,S100P,NOS3,ADAM9,PTK2,ZEB2,PRKCE,MCC,CORO1B,KRT2,MMRN2,PTPRM,TACSTD2,PRKD1,CIB1,NR2F2,KRT16,NF1,S100A2,SRC,SYNJ2BP,ITGB3
GO:0090132	epithelium migration	1.94e-07	1.94e-07	1	GPR124,HDAC7,PKN2,PFN2,PTGS2,FAT2,APOH,NRP1,PPM1F,FERMT1,SRPX2,CTSH,HSPB1,PBLD,PFN1,CORO1C,SASH1,GPLD1,HRG,NRP2,PIK3CA,GLIPR2,GIPC1,PLCG1,AAMP,CAPN7,ROCK2,CYP1B1,FGF2,CDH13,BCAS3,AKT1,NOTCH1,PRKCA,PPAP2B,S100P,NOS3,ADAM9,PTK2,ZEB2,PRKCE,MCC,CORO1B,KRT2,MMRN2,PTPRM,TACSTD2,PRKD1,CIB1,NR2F2,KRT16,NF1,S100A2,SRC,SYNJ2BP,ITGB3
GO:1901678	iron coordination entity transport	0.728	0.728	1	HRG,ABCB6,LCN2
GO:0018212	peptidyl-tyrosine modification	0.0493	0.0493	1	GPRC5A,CD74,CD44,TIE1,HYAL2,NCK2,NRP1,SFRP1,TYK2,CAV1,CD81,CAMKK2,PDGFRB,HRG,ZAP70,EFEMP1,PDCL3,IL6ST,PDGFRA,EPHA7,ABI2,APP,ABL2,SFRP2,EGFR,CTF1,ADAM17,ACE,SHC1,ITGA5,JAK1,DDR2,PRKCD,ROR2,AFAP1L2,PTK2,PEAK1,CSPG4,HCLS1,CSF1R,GAS6,ROR1,PTPN1,SRC,ITGB3
GO:0014812	muscle cell migration	0.000365	0.000365	1	ROCK1,NRP1,VTN,PDGFRB,IGFBP5,DOCK7,AAMP,SORL1,TPM1,IGFBP3,ACE,CORO1B,ADIPOQ,AIF1,ITGB3
GO:0014909	smooth muscle cell migration	0.000262	0.000262	1	NRP1,VTN,PDGFRB,IGFBP5,DOCK7,AAMP,SORL1,TPM1,IGFBP3,ACE,CORO1B,ADIPOQ,AIF1,ITGB3
GO:0034508	centromere complex assembly	1	1	1	CENPF,POGZ
GO:0070482	response to oxygen levels	0.000539	0.000539	1	FAS,PDK3,SIRT2,UBE2D1,PTGS2,PICK1,SFRP1,CAV1,TBL2,ENG,CPEB4,ITPR2,PTGIS,EGLN3,CPEB2,TMBIM6,PML,LIMD1,NOTCH1,ITPR1,ADAM17,KCNMA1,CLDN3,DDIT4,CD34,TH,NF1,ADA,ATG7,RYR2,MTOR,ANG,AQP1
GO:0036293	response to decreased oxygen levels	0.00168	0.00168	1	PDK3,SIRT2,UBE2D1,PTGS2,PICK1,SFRP1,CAV1,TBL2,ENG,CPEB4,ITPR2,PTGIS,EGLN3,CPEB2,TMBIM6,PML,LIMD1,NOTCH1,ITPR1,ADAM17,KCNMA1,CLDN3,DDIT4,CD34,TH,NF1,ADA,RYR2,MTOR,ANG,AQP1
GO:0036296	response to increased oxygen levels	0.0311	0.0311	1	FAS,CAV1,ATG7
GO:0071453	cellular response to oxygen levels	0.0613	0.0613	1	FAS,PDK3,SIRT2,UBE2D1,PTGS2,PICK1,SFRP1,CAV1,TBL2,CPEB4,PTGIS,EGLN3,CPEB2,TMBIM6,NOTCH1,CD34,ATG7,MTOR,AQP1
GO:0036295	cellular response to increased oxygen levels	0.0311	0.0311	1	FAS,CAV1,ATG7
GO:0036294	cellular response to decreased oxygen levels	0.314	0.314	1	PDK3,SIRT2,UBE2D1,PTGS2,PICK1,SFRP1,TBL2,CPEB4,PTGIS,EGLN3,CPEB2,TMBIM6,NOTCH1,CD34,MTOR,AQP1
GO:0070227	lymphocyte apoptotic process	1	1	1	PRKCQ,BBC3,LGALS3,RIPK1,AKT1,PIP,FADD
GO:0070231	T cell apoptotic process	0.467	0.467	1	PRKCQ,BBC3,LGALS3,RIPK1,AKT1,PIP,FADD
GO:1901615	organic hydroxy compound metabolic process	0.00136	0.00136	1	PON1,CROT,ALDH3B1,INPP4A,INPP5A,GBA2,APOB,LPCAT2,LGMN,ITPK1,PLCB4,HPN,PRKAG2,ABCC3,NFKB1,INPP4B,SC5DL,APOA4,MVK,LPCAT3,GPLD1,SNX17,PLEK,PLA2G4A,RDH10,PLBD1,OCRL,NUDT10,DBH,PLCG1,PANK2,SRD5A3,PRKAA1,INPP5K,COQ3,DDC,ALDH3B2,SMPD2,CYP27A1,ALDH1B1,CYP1B1,RBP4,FGF2,RDH12,IMPA2,OSBPL1A,ITPKB,GC,PLCB3,INPP1,GGPS1,APOA2,G6PD,PCYT1A,PLCD3,DHRS3,CDS1,ALB,PLB1,PRKCD,ABCA1,ATP7A,CYP7A1,JMJD7-PLA2G4B,ZEB2,CYP11B2,TH,PLCB1,PARK2,RXRA,PLCD1,AKR1C1,ADH1A,PLA2G2A,ADH7,NUDT11,ADH1B,ADH5,PLCG2,AKR1B10,ADH4,AKR1C4,ADH1C,ACTN3,NUDT3
GO:0051340	regulation of ligase activity	1	1	1	ANAPC4,CUL1,UBE2D1,PSMD10,PSMD9,PIN1,CDC16,BTRC,BAG5,BMI1,UBE2L3,NHEJ1,DCUN1D3,ANAPC7,PSMB10
GO:0051351	positive regulation of ligase activity	1	1	1	ANAPC4,CUL1,UBE2D1,PSMD10,PSMD9,PIN1,CDC16,BTRC,BMI1,UBE2L3,NHEJ1,DCUN1D3,ANAPC7,PSMB10
GO:0051339	regulation of lyase activity	1	1	1	CAP2,NOS3,GRM3
GO:0051350	negative regulation of lyase activity	1	1	1	PALM,PRKCA,GRM3
GO:0042303	molting cycle	0.00994	0.00994	1	KRT17,KRT84,KRT16,KRT14
GO:0022404	molting cycle process	0.23	0.23	1	KRT17,KRT84
GO:0042633	hair cycle	0.00994	0.00994	1	KRT17,KRT84,KRT16,KRT14
GO:0022405	hair cycle process	0.23	0.23	1	KRT17,KRT84
GO:1901983	regulation of protein acetylation	1	1	1	RPS6KA5,PAXIP1,TADA2B,MUC1
GO:1901985	positive regulation of protein acetylation	1	1	1	RPS6KA5,PAXIP1,TADA2B,MUC1
GO:1903513	endoplasmic reticulum to cytosol transport	0.0372	0.0372	1	DERL3,HM13,PDE4D,CASQ2,HRC,NOL3,CASQ1,RHBDD1,ANK2,CLIC2,SLC8A1,SVIP,RYR2,UBE2J1,DMD,GSTM2
GO:0097164	ammonium ion metabolic process	0.905	0.905	1	PON1,CROT,LPCAT2,SMS,PCYT1B,APOA4,LPCAT3,GPLD1,PLA2G4A,PLBD1,PNPLA8,SMPD2,AKR1C2,PRG3,APOA2,PCYT1A,CDS1,PLB1,PRKCD,ATP7A,JMJD7-PLA2G4B,TH,PARK2,AKR1C1,PLA2G2A,AKR1B10,AKR1C4
GO:0018214	protein carboxylation	0.00362	0.00362	1	F9,F10,F2,GAS6,PROS1
GO:0036260	RNA capping	1	1	1	METTL1,ERCC2,GTF2H2,GTF2H4
GO:0009452	7-methylguanosine RNA capping	1	1	1	METTL1,ERCC2,GTF2H2,GTF2H4
GO:1904223	regulation of glucuronosyltransferase activity	1.73e-10	1.73e-10	1	UGT1A6,UGT1A9,UGT1A1,UGT1A8,UGT1A10,UGT1A3,UGT1A7,UGT1A4
GO:0010911	regulation of isomerase activity	0.797	0.797	1	SETMAR,PLSCR1
GO:0098732	macromolecule deacylation	0.453	0.453	1	LYPLA2,HDAC4,SIRT2,KDM5A,BRMS1L,MAPK8,PML,FNTA,BRMS1,PRKD1
GO:0035601	protein deacylation	0.416	0.416	1	LYPLA2,HDAC4,SIRT2,KDM5A,BRMS1L,MAPK8,PML,FNTA,BRMS1,PRKD1
GO:0006476	protein deacetylation	0.555	0.555	1	HDAC4,SIRT2,KDM5A,BRMS1L,MAPK8,PML,FNTA,BRMS1,PRKD1
GO:0090042	tubulin deacetylation	0.0356	0.0356	1	SIRT2,FNTA
GO:0090311	regulation of protein deacetylation	0.051	0.051	1	KDM5A,MAPK8,PML,FNTA,BRMS1,PRKD1
GO:0001101	response to acid chemical	0.0111	0.0111	1	UBR2,ATP2B4,PDK3,TGFBR3,HSD17B2,TESC,CTSH,SFRP1,CPEB3,TMBIM6,LAMTOR1,AKR1C2,PID1,UBR1,AQP3,FOLR2,ADCY6,AKR1C1,AKR1C4,TRIM16,AQP1
GO:0071229	cellular response to acid chemical	0.103	0.103	1	UBR2,PDK3,TESC,SFRP1,CPEB3,PTK7,CPEB4,ABL2,LAMTOR1,AKR1C2,PID1,UBR1,FOLR2,ADCY6,AKR1C1,AKR1C4,AQP1
GO:1900115	extracellular regulation of signal transduction	0.27	0.27	1	LTBP1,FBN2,LRPAP1,FBN1,ADH7
GO:1900116	extracellular negative regulation of signal transduction	0.27	0.27	1	LTBP1,FBN2,LRPAP1,FBN1,ADH7
GO:0035581	sequestering of extracellular ligand from receptor	0.407	0.407	1	LTBP1,FBN2,FBN1
GO:0018195	peptidyl-arginine modification	1	1	1	PRMT8,CARM1,PADI4
GO:0023058	adaptation of signaling pathway	1	1	1	ARRB2,GTF2H2,ADRBK1
GO:0022401	negative adaptation of signaling pathway	1	1	1	ARRB2,GTF2H2,ADRBK1
GO:1904019	epithelial cell apoptotic process	0.236	0.236	1	WFS1,ANO6,GAS6,SERPINB13,RYR2
GO:0097283	keratinocyte apoptotic process	0.102	0.102	1	GSN,SERPINB13
GO:1904035	regulation of epithelial cell apoptotic process	0.429	0.429	1	WFS1,GSN,ANO6,GAS6,SERPINB13
GO:1902172	regulation of keratinocyte apoptotic process	0.102	0.102	1	GSN,SERPINB13
GO:0072577	endothelial cell apoptotic process	1	1	1	ICAM1,COL4A3,FGG,FGA,FGB,SCG2,ANO6,GAS6
GO:2000351	regulation of endothelial cell apoptotic process	1	1	1	ICAM1,FGG,FGA,FGB,SCG2,ANO6,GAS6
GO:0097050	type B pancreatic cell apoptotic process	0.106	0.106	1	WFS1,CAST,RYR2
GO:2000674	regulation of type B pancreatic cell apoptotic process	0.388	0.388	1	WFS1,CAST
GO:1904036	negative regulation of epithelial cell apoptotic process	0.147	0.147	1	ICAM1,WFS1,CAST,FGG,FGA,FGB,SCG2,GAS6,SERPINB13
GO:2000352	negative regulation of endothelial cell apoptotic process	0.843	0.843	1	ICAM1,FGG,FGA,FGB,SCG2,GAS6
GO:2000675	negative regulation of type B pancreatic cell apoptotic process	0.247	0.247	1	WFS1,CAST
GO:0090077	foam cell differentiation	0.0128	0.0128	1	PRKCH,MSR1,MAPK9,APOB,NFKBIA,NFKB1,CRP,ABCA1,ADIPOQ,PLA2G2A,ITGB3
GO:0010742	macrophage derived foam cell differentiation	0.0128	0.0128	1	PRKCH,MSR1,MAPK9,APOB,NFKBIA,NFKB1,CRP,ABCA1,ADIPOQ,PLA2G2A,ITGB3
GO:0010743	regulation of macrophage derived foam cell differentiation	0.00484	0.00484	1	PRKCH,MSR1,MAPK9,APOB,NFKBIA,NFKB1,CRP,ABCA1,ADIPOQ,PLA2G2A,ITGB3
GO:0097696	STAT cascade	1	1	1	DCN,IKBKB,CAV1,ASPN,NMI,PODNL1,IL6ST,CYP1B1,NOTCH1,CTF1,ADAM17,IRS1,STAT2,SOCS6,PODN,CRLF3,HCLS1,BGN,CSF1R,FLRT2,HGS,PTPN1,LEPROT
GO:1904892	regulation of STAT cascade	1	1	1	DCN,CAV1,PODNL1,CYP1B1,NOTCH1,CTF1,PODN,CSF1R,HGS
GO:1904894	positive regulation of STAT cascade	1	1	1	CYP1B1,CTF1,CSF1R
GO:0007259	JAK-STAT cascade	1	1	1	DCN,IKBKB,CAV1,ASPN,NMI,PODNL1,IL6ST,CYP1B1,NOTCH1,CTF1,ADAM17,IRS1,STAT2,SOCS6,PODN,CRLF3,HCLS1,BGN,CSF1R,FLRT2,HGS,PTPN1,LEPROT
GO:0046425	regulation of JAK-STAT cascade	1	1	1	DCN,CAV1,PODNL1,CYP1B1,NOTCH1,CTF1,PODN,CSF1R,HGS
GO:0046427	positive regulation of JAK-STAT cascade	1	1	1	CYP1B1,CTF1,CSF1R
GO:0050886	endocrine process	0.0268	0.0268	1	C1QTNF3,CMA1,CTSG,ECE1,INHBB,CPA3,NOS3,SERPINF2,CYP11B2
GO:0071825	protein-lipid complex subunit organization	0.0201	0.0201	1	PLTP,APOA4,PLAGL2,SNX9,BIN1,APOA2,ABCA1,PLA2G2A,APOM
GO:0034368	protein-lipid complex remodeling	0.422	0.422	1	PLTP,APOA4,APOA2,PLA2G2A,APOM
GO:0048511	rhythmic process	0.0911	0.0911	1	ARNTL2,MAPK9,CUL1,NGFR,SREBF1,FBXW11,KDM5A,GSK3B,NAMPT,AHR,MAPK8,MAPK10,ROCK2,PDGFRA,PML,CSNK1D,GNAQ,PRKAA2,INHBB,BTRC,PRKCDBP,NR1D2,NRIP1,CSNK1E,ANG
GO:0007623	circadian rhythm	0.0787	0.0787	1	ARNTL2,MAPK9,CUL1,NGFR,SREBF1,FBXW11,KDM5A,GSK3B,NAMPT,AHR,MAPK8,MAPK10,ROCK2,PML,CSNK1D,GNAQ,PRKAA2,BTRC,PRKCDBP,NR1D2,NRIP1,CSNK1E
GO:0002440	production of molecular mediator of immune response	1	1	1	IRAK3,CUEDC2,KLK3,APOA2
GO:0002377	immunoglobulin production	1	1	1	STX4,RBP4,PAXIP1
GO:0070265	necrotic cell death	0.0737	0.0737	1	BIRC3,FAS,DNM1L,TRPM7,TRADD,RIPK1,TMEM123,FADD,MLKL
