Name	Description	pvalue	qvalue	phenotype	genes
KEGG:05146	Amoebiasis	5.08e-05	5.08e-05	1	LAMB1,CTSG,LAMA4,FN1,LAMC1,COL3A1,LAMB2
KEGG:05200	Pathways in cancer	0.0164	0.0164	1	GLI2,TRAF4,LAMB1,ABL1,AXIN1,LAMA4,FN1,LAMC1,LAMB2
KEGG:05205	Proteoglycans in cancer	0.0269	0.0269	1	FN1,FLNC,CD63,FLNB,HSPG2,FLNA
KEGG:04512	ECM-receptor interaction	7.83e-11	7.83e-11	1	TNC,LAMB1,LAMA4,FN1,LAMC1,COL6A1,COL6A2,HSPG2,COL6A3,LAMB2,ITGA1
REAC:3928663	EPHA-mediated growth cone collapse	0.0109	0.0109	1	MYL6,MYH14,MYH11
REAC:2022377	Metabolism of Angiotensinogen to Angiotensins	0.00111	0.00111	1	CMA1,CTSG,CPA3
REAC:1474244	Extracellular matrix organization	1.88e-21	1.88e-21	1	TNC,COL23A1,CEACAM1,COL5A3,LAMB1,CMA1,CTSG,LAMA4,FN1,NID1,LAMC1,COL6A1,COL6A2,FBN3,HSPG2,COL6A3,FBN1,COL3A1,LAMB2,CD151,COL14A1,MFAP5,COL5A2,COL15A1,ITGA1
REAC:3000178	ECM proteoglycans	0.000223	0.000223	1	TNC,LAMB1,LAMA4,LAMC1,LAMB2
REAC:1566948	Elastic fibre formation	0.0188	0.0188	1	FBN3,FBN1,MFAP5
REAC:3000171	Non-integrin membrane-ECM interactions	2.2e-06	2.2e-06	1	TNC,LAMB1,LAMA4,LAMC1,HSPG2,LAMB2
REAC:3000157	Laminin interactions	6.84e-10	6.84e-10	1	LAMB1,LAMA4,NID1,LAMC1,HSPG2,LAMB2,ITGA1
REAC:1474290	Collagen formation	1.99e-09	1.99e-09	1	COL23A1,COL5A3,COL6A1,COL6A2,COL6A3,COL3A1,CD151,COL14A1,COL5A2,COL15A1
REAC:1650814	Collagen biosynthesis and modifying enzymes	2.85e-09	2.85e-09	1	COL23A1,COL5A3,COL6A1,COL6A2,COL6A3,COL3A1,COL14A1,COL5A2,COL15A1
REAC:2022090	Assembly of collagen fibrils and other multimeric structures	1.71e-08	1.71e-08	1	COL5A3,COL6A1,COL6A2,COL6A3,COL3A1,CD151,COL5A2,COL15A1
REAC:1566977	Fibronectin matrix formation	0.00483	0.00483	1	CEACAM1,FN1
REAC:216083	Integrin cell surface interactions	3.68e-05	3.68e-05	1	TNC,COL23A1,FN1,HSPG2,FBN1,ITGA1
REAC:1474228	Degradation of the extracellular matrix	2.06e-07	2.06e-07	1	COL23A1,LAMB1,CMA1,CTSG,NID1,LAMC1,HSPG2,COL14A1,COL15A1
REAC:1442490	Collagen degradation	0.0175	0.0175	1	COL23A1,COL14A1,COL15A1
REAC:76005	Response to elevated platelet cytosolic Ca2+	0.05	0.05	1	FN1,CD63,TLN1,FLNA
REAC:114608	Platelet degranulation 	0.0427	0.0427	1	FN1,CD63,TLN1,FLNA
REAC:5627117	RHO GTPases Activate ROCKs	0.00134	0.00134	1	MYL6,MYH14,MYH11
REAC:419037	NCAM1 interactions	0.0139	0.0139	1	COL6A1,COL6A2,COL6A3
REAC:5625900	RHO GTPases activate CIT	0.00134	0.00134	1	MYL6,MYH14,MYH11
REAC:372708	p130Cas linkage to MAPK signaling for integrins	0.0325	0.0325	1	FN1,TLN1
REAC:427601	Multifunctional anion exchangers	0.00673	0.00673	1	SLC26A3,SLC26A2
REAC:373755	Semaphorin interactions	0.000626	0.000626	1	MYL6,MYH14,MYH11,TLN1,ITGA1
REAC:400685	Sema4D in semaphorin signaling	0.00613	0.00613	1	MYL6,MYH14,MYH11
REAC:416572	Sema4D induced cell migration and growth-cone collapse	0.00436	0.00436	1	MYL6,MYH14,MYH11
REAC:397014	Muscle contraction	0.00255	0.00255	1	FXYD3,MYL6,SORBS1,CALD1,MYH11,TLN1,ITGA1
REAC:445355	Smooth Muscle Contraction	7.06e-07	7.06e-07	1	MYL6,SORBS1,CALD1,MYH11,TLN1,ITGA1
REAC:354194	GRB2:SOS provides linkage to MAPK signaling for Integrins 	0.0325	0.0325	1	FN1,TLN1
REAC:5627123	RHO GTPases activate PAKs	0.000128	0.000128	1	MYL6,MYH14,MYH11,FLNA
REAC:1500931	Cell-Cell communication	0.0143	0.0143	1	FERMT2,CDH17,FLNC,CD151,FLNA
REAC:446728	Cell junction organization	0.00213	0.00213	1	FERMT2,CDH17,FLNC,CD151,FLNA
REAC:446353	Cell-extracellular matrix interactions	0.0016	0.0016	1	FERMT2,FLNC,FLNA
