Name	Description	pvalue	qvalue	phenotype	genes
GO:0002227	innate immune response in mucosa	0.0339	0.0339	1	LTF,FAU,RNASE3,RPL39,DEFA1,DEFA3,DEFA1B
GO:0008543	fibroblast growth factor receptor signaling pathway	1	1	1	KIF16B,ANGPT1,GRIN2C
GO:0071825	protein-lipid complex subunit organization	0.00137	0.00137	1	MPO,SCARB1,APOB,APOC3,APOA1,PLAGL2,APOC1,AGT,MTTP,ABCA1,APOM,APOC2
GO:0065005	protein-lipid complex assembly	0.00346	0.00346	1	APOB,APOC3,PLAGL2,APOC1,MTTP,ABCA1
GO:0034367	macromolecular complex remodeling	0.00505	0.00505	1	MPO,SCARB1,APOB,APOC3,APOA1,APOC1,AGT,APOM,APOC2
GO:0034368	protein-lipid complex remodeling	0.00505	0.00505	1	MPO,SCARB1,APOB,APOC3,APOA1,APOC1,AGT,APOM,APOC2
GO:0071827	plasma lipoprotein particle organization	0.000703	0.000703	1	MPO,SCARB1,APOB,APOC3,APOA1,PLAGL2,APOC1,AGT,MTTP,ABCA1,APOM,APOC2
GO:0097006	regulation of plasma lipoprotein particle levels	0.00146	0.00146	1	MPO,SCARB1,APOB,HMOX1,APOC3,APOA1,PLAGL2,APOC1,CD36,AGT,MTTP,ABCA1,APOM,APOC2,CNPY2
GO:0034381	plasma lipoprotein particle clearance	0.0041	0.0041	1	SCARB1,APOB,HMOX1,APOC3,APOA1,APOC1,CD36,APOM,APOC2,CNPY2
GO:0071830	triglyceride-rich lipoprotein particle clearance	0.0286	0.0286	1	APOC3,APOC1,APOC2
GO:0034382	chylomicron remnant clearance	0.0286	0.0286	1	APOC3,APOC1,APOC2
GO:0010984	regulation of lipoprotein particle clearance	0.0246	0.0246	1	APOC3,APOC1,APOC2,CNPY2
GO:0010985	negative regulation of lipoprotein particle clearance	0.015	0.015	1	APOC3,APOC1,APOC2
GO:0034384	high-density lipoprotein particle clearance	0.00977	0.00977	1	SCARB1,APOC3,APOA1,APOM,APOC2
GO:0034383	low-density lipoprotein particle clearance	0.00921	0.00921	1	SCARB1,APOB,HMOX1,APOC3,CNPY2
GO:0010988	regulation of low-density lipoprotein particle clearance	0.154	0.154	1	APOC3,CNPY2
GO:0034447	very-low-density lipoprotein particle clearance	0.0286	0.0286	1	APOC3,APOC1,APOC2
GO:0010915	regulation of very-low-density lipoprotein particle clearance	0.00632	0.00632	1	APOC3,APOC1,APOC2
GO:0010916	negative regulation of very-low-density lipoprotein particle clearance	0.00632	0.00632	1	APOC3,APOC1,APOC2
GO:0034369	plasma lipoprotein particle remodeling	0.00505	0.00505	1	MPO,SCARB1,APOB,APOC3,APOA1,APOC1,AGT,APOM,APOC2
GO:0034370	triglyceride-rich lipoprotein particle remodeling	0.552	0.552	1	APOC3,APOA1,APOC2
GO:0034372	very-low-density lipoprotein particle remodeling	0.552	0.552	1	APOC3,APOA1,APOC2
GO:0034375	high-density lipoprotein particle remodeling	0.13	0.13	1	SCARB1,APOC3,APOA1,APOC1,APOM
GO:0034374	low-density lipoprotein particle remodeling	0.431	0.431	1	MPO,APOB,AGT
GO:0034377	plasma lipoprotein particle assembly	0.00159	0.00159	1	APOB,APOC3,APOA1,PLAGL2,APOC1,MTTP,ABCA1,APOM
GO:0034380	high-density lipoprotein particle assembly	0.321	0.321	1	APOA1,ABCA1,APOM
GO:0034379	very-low-density lipoprotein particle assembly	0.036	0.036	1	APOB,APOC3,APOC1
GO:0010901	regulation of very-low-density lipoprotein particle remodeling	0.053	0.053	1	APOC3,APOA1,APOC2
GO:0010903	negative regulation of very-low-density lipoprotein particle remodeling	0.172	0.172	1	APOC3,APOA1
GO:0050919	negative chemotaxis	1	1	1	SEMA6C,SEMA3E
GO:0072321	chaperone-mediated protein transport	0.00118	0.00118	1	TIMM13,TIMM8A,TIMM10,TOR1A,TIMM8B,PEX19
GO:0018149	peptide cross-linking	1	1	1	DSP,CSTA
GO:0044380	protein localization to cytoskeleton	0.266	0.266	1	DIAPH1,KIF20B,C2CD3,CCDC41,FAM83H
GO:0072698	protein localization to microtubule cytoskeleton	0.61	0.61	1	DIAPH1,KIF20B,C2CD3,CCDC41
GO:0071539	protein localization to centrosome	0.501	0.501	1	C2CD3,CCDC41
GO:0035372	protein localization to microtubule	0.837	0.837	1	DIAPH1,KIF20B
GO:0051098	regulation of binding	1	1	1	CYP2D6,DOT1L
GO:0043393	regulation of protein binding	1	1	1	HSPA5,ZNF268,MMP9,DERL1,TMBIM6,AMFR,TERT,GOLGA2,LRRK2
GO:0043496	regulation of protein homodimerization activity	1	1	1	HSPA5,ZNF268,PARK7
GO:0051099	positive regulation of binding	1	1	1	PON1,PKD1,ZNF268,MMP9,VTN,PARK7,DERL1,AMFR,TERT,LRRK2
GO:0043388	positive regulation of DNA binding	1	1	1	MMP9,PARK7
GO:0032092	positive regulation of protein binding	0.228	0.228	1	PKD1,ADD2,ZNF268,MMP9,VTN,PARK7,DERL1,AMFR,TERT,LRRK2
GO:0090073	positive regulation of protein homodimerization activity	0.964	0.964	1	ZNF268,PARK7
GO:0032091	negative regulation of protein binding	1	1	1	HSPA5,TMBIM6,GOLGA2,LRRK2
GO:0071526	semaphorin-plexin signaling pathway	1	1	1	SEMA6C,SEMA3E
GO:0007398	ectoderm development	0.941	0.941	1	ZBTB7B,ITGAM,KRT6B
GO:0017014	protein nitrosylation	1	1	1	S100A8,S100A9
GO:0018198	peptidyl-cysteine modification	1	1	1	S100A8,S100A9,PRDX3
GO:0018119	peptidyl-cysteine S-nitrosylation	1	1	1	S100A8,S100A9
GO:0018158	protein oxidation	0.701	0.701	1	APOA1,PRDX3
GO:0006002	fructose 6-phosphate metabolic process	0.0204	0.0204	1	GFPT2,FBP1,GFPT1
GO:0019740	nitrogen utilization	0.0126	0.0126	1	RHAG,RHD,RHCE
GO:0050954	sensory perception of mechanical stimulus	1	1	1	TIMM13,CRYM,MYH14,HOXA1,TIMM10,MYO7A,SOD1,TIMM8B,ALDH7A1,MYO1A,GRM7
GO:0007605	sensory perception of sound	1	1	1	TIMM13,CRYM,MYH14,HOXA1,TIMM10,MYO7A,SOD1,TIMM8B,ALDH7A1,MYO1A,GRM7
GO:0031163	metallo-sulfur cluster assembly	1	1	1	HSCB,FAM96A,SDHAF1
GO:0016226	iron-sulfur cluster assembly	1	1	1	HSCB,FAM96A,SDHAF1
GO:0071941	nitrogen cycle metabolic process	1.2e-11	1.2e-11	1	CPS1,OTC,CAD,SLC25A15,ARG1,SLC25A2,ASL,ASS1,CYP2C9
GO:0019627	urea metabolic process	4.38e-12	4.38e-12	1	CPS1,OTC,CAD,SLC25A15,ARG1,SLC25A2,ASL,ASS1,CYP2C9
GO:0000050	urea cycle	4.79e-11	4.79e-11	1	CPS1,OTC,CAD,SLC25A15,ARG1,SLC25A2,ASL,ASS1
GO:0043570	maintenance of DNA repeat elements	0.421	0.421	1	MSH3,AXIN2
GO:0036017	response to erythropoietin	0.00142	0.00142	1	MT2A,MT1X,EPOR
GO:0036018	cellular response to erythropoietin	0.00142	0.00142	1	MT2A,MT1X,EPOR
GO:0018200	peptidyl-glutamic acid modification	0.528	0.528	1	GGCX,VKORC1
GO:0018214	protein carboxylation	0.0598	0.0598	1	F9,GGCX,VKORC1,PROS1,VKORC1L1
GO:0017187	peptidyl-glutamic acid carboxylation	0.0598	0.0598	1	F9,GGCX,VKORC1,PROS1,VKORC1L1
GO:0070741	response to interleukin-6	1	1	1	CHI3L1,PHB,STAT3
GO:0071354	cellular response to interleukin-6	1	1	1	PHB,STAT3
GO:0006968	cellular defense response	1	1	1	CD5L,LBP,C5AR1
GO:0090077	foam cell differentiation	0.262	0.262	1	MAPK9,APOB,CRP,CD36,AGT,PF4,ABCA1
GO:0010742	macrophage derived foam cell differentiation	0.262	0.262	1	MAPK9,APOB,CRP,CD36,AGT,PF4,ABCA1
GO:0048285	organelle fission	1	1	1	FKBP6,CHMP2B,ZNF268,KIF4A,PEX11G,PAPD7,KIF14,SEC16B,INO80,ANKRD32,TTN,ACOX1,KIAA0430,PEX11A,GOLGA2,LRRK2,MSH5,FIS1
GO:0000266	mitochondrial fission	1	1	1	LRRK2,FIS1,MTFP1
GO:0018196	peptidyl-asparagine modification	1.2e-17	1.2e-17	1	DPM1,PGM3,SEL1L,DERL2,ST6GAL1,LMAN1,ALG9,ALG6,GANAB,GNPNAT1,SEC23A,CTSZ,ALG13,TUSC3,MLEC,MAN1A1,MAN2A1,SEC24A,TFG,MOGS,EDEM3,UAP1,RPN2,SEC16B,CANX,SRD5A3,MGAT3,DAD1,PRKCSH,GFPT2,EDEM1,STT3A,OS9,NPL,UGGT1,SEC31A,USO1,CTAGE5,SAR1B,MIA3,B4GALT5,ALG8,GNE,SYVN1,STT3B,RPN1,RFT1,PDIA3,GOLGA2,DOLPP1,MVD,GLB1,TMED10,DPAGT1,ALG14,DOLK,DPM3,FUCA1,CALR,ALG12,F8,MAN2A2,SERPINA1,GFPT1,OSTC,ALG3,DDOST
GO:0046530	photoreceptor cell differentiation	1	1	1	AHI1,MYO7A,STAT3,CEP290
GO:1990267	response to transition metal nanoparticle	2.26e-08	2.26e-08	1	AQP9,TFR2,SLC11A2,ACO1,MT1G,MT2A,SLC30A7,HAAO,MT1B,MT1E,MT1X,LRRK2,MT1F,MT1H,MT1A,MT1M
GO:0051095	regulation of helicase activity	0.471	0.471	1	SSBP1,MSH3,TP53
GO:0018210	peptidyl-threonine modification	0.442	0.442	1	CAD,CHI3L1,GALNT2,STOX1,DDIT4,AZU1,LRRK2
GO:0018107	peptidyl-threonine phosphorylation	0.789	0.789	1	CAD,CHI3L1,STOX1,DDIT4,AZU1,LRRK2
GO:0097696	STAT cascade	1	1	1	DOT1L,SOCS6,LRRC15
GO:1904892	regulation of STAT cascade	1	1	1	DOT1L,SOCS6,LRRC15
GO:1904894	positive regulation of STAT cascade	1	1	1	AGT,ERBB4
GO:0007259	JAK-STAT cascade	1	1	1	DOT1L,SOCS6,LRRC15
GO:0046425	regulation of JAK-STAT cascade	1	1	1	DOT1L,SOCS6,LRRC15
GO:0046427	positive regulation of JAK-STAT cascade	1	1	1	AGT,ERBB4
GO:0021700	developmental maturation	1	1	1	ANKS1A,LRRK2
GO:0098780	response to mitochondrial depolarisation	1	1	1	PEX3,MYOM1,PNPO,SLC22A3,STOM,PEX13,FABP1,AKR1E2,SLC35C1,HPR
GO:0001101	response to acid chemical	0.245	0.245	1	TMEM161A,TMBIM6,AKR1C2,SHMT1,AKR1C1,AKR1C4
GO:0000959	mitochondrial RNA metabolic process	1	1	1	TARS2,TFB2M
GO:0097034	mitochondrial respiratory chain complex IV biogenesis	0.0418	0.0418	1	COX14,CHCHD8,FAM36A
GO:1904888	cranial skeletal system development	0.46	0.46	1	MTHFD1,HOXA1
GO:0060191	regulation of lipase activity	1	1	1	APOC3,APOA1,APOC1,PLCB2,SNCA,EGFR,C5AR1,APOC2
GO:0051004	regulation of lipoprotein lipase activity	0.212	0.212	1	APOC3,APOA1,APOC1,APOC2
GO:0010517	regulation of phospholipase activity	1	1	1	LRP1,PLCB2,SNCA,EGFR,C5AR1,APOC2
GO:0032429	regulation of phospholipase A2 activity	1	1	1	LRP1,EGFR
GO:0060193	positive regulation of lipase activity	1	1	1	APOA1,PLCB2,EGFR,C5AR1,APOC2
GO:0061365	positive regulation of triglyceride lipase activity	1	1	1	APOA1,APOC2
GO:0051006	positive regulation of lipoprotein lipase activity	1	1	1	APOA1,APOC2
GO:0010518	positive regulation of phospholipase activity	1	1	1	C5AR1,APOC2
GO:0007202	activation of phospholipase C activity	1	1	1	PLCB2,EGFR,C5AR1
GO:0090066	regulation of anatomical structure size	1	1	1	CPS1,PEX11G,SOD2,EPHX2,CRP,SOD1,SEMA6C,IQGAP2,ARF6,PEX11A,SEMA3E,NEB,LRRK2
GO:0035150	regulation of tube size	0.152	0.152	1	GCLC,CPS1,GCLM,HMOX1,SOD2,EPHX2,CRP,AGT,SOD1,FGG,FGA,FGB
GO:0072512	trivalent inorganic cation transport	0.576	0.576	1	TFR2,SLC11A2,STEAP3
GO:0072665	protein localization to vacuole	1	1	1	NEDD4,SCARB2
GO:0061462	protein localization to lysosome	1	1	1	NEDD4,SCARB2
GO:0072666	establishment of protein localization to vacuole	1	1	1	NEDD4,SCARB2
GO:0071826	ribonucleoprotein complex subunit organization	1	1	1	RPL24,ZNHIT6,RPL3L,ZRSR2,RPL38,RPS27,RPS27L,EIF6,MPV17L2
GO:1903513	endoplasmic reticulum to cytosol transport	0.304	0.304	1	SEL1L,DERL2,HM13,SEC61B,OS9,DERL1,CASQ1,GSTO1,SYVN1,HSP90B1
GO:0097164	ammonium ion metabolic process	1.67e-08	1.67e-08	1	PON1,MAOB,SLC44A1,SCARB1,ACHE,CRAT,CPT1A,DAO,CHPT1,LPCAT3,ACADL,ACADM,BBOX1,APOC1,GCH1,DMGDH,PEMT,CEPT1,SLC44A5,SAT2,CBR4,AKR1C2,DBI,SMPD1,LPCAT4,SHMT1,AKR1C1,MAOA,AKR1B10,AKR1C4
GO:0061008	hepaticobiliary system development	1	1	1	PROX1,CCDC39
GO:0015669	gas transport	0.123	0.123	1	RHAG,HBA2,HBA1,HBB
GO:0015671	oxygen transport	0.168	0.168	1	HBA2,HBA1,HBB
GO:0070272	proton-transporting ATP synthase complex biogenesis	0.0317	0.0317	1	ATPAF1,ATPAF2,TMEM70
GO:0072348	sulfur compound transport	0.488	0.488	1	SLC6A6,SLC19A3,SLC26A1,SLC35B2,SLC33A1
GO:0090130	tissue migration	1	1	1	DLL4,EPHA2
GO:0090132	epithelium migration	1	1	1	DLL4,EPHA2
GO:1904223	regulation of glucuronosyltransferase activity	7.06e-12	7.06e-12	1	UGT1A6,UGT1A9,UGT1A1,UGT1A8,UGT1A10,UGT1A3,UGT1A7,UGT1A4
GO:0072511	divalent inorganic cation transport	1	1	1	JPH4,NALCN,SLC39A14,TFR2,SLC11A2
GO:0070838	divalent metal ion transport	1	1	1	JPH4,NALCN,SLC39A14,TFR2,SLC11A2
GO:0006816	calcium ion transport	1	1	1	JPH4,NALCN
GO:0060401	cytosolic calcium ion transport	1	1	1	JPH4,CASQ1,TRPC1,GSTO1
GO:0070296	sarcoplasmic reticulum calcium ion transport	1	1	1	CASQ1,GSTO1
GO:0019184	nonribosomal peptide biosynthetic process	2.51e-08	2.51e-08	1	GCLC,GCLM,HAGH,MGST2,GGT1,GSS,CNDP2,GGT2,BDH2,OPLAH
GO:0042303	molting cycle	1	1	1	KRT33B,KRT71,KRT84,KRT83
GO:0042633	hair cycle	1	1	1	KRT33B,KRT71,KRT84,KRT83
GO:0070265	necrotic cell death	0.741	0.741	1	HEBP2,CASP8,ALKBH7,SLC25A4,TNF,PGAM5
GO:0006818	hydrogen transport	7.57e-07	7.57e-07	1	UQCRC1,SLC46A1,SLC2A9,TCIRG1,ATP5B,NNT,ATP5F1,ATP5E,ATP5S,COX7B,ATP5G2,ADHFE1,ATP5A1,ATP5G3,ATP5G1,COX7A1,CYB5A,ATP5L,ATP5H,SLC33A1,UQCRH,COX8A,UQCR10,NDUFA4,SLC2A10,COX2,CYTB,COX1,ATP6,ATP8,ATP5J2
GO:0043094	cellular metabolic compound salvage	0.0489	0.0489	1	GOT1,BHMT2,BHMT,ADK,CDA,ADI1
GO:0048511	rhythmic process	1	1	1	NAMPT,CPT1A,PROX1,CRY2,ZFHX3,TP53,SOD1
GO:0007623	circadian rhythm	1	1	1	NAMPT,CPT1A,PROX1,CRY2,ZFHX3,TP53
GO:0000041	transition metal ion transport	0.0314	0.0314	1	TF,SLC39A14,TFR2,TCIRG1,SLC11A2,SLC39A7,STEAP3,CUTC,STEAP4,SLC39A11,SLC31A1,TRPC1,SLC30A6,SLC30A7,MFI2,LMTK2,SCARA5,CCS
GO:0006826	iron ion transport	0.582	0.582	1	TFR2,SLC11A2,STEAP3,MFI2,LMTK2,SCARA5
GO:0015682	ferric iron transport	0.576	0.576	1	TFR2,SLC11A2,STEAP3
GO:0097286	iron ion import	0.0282	0.0282	1	TFR2,SLC11A2,MFI2
GO:0015684	ferrous iron transport	0.0327	0.0327	1	TFR2,SLC11A2
GO:0070627	ferrous iron import	0.0159	0.0159	1	TFR2,SLC11A2
GO:0006828	manganese ion transport	0.33	0.33	1	SLC11A2,TRPC1
GO:0006825	copper ion transport	0.00238	0.00238	1	SLC11A2,STEAP3,CUTC,STEAP4,SLC31A1,CCS
GO:0015677	copper ion import	0.541	0.541	1	STEAP3,STEAP4
GO:0006829	zinc II ion transport	0.147	0.147	1	SLC39A14,SLC11A2,SLC39A7,SLC39A11,SLC30A6,SLC30A7
GO:0014812	muscle cell migration	1	1	1	VTN,LRP1
GO:0014909	smooth muscle cell migration	1	1	1	VTN,LRP1
GO:0033002	muscle cell proliferation	1	1	1	HMOX1,RBP4,ANGPT1,ERBB4,APOD,ELANE,TNF
GO:0014855	striated muscle cell proliferation	1	1	1	RBP4,ANGPT1,ERBB4
GO:0048659	smooth muscle cell proliferation	1	1	1	HMOX1,APOD,ELANE,TNF
GO:0048660	regulation of smooth muscle cell proliferation	1	1	1	HMOX1,APOD,ELANE,TNF
GO:0001906	cell killing	1	1	1	RAB27A,STXBP2,ICAM1,C9,LYST,ALB,AZU1,LAMP1,SERPINB4
GO:0043543	protein acylation	1	1	1	EHHADH,ASL
GO:0006473	protein acetylation	1	1	1	EHHADH,ASL
GO:1901983	regulation of protein acetylation	1	1	1	PARK7,SNCA
GO:0006475	internal protein amino acid acetylation	1	1	1	EHHADH,ASL
GO:0070482	response to oxygen levels	0.346	0.346	1	SLC11A2,TMBIM6,TP53,FABP1,ACAA2,DDIT4,EGLN2
GO:0036293	response to decreased oxygen levels	0.306	0.306	1	SLC11A2,TMBIM6,TP53,FABP1,ACAA2,DDIT4,EGLN2
GO:0040007	growth	1	1	1	SEC61A1,PGCP,TMEM97,CHPT1,PROX1,KIF14,MT1G,MT2A,FLRT3,INO80,RBP4,TP53,SOD1,SEMA6C,S100A8,EI24,CDA,FBP1,MBL2,ING5,MT1B,MT1E,SEMA3E,ENTPD5,MT1X,APOD,ENPP1,MT1F,MT1H,MT1A,MT1M,EGLN2
GO:0040008	regulation of growth	0.259	0.259	1	WWC3,OGFR,DERL2,TMEM97,MYL2,CHPT1,HRG,PROX1,KIF14,CPNE5,MT1G,MT2A,INO80,AGT,RBP4,TP53,ERBB2,SOD1,SEMA6C,S100A8,CPNE9,GOLGA4,PTPRJ,EI24,CDA,S100A9,FBP1,MBL2,PPIB,PHB,ING5,MT1B,MT1E,USP47,SEMA3E,INSR,ZC3H12D,ERBB4,MT1X,DCC,ENPP1,MT1F,GNB2L1,MT1H,MT1A,MT1M,FGFR1OP,NDUFS3,ACTN3,EGLN2,PRSS2
GO:0016049	cell growth	1	1	1	CHPT1,KIF14,TP53,EI24,FBP1,SEMA3E,ENTPD5,EGLN2
GO:0001558	regulation of cell growth	1	1	1	OGFR,DERL2,TMEM97,MYL2,CHPT1,HRG,PLXNA1,KIF14,CPNE5,INO80,AGT,TP53,ERBB2,SEMA6C,S100A8,CPNE9,GOLGA4,PTPRJ,EI24,CDA,S100A9,FBP1,PHB,USP47,SEMA3E,ZC3H12D,DCC,ENPP1,GNB2L1,FGFR1OP,SIPA1,NDUFS3,EGLN2,PRSS2
GO:0045927	positive regulation of growth	1	1	1	DERL2,PROX1,CPNE5,INO80,ERBB2,S100A8,CPNE9,GOLGA4,S100A9,PPIB,USP47,INSR,ERBB4,FGFR1OP,ACTN3,PRSS2
GO:0030307	positive regulation of cell growth	1	1	1	DERL2,CPNE5,INO80,ERBB2,S100A8,CPNE9,GOLGA4,S100A9,USP47,FGFR1OP,PRSS2
GO:0045926	negative regulation of growth	0.0111	0.0111	1	WWC3,MYL2,HRG,MT1G,MT2A,RBP4,TP53,SEMA6C,PTPRJ,EI24,CDA,FBP1,MBL2,PHB,ING5,MT1B,MT1E,SEMA3E,MT1X,DCC,ENPP1,MT1F,MT1H,MT1A,MT1M
GO:0030308	negative regulation of cell growth	1	1	1	TP53,SEMA6C,EI24,FBP1,SEMA3E
GO:0071554	cell wall organization or biogenesis	0.958	0.958	1	POMT2,SDF2L1
GO:0044036	cell wall macromolecule metabolic process	0.958	0.958	1	POMT2,SDF2L1
GO:0043574	peroxisomal transport	0.0308	0.0308	1	PEX3,LONP2,PEX16,PEX13
GO:0015919	peroxisomal membrane transport	0.107	0.107	1	PEX3,PEX16,PEX19
GO:0042440	pigment metabolic process	7.95e-05	7.95e-05	1	CPOX,BLVRB,HMOX1,TSPO,PAICS,TRPC1,ALAD,BDH2,SHMT1,UGT1A9,UGT1A1,UGT1A8,UGT1A10,UGT1A7,UGT1A4
GO:0018209	peptidyl-serine modification	1	1	1	MLXIPL,GALNT2,DDIT4,TNF
GO:0018105	peptidyl-serine phosphorylation	1	1	1	MLXIPL,DDIT4,TNF
GO:0007626	locomotory behavior	0.637	0.637	1	ZFHX3,SOD1,PEX13
GO:0007622	rhythmic behavior	0.634	0.634	1	ZFHX3,TP53
GO:0048512	circadian behavior	0.634	0.634	1	ZFHX3,TP53
GO:0050795	regulation of behavior	1	1	1	HOXA1,EFNB2,AHI1,NTRK3,ZFHX3,SEMA6C,SEMA3E,AZU1,ELANE
GO:0048521	negative regulation of behavior	1	1	1	SEMA6C,SEMA3E,ELANE
GO:1901678	iron coordination entity transport	0.0124	0.0124	1	HRG,ABCB6,FLVCR2,ABCB7,LCN2
GO:0038034	signal transduction in absence of ligand	1	1	1	MAP2K5,PF4,TERT,BOK,DCC,TNF
GO:1901099	negative regulation of signal transduction in absence of ligand	0.855	0.855	1	TERT,TNF
GO:1901615	organic hydroxy compound metabolic process	7.98e-37	7.98e-37	1	PON1,ALDH3B1,IYD,RETSAT,ACAA1,IDI1,MAOB,SLC44A1,ALDH3A2,ACADVL,SCARB1,ABCB11,SLC27A5,APOB,ACHE,CRAT,HSD3B7,SEC14L2,SLC10A1,HAO1,PGCP,PNPO,ABCC3,CPT1A,DAO,ALDH2,CHPT1,LPCAT3,SLCO1B3,HMGCS1,HMGCR,PLCH1,ACADL,PECR,DHCR24,SCP2,ACADM,PROX1,GOT1,EPHX2,AKR1D1,PCK1,SRD5A3,APOL2,BBOX1,APOC1,ACSS2,GCH1,COQ3,ALDH3B2,DMGDH,PEMT,HSD17B4,CEPT1,SLCO1B1,PSAT1,CYP27A1,BAAT,ALDH1B1,FDX1,SLC44A5,RBP4,SORD,SLC27A2,CYP1A1,SOD1,TRPC1,CYP39A1,EBP,DBI,DHRS4,LSS,FDPS,CYP3A4,DHRS3,ABCA1,ALDH1A1,SMPD1,ACAA2,CYP7A1,ACOX2,SDR16C5,PAH,DPAGT1,DHCR7,ADH6,SULT1B1,LPCAT4,SHMT1,CYP8B1,CYP4F2,CYP4F12,CYP4A11,AKR1C1,ADH1A,MAOA,ADH7,GK2,ADH1B,SULT1A2,ADH5,AKR1B10,ADH4,AKR1C4,TNF,AMACR,ADH1C
GO:0018958	phenol-containing compound metabolic process	0.00282	0.00282	1	IYD,MAOB,DAO,GCH1,TRPC1,PAH,MAOA,SULT1A2
GO:0009712	catechol-containing compound metabolic process	0.015	0.015	1	MAOB,DAO,GCH1,PAH,MAOA
GO:0006584	catecholamine metabolic process	0.015	0.015	1	MAOB,DAO,GCH1,PAH,MAOA
GO:0042417	dopamine metabolic process	0.0206	0.0206	1	MAOB,DAO,GCH1,MAOA
GO:0060249	anatomical structure homeostasis	1	1	1	DCLRE1B,HAAO,FGGY
GO:0070050	neuron cellular homeostasis	0.0109	0.0109	1	HAAO,FGGY
GO:0050879	multicellular organismal movement	0.000976	0.000976	1	MYH7,MYH14,MYH3,TNNI3,TNNI2,MYH8,CASQ1,GSTO1,GAA,ATP2A1,ACTN3
GO:0050881	musculoskeletal movement	0.000976	0.000976	1	MYH7,MYH14,MYH3,TNNI3,TNNI2,MYH8,CASQ1,GSTO1,GAA,ATP2A1,ACTN3
GO:0002440	production of molecular mediator of immune response	1	1	1	GALNT2,TNF
GO:0002377	immunoglobulin production	1	1	1	RBP4,GALNT2,HSPD1
GO:0019748	secondary metabolic process	7.74e-10	7.74e-10	1	FMO1,FMO2,CYP2D6,KMO,EPHX2,CYP1A2,TRPC1,CBR4,AKR1C2,AKR1C1,AKR1B10,AKR1C4,AS3MT,UGT1A8,UGT1A7,CYP2A6
GO:0044550	secondary metabolite biosynthetic process	0.223	0.223	1	KMO,CYP1A2,TRPC1,BDH2
GO:0051340	regulation of ligase activity	1	1	1	GCLM,PSME1,PSME2,PARK7
GO:1902224	ketone body metabolic process	7.61e-05	7.61e-05	1	ACAT1,HMGCL,HMGCS2,HMGCLL1,BDH1,BDH2
