Name	Description	pvalue	qvalue	phenotype	genes
GO:0034616	response to laminar fluid shear stress	0.628	0.628	1	ASS1,ABCA1
GO:0071498	cellular response to fluid shear stress	1	1	1	ASS1,SREBF2
GO:0071499	cellular response to laminar fluid shear stress	1	1	1	ASS1,SREBF2
GO:0023019	signal transduction involved in regulation of gene expression	0.623	0.623	1	EPCAM,P2RY1
GO:1903416	response to glycoside	0.104	0.104	1	ATP1A2,ATP1A3,ATP1A1
GO:0019740	nitrogen utilization	0.162	0.162	1	RHAG,RHD,RHCE
GO:0008105	asymmetric protein localization	1	1	1	ERBB2IP,SHROOM2
GO:0070816	phosphorylation of RNA polymerase II C-terminal domain	1	1	1	CDK13,CCNT1,BRD4,CCNL1,CDK12
GO:1901407	regulation of phosphorylation of RNA polymerase II C-terminal domain	1	1	1	CCNT1,BRD4,CCNL1
GO:1901998	toxin transport	0.995	0.995	1	LRP6,SLC7A8
GO:0015669	gas transport	0.023	0.023	1	HBA2,HBA1
GO:0015671	oxygen transport	0.00898	0.00898	1	HBA2,HBA1
GO:0015670	carbon dioxide transport	1	1	1	RHAG,AQP1
GO:0070849	response to epidermal growth factor	0.43	0.43	1	VIL1,EGFR,EEF1A1
GO:0071364	cellular response to epidermal growth factor stimulus	0.27	0.27	1	VIL1,EGFR,EEF1A1
GO:0043570	maintenance of DNA repeat elements	1	1	1	MSH2,MSH3
GO:0036017	response to erythropoietin	0.000792	0.000792	1	MT2A,MT1X,EPOR
GO:0036018	cellular response to erythropoietin	0.000792	0.000792	1	MT2A,MT1X,EPOR
GO:0097066	response to thyroid hormone	0.141	0.141	1	GATA1,HPN,CTSB
GO:0097067	cellular response to thyroid hormone stimulus	0.21	0.21	1	GATA1,CTSB
GO:0002251	organ or tissue specific immune response	0.0145	0.0145	1	HIST1H2BJ,HIST1H2BC,HIST2H2BE,HIST1H2BK,HIST1H2BG,HIST1H2BE,HIST1H2BB,HIST1H2BF,HIST1H2BI
GO:0002385	mucosal immune response	0.00808	0.00808	1	LTF,HIST1H2BJ,RNASE3,HIST1H2BC,HIST2H2BE,HIST1H2BK,DEFA1,DEFA3,DEFA1B,HIST1H2BG,HIST1H2BE,HIST1H2BB,HIST1H2BF,HIST1H2BI
GO:0002227	innate immune response in mucosa	9.66e-05	9.66e-05	1	LTF,HIST1H2BJ,RNASE3,HIST1H2BC,HIST2H2BE,HIST1H2BK,DEFA1,DEFA3,DEFA1B,HIST1H2BG,HIST1H2BE,HIST1H2BB,HIST1H2BF,HIST1H2BI
GO:0060352	cell adhesion molecule production	1	1	1	APOA1,FLOT1,COLEC12
GO:0060353	regulation of cell adhesion molecule production	0.439	0.439	1	APOA1,FLOT1,COLEC12
GO:0060355	positive regulation of cell adhesion molecule production	1	1	1	FLOT1,COLEC12
GO:0035455	response to interferon-alpha	1	1	1	TPR,EIF2AK2,AXL
GO:0035457	cellular response to interferon-alpha	1	1	1	TPR,AXL
GO:0010737	protein kinase A signaling	1	1	1	LCP1,RDX,PJA2
GO:0010738	regulation of protein kinase A signaling	1	1	1	PJA2,MIF
GO:0007205	protein kinase C-activating G-protein coupled receptor signaling pathway	1	1	1	PPAP2A,PICK1,PARD3,GRM5,GAP43
GO:0097384	cellular lipid biosynthetic process	0.0677	0.0677	1	AGPS,GNPAT
GO:0018904	ether metabolic process	0.00174	0.00174	1	AGPS,GNPAT,TMEM86B,AGMO
GO:0006662	glycerol ether metabolic process	0.000901	0.000901	1	AGPS,GNPAT,TMEM86B,AGMO
GO:1901503	ether biosynthetic process	0.0677	0.0677	1	AGPS,GNPAT
GO:0046504	glycerol ether biosynthetic process	0.0677	0.0677	1	AGPS,GNPAT
GO:0046485	ether lipid metabolic process	0.000901	0.000901	1	AGPS,GNPAT,TMEM86B,AGMO
GO:0008611	ether lipid biosynthetic process	0.0677	0.0677	1	AGPS,GNPAT
GO:0090579	dsDNA loop formation	0.0415	0.0415	1	GATA1,ZFPM1,RUVBL2
GO:0090202	gene looping	0.0415	0.0415	1	GATA1,ZFPM1,RUVBL2
GO:0071733	transcriptional activation by promoter-enhancer looping	0.0415	0.0415	1	GATA1,ZFPM1,RUVBL2
GO:0051098	regulation of binding	1	1	1	KDM1A,PON1,HFE,HSPA5,SP100,ADD2,ADD1,AURKA,FKBP1A,ZNF268,NRP1,NFKBIA,MMP9,GATA1,EDF1,RAPGEF2,CSNK1A1,HES1,ITGA4,PARK7,IFIT2,TRIM6,SLPI,RAN,CDK9,TXN,FLOT1,TMBIM6,PEX14,HMGA2,DAB2,DPH3,CLIC2,EPB41,AMFR,PEX19,LRPAP1,HMGB2,HAND2,NSD1,B2M,AKTIP,GOLGA2,AURKB,ZFPM1,ANXA2,RUVBL2,HMGB1,ZNF675,CPNE1,NME1,PINX1
GO:0051101	regulation of DNA binding	0.594	0.594	1	GATA1,HES1,PARK7,TRIM6,TXN,HMGA2,HMGB2,NSD1,CPNE1,NME1,PINX1
GO:2000677	regulation of transcription regulatory region DNA binding	0.907	0.907	1	GATA1,PARK7,TRIM6,HMGA2,NSD1
GO:0043393	regulation of protein binding	1	1	1	HFE,HSPA5,ADD2,ADD1,AURKA,ZNF268,NRP1,MMP9,RAPGEF2,ITGA4,PARK7,RAN,FLOT1,TMBIM6,PEX14,DAB2,EPB41,AMFR,LRPAP1,B2M,GOLGA2,AURKB,ZFPM1,ANXA2,RUVBL2
GO:1900120	regulation of receptor binding	0.367	0.367	1	HFE,NRP1,MMP9,B2M,ANXA2,RUVBL2
GO:0043496	regulation of protein homodimerization activity	0.314	0.314	1	HSPA5,ZNF268
GO:0051100	negative regulation of binding	1	1	1	HSPA5,GATA1
GO:0032091	negative regulation of protein binding	0.719	0.719	1	KDM1A,HFE,HSPA5,AURKA,ITGA4,PARK7,IFIT2,SLPI,TMBIM6,PEX14,DAB2,LRPAP1,B2M,GOLGA2,AURKB,ZFPM1,ANXA2,RUVBL2
GO:1900121	negative regulation of receptor binding	1	1	1	HFE,B2M,ANXA2,RUVBL2
GO:0051099	positive regulation of binding	0.0886	0.0886	1	PON1,HFE,ADD2,ADD1,FKBP1A,ZNF268,NRP1,MMP9,EDF1,RAPGEF2,HES1,PARK7,TRIM6,RAN,CDK9,TXN,FLOT1,HMGA2,DPH3,CLIC2,EPB41,AMFR,HMGB2,HAND2,B2M,AKTIP,HMGB1,NME1,PINX1
GO:0032092	positive regulation of protein binding	0.935	0.935	1	HFE,ADD2,ADD1,ZNF268,NRP1,MMP9,RAPGEF2,PARK7,RAN,FLOT1,EPB41,AMFR,B2M
GO:1900122	positive regulation of receptor binding	0.0131	0.0131	1	HFE,NRP1,MMP9,B2M
GO:0043388	positive regulation of DNA binding	0.0418	0.0418	1	HES1,PARK7,TRIM6,TXN,HMGA2,HMGB2,NME1,PINX1
GO:2000679	positive regulation of transcription regulatory region DNA binding	0.648	0.648	1	PARK7,TRIM6,HMGA2
GO:0031163	metallo-sulfur cluster assembly	0.000127	0.000127	1	CIAPIN1,NARFL,NUBP1,ISCA1,ISCU,FXN,ISCA2,FAM96B,FAM96A,NFU1,IBA57,SDHAF1,NFS1
GO:0016226	iron-sulfur cluster assembly	0.000127	0.000127	1	CIAPIN1,NARFL,NUBP1,ISCA1,ISCU,FXN,ISCA2,FAM96B,FAM96A,NFU1,IBA57,SDHAF1,NFS1
GO:0034497	protein localization to pre-autophagosomal structure	1	1	1	WDR45,ATG9A
GO:0055094	response to lipoprotein particle	0.486	0.486	1	CD36,ITGB1,FCER1G,SYK,ABCA1,SREBF2
GO:0055098	response to low-density lipoprotein particle	0.314	0.314	1	CD36,ITGB1,FCER1G,SYK,ABCA1,SREBF2
GO:0071402	cellular response to lipoprotein particle stimulus	0.901	0.901	1	CD36,ITGB1,FCER1G,SYK
GO:0071404	cellular response to low-density lipoprotein particle stimulus	0.901	0.901	1	CD36,ITGB1,FCER1G,SYK
GO:0048012	hepatocyte growth factor receptor signaling pathway	1	1	1	BCAR1,NRP1,MET
GO:0006002	fructose 6-phosphate metabolic process	0.00991	0.00991	1	GFPT2,FBP1,GFPT1
GO:0015851	nucleobase transport	0.547	0.547	1	SLC25A5,VDAC3,SLC25A4,SLC23A1
GO:0006863	purine nucleobase transport	0.86	0.86	1	SLC25A5,VDAC3,SLC25A4
GO:0015853	adenine transport	0.0756	0.0756	1	SLC25A5,VDAC3,SLC25A4
GO:0061635	regulation of protein complex stability	0.419	0.419	1	HSPA8,SNF8,SQSTM1
GO:0045103	intermediate filament-based process	1	1	1	PKP2,DSP,KRT18,ERBB2IP,CSNK1A1,TOR1A,KRT71,SOD1,KRT74,FAM83H
GO:0045104	intermediate filament cytoskeleton organization	1	1	1	PKP2,DSP,KRT18,ERBB2IP,CSNK1A1,TOR1A,KRT71,SOD1,KRT74,FAM83H
GO:0045109	intermediate filament organization	1	1	1	PKP2,DSP,KRT71
GO:0051697	protein delipidation	1	1	1	ATG4A,ATG4B
GO:0010248	establishment or maintenance of transmembrane electrochemical gradient	0.161	0.161	1	ATP1A2,ATP1B3,ATP1A3,ATP1B2,ATP1A4,ATP1B1,ATP1A1
GO:0007229	integrin-mediated signaling pathway	0.871	0.871	1	ITGA2B,NME1-NME2,CEACAM1,ITGB5,HCK,PLEK,APOA1,ANGPTL3,TEC,ITGA11,FERMT3,RCC2,PHACTR4,ITGB3
GO:0010216	maintenance of DNA methylation	0.588	0.588	1	DNMT1,UHRF1
GO:0007168	receptor guanylyl cyclase signaling pathway	1	1	1	GUCY2F,GUCA1B,NPR2
GO:0045116	protein neddylation	0.94	0.94	1	DCUN1D1,RBX1,RNF7,NEDD8,UBE2M
GO:0048009	insulin-like growth factor receptor signaling pathway	1	1	1	CDH3,IGFBP2,IGF1R,IGFBP3,IGFBP1,IRS1,IGF2R,GH1
GO:0043567	regulation of insulin-like growth factor receptor signaling pathway	1	1	1	CDH3,IGFBP3,IGFBP1,GH1
GO:0043568	positive regulation of insulin-like growth factor receptor signaling pathway	1	1	1	CDH3,GH1
GO:0070584	mitochondrion morphogenesis	1	1	1	PNPT1,FIS1
GO:0035456	response to interferon-beta	1	1	1	CDC34,TRIM6
GO:0035458	cellular response to interferon-beta	0.408	0.408	1	UBE2K,CDC34,STAT1,TRIM6,PNPT1,UBE2G2
GO:0007220	Notch receptor processing	1	1	1	NOTCH2,PSEN2,RPS27A,UBC,UBB,UBA52
GO:2000574	regulation of microtubule motor activity	1	1	1	WDR43,WDR81
GO:0090045	positive regulation of deacetylase activity	1	1	1	MAPK8,FNTA
GO:0031647	regulation of protein stability	0.0362	0.0362	1	LAMP2,WIZ,CCDC88C,ISOC2,CTSA,VPS35,ATP1B3,PFN2,AURKA,TESC,TF,HDAC6,PSMD8,MAPK1,FBXO7,EP300,TELO2,DNAJA3,PYCARD,CTSH,CDC37,CDC37L1,PFN1,HSPA8,GAPDH,PDCD10,SUMO1,PARK7,APOA1,TRIM24,PEX6,NCLN,ATP1B2,FLOT2,NAPG,CDC73,DSC3,COG3,DERL1,USP3,ATP1B1,HSPD1,SNCA,GOLGA7,A1CF,APOA2,MORC3,SYVN1,PPAP2B,PEX19,PEX2,SUGT1,STXBP4,PPIB,PHB,CDKN2AIP,TNIP2,CRTAP,USP19,DPM3,CALR,CHEK2,HIST1H1B,NOMO2,TOMM7,PHB2,PINX1,TAF9
GO:0031648	protein destabilization	1	1	1	ISOC2,CTSH,NCLN,SNCA,PEX2,NOMO2
GO:0042769	DNA damage response, detection of DNA damage	2.79e-08	2.79e-08	1	RFC1,PNKP,RFC2,POLD1,POLD3,RBX1,RPA3,POLD2,RFC5,RPA2,UBE2B,MRPS26,RPA1,PCNA,RFC3,MRPS9,CUL4A,DTL,RPS27A,RPS3,HMGA2,UBC,RFC4,DDB1,UBB,MRPS11,UBA52
GO:0030388	fructose 1,6-bisphosphate metabolic process	0.509	0.509	1	ALDOC,ALDOB,PFKL
GO:0071569	protein ufmylation	0.0441	0.0441	1	UBA5,CDK5RAP3,UFM1,UFC1,DDRGK1
GO:1990564	protein polyufmylation	0.135	0.135	1	UBA5,UFM1,UFC1,DDRGK1
GO:1990592	protein K69-linked ufmylation	0.135	0.135	1	UBA5,UFM1,UFC1,DDRGK1
GO:0097354	prenylation	1	1	1	RABGGTB,FNTA,PTAR1
GO:0018342	protein prenylation	1	1	1	RABGGTB,FNTA,PTAR1
GO:0018344	protein geranylgeranylation	1	1	1	RABGGTB,FNTA
GO:0045454	cell redox homeostasis	0.425	0.425	1	GCLC,TXN
GO:0035728	response to hepatocyte growth factor	1	1	1	BCAR1,NRP1
GO:0035729	cellular response to hepatocyte growth factor stimulus	1	1	1	BCAR1,NRP1
GO:0071941	nitrogen cycle metabolic process	4.29e-06	4.29e-06	1	CPS1,OTC,CAD,SLC25A15,ARG1,ASL,ASS1,NAGS
GO:0019627	urea metabolic process	1.95e-06	1.95e-06	1	CPS1,OTC,CAD,SLC25A15,ARG1,ASL,ASS1,NAGS
GO:0000050	urea cycle	2.82e-07	2.82e-07	1	CPS1,OTC,CAD,SLC25A15,ARG1,ASL,ASS1,NAGS
GO:0060021	palate development	1	1	1	LRP6,SUMO1,CHD7,CLDN5
GO:0015949	nucleobase-containing small molecule interconversion	3.56e-06	3.56e-06	1	AK2,NME1-NME2,NME4,TXN,AKD1,CMPK1,RRM1,DTYMK,RRM2,GLRX,NME1
GO:0051095	regulation of helicase activity	0.919	0.919	1	MSH2,SSBP1,MSH3,MSH6
GO:0051096	positive regulation of helicase activity	0.204	0.204	1	MSH2,SSBP1,MSH3,MSH6
GO:0071824	protein-DNA complex subunit organization	9.25e-18	9.25e-18	1	PAF1,PSMC4,RAD51,PSMC5,SUPT16H,CDC45,HIRA,DMC1,PSMC6,PSMC1,RBBP7,ASF1B,RAD51C,ASF1A,RNF8,HIST1H2BJ,HAT1,MIS18BP1,H3F3B,NASP,ANP32B,HMGA1,CENPE,RB1,ANP32E,HIST1H2BA,TAF1,TERF1,HIST1H2BD,HIST1H4H,PSMC2,H3F3A,HMGB2,PSMC3,HIST3H3,STRA13,SPTY2D1,HIST1H2BC,HIST3H2A,HIST2H3D,HIST2H2BE,HIST1H2BL,H2AFX,TCF4,HIST3H2BB,HIST1H4C,HIST1H3J,HIST1H4J,HIST1H3D,HIST4H4,HIST1H2BK,HIST2H3C,HIST2H2BF,HIST2H3A,DAXX,HIST1H2BN,HIST2H4B,HIST2H4A,HIST1H4K,HIST1H2BM,HIST1H2BG,HIST1H3G,HIST1H3B,HIST1H2BE,HIST1H4F,HIST1H2BO,HIST1H3E,HIST1H4L,HIST1H3I,HIST1H2BH,HIST1H3A,HIST1H4I,HIST1H2BB,HIST1H4E,HIST1H4D,HIST1H2BF,HIST1H3F,HIST1H3C,HIST1H2BI,HIST1H4A,HIST1H4B,HIST1H3H
GO:0065004	protein-DNA complex assembly	3.14e-20	3.14e-20	1	RAD51,CDC45,DMC1,PSMC1,ASF1B,RAD51C,ASF1A,HIST1H2BJ,HAT1,H3F3B,ANP32B,HIST1H2BA,HIST1H2BD,HIST1H4H,H3F3A,HMGB2,HIST3H3,STRA13,HIST1H2BC,HIST2H3D,HIST2H2BE,HIST1H2BL,H2AFX,HIST3H2BB,HIST1H4C,HIST1H3J,HIST1H4J,HIST1H3D,HIST4H4,HIST1H2BK,HIST2H3C,HIST2H2BF,HIST2H3A,HIST1H2BN,HIST2H4B,HIST2H4A,HIST1H4K,HIST1H2BM,HIST1H2BG,HIST1H3G,HIST1H3B,HIST1H2BE,HIST1H4F,HIST1H2BO,HIST1H3E,HIST1H4L,HIST1H3I,HIST1H2BH,HIST1H3A,HIST1H4I,HIST1H2BB,HIST1H4E,HIST1H4D,HIST1H2BF,HIST1H3F,HIST1H3C,HIST1H2BI,HIST1H4A,HIST1H4B,HIST1H3H
GO:0034728	nucleosome organization	1.99e-19	1.99e-19	1	ASF1B,ASF1A,RNF8,HIST1H2BJ,HAT1,H3F3B,ANP32B,HIST1H2BA,HIST1H2BD,HIST1H4H,H3F3A,HMGB2,HIST3H3,STRA13,HIST1H2BC,HIST3H2A,HIST2H3D,HIST2H2BE,HIST1H2BL,H2AFX,HIST3H2BB,HIST1H4C,HIST1H3J,HIST1H4J,HIST1H3D,HIST4H4,HIST1H2BK,HIST2H3C,HIST2H2BF,HIST2H3A,HIST1H2BN,HIST2H4B,HIST2H4A,HIST1H4K,HIST1H2BM,HIST1H2BG,HIST1H3G,HIST1H3B,HIST1H2BE,HIST1H4F,HIST1H2BO,HIST1H3E,HIST1H4L,HIST1H3I,HIST1H2BH,HIST1H3A,HIST1H4I,HIST1H2BB,HIST1H4E,HIST1H4D,HIST1H2BF,HIST1H3F,HIST1H3C,HIST1H2BI,HIST1H4A,HIST1H4B,HIST1H3H
GO:0090130	tissue migration	0.265	0.265	1	KRIT1,PLXND1,ANLN,GPR124,STRAP,FLT4,BCAR1,PKN2,SP100,PFN2,SCARB1,CLASP1,FAT2,HDAC6,EPB41L4B,NRP1,MMP9,ANGPT4,RAB11A,CTSH,MET,HSPB1,ACTA2,PBLD,PFN1,CORO1C,SASH1,SPARC,PDCD10,HYAL1,GLIPR2,KIAA0754,VIL1,AAMP,KDR,APOE,CAPN7,RAB25,AGT,PRCP,THBS1,SH3BGRL3,ACTA1,ACTC1,PKN3,PPAP2B,ACTG2,S100P,NOS3,ZEB2,ROBO1,MCC,SCG2,CORO1B,MMRN2,PTPRM,CCDC23,PRKX,NR2F2,HMGB1,EPHB4,DPP4,SYNJ2BP,PDCD6,ITGB3
GO:0090132	epithelium migration	0.613	0.613	1	KRIT1,PLXND1,ANLN,GPR124,STRAP,FLT4,BCAR1,PKN2,SP100,PFN2,SCARB1,CLASP1,FAT2,HDAC6,EPB41L4B,NRP1,MMP9,ANGPT4,RAB11A,CTSH,MET,HSPB1,PBLD,PFN1,CORO1C,SASH1,SPARC,PDCD10,HYAL1,GLIPR2,KIAA0754,VIL1,AAMP,KDR,APOE,CAPN7,RAB25,AGT,PRCP,THBS1,SH3BGRL3,PKN3,PPAP2B,S100P,NOS3,ZEB2,ROBO1,MCC,SCG2,CORO1B,MMRN2,PTPRM,CCDC23,PRKX,NR2F2,HMGB1,EPHB4,DPP4,SYNJ2BP,PDCD6,ITGB3
GO:0050886	endocrine process	1	1	1	RAB11FIP3,CTSZ,NOS3
GO:0018212	peptidyl-tyrosine modification	1	1	1	GATA1,IL22RA2
GO:0018108	peptidyl-tyrosine phosphorylation	1	1	1	GATA1,IL22RA2
GO:0039703	RNA replication	0.245	0.245	1	APOBEC3F,TOP2A,HMGA2,APOBEC3D
GO:0061641	CENP-A containing chromatin organization	0.000216	0.000216	1	HIST1H4H,STRA13,HIST1H4C,HIST1H4J,HIST4H4,HIST2H4B,HIST2H4A,HIST1H4K,HIST1H4F,HIST1H4L,HIST1H4I,HIST1H4E,HIST1H4D,HIST1H4A,HIST1H4B
GO:0021700	developmental maturation	1	1	1	PICALM,SLC26A3,PICK1,CLN5,RAB32,PLXNB1,PHOSPHO1,SLC26A6,GH1
GO:1904888	cranial skeletal system development	1	1	1	FGFR2,MTHFD1,MTHFD1L,EIF4A3
GO:0043574	peroxisomal transport	0.182	0.182	1	PEX3,ABCD1,PEX16,PEX6,PEX1,PEX14,PEX19,PEX13,PEX2
GO:0015919	peroxisomal membrane transport	0.29	0.29	1	PEX3,ABCD1,PEX16,PEX19
GO:0070841	inclusion body assembly	1	1	1	HDAC6,HSPA2,APOE,DNAJA4,SACS
GO:0042440	pigment metabolic process	1.73e-06	1.73e-06	1	FECH,CPOX,BLVRB,HMOX1,UROD,PAICS,PPOX,ALAS2,UROS,HMBS
GO:0046149	pigment catabolic process	0.0106	0.0106	1	BLVRB,HMOX1
GO:0061008	hepaticobiliary system development	0.833	0.833	1	LSR,HPN,COBL,NPHP3,E2F7
GO:0032196	transposition	0.519	0.519	1	APOBEC3F,ZNF91,ZNF93,APOBEC3D,APOBEC3C
GO:0070272	proton-transporting ATP synthase complex biogenesis	0.257	0.257	1	ATPAF1,OXA1L,ATPAF2
GO:0071826	ribonucleoprotein complex subunit organization	1.06e-13	1.06e-13	1	RBM5,LUC7L,STRAP,GEMIN8,SFSWAP,U2AF2,DDX20,CLNS1A,XAB2,RPS5,MTIF2,RBM22,RPL6,CIRBP,SF3A1,SNRPD3,TFIP11,RPL3,SRSF5,DICER1,PQBP1,RPS19,PRPF31,EIF3A,LUC7L3,PRPF19,DDX6,SRSF9,HBS1L,CNOT6,BRIX1,RPL24,NCBP2,SF3B1,RPF1,ZNHIT6,RPL5,SRSF6,SNRPC,RPS10,SNRPD2,SNRPB,LSM4,EIF2S3,PPAN,ERAL1,SRPK2,SRSF1,CNOT6L,SCAF11,SNRPF,TARBP2,DENR,EFTUD1,RPL13A,RPL11,EIF2D,SNRNP200,EIF2A,LUC7L2,RPL10,CELF1,BICD1,GEMIN6,SRSF12,RPS14,PHAX,RPL10L,PATL1,SNRPD1,TSR1,RPSA,CDC40,ATXN2L,USP39,CD2BP2,SNUPN,FAM103A1,LSM3,CLP1,MRPL11,RPS27,GEMIN4,NPM1,MRPS11,RPS17,SF3A3,RPS27L,SRSF10,RRP7A,RPF2,RPL12,RPL23A,DDX39B,ATXN2,DDX3X,MCTS1,ISY1,PWP2,EIF6,MRPL20,LSM14A,RPS10-NUDT3,TAF9
GO:0001101	response to acid chemical	0.0431	0.0431	1	HSD17B2,AKR1C2,GPRC6A,AKR1C1,DHFR
GO:0097048	dendritic cell apoptotic process	0.386	0.386	1	RAPGEF2,AXL,LYN
GO:0001783	B cell apoptotic process	1	1	1	BTK,BCL10,AURKB,NOC2L,LYN
GO:0070231	T cell apoptotic process	1	1	1	CLC,GLI3
GO:0097034	mitochondrial respiratory chain complex IV biogenesis	0.268	0.268	1	C18ORF55,COX14,CHCHD8,CCDC56,FAM36A
GO:0072512	trivalent inorganic cation transport	0.378	0.378	1	TFRC,MCOLN1,TF,TFR2,TCIRG1,STEAP3,ATP6V1F,ATP6V1E1,ATP6V1G1,CLTC,ATP6V1C2,LMTK2,RAB11B,ATP6V0A2,ATP6V1G2
GO:0043543	protein acylation	1	1	1	ING3,SRCAP,BRPF3,EP300,PPM1A,NAA10,ELP4,OAS2,ING4,EHHADH,KAT2B,WDR75,PARK7,NAA50,MORF4L2,PCK1,ASL,YEATS4,HAT1,WBP2,ELP3,BLOC1S1,NMT1,ARRB1,PPM1B,BRCA2,NAA30,MYOCD,NAT8,SNCA,MDH2,TAF1,GOLGA7,POLE3,TAF5,CHEK1,NAA11,ZDHHC5,BRPF1,IWS1,TAF10,TERF2IP,TADA3,ESCO2,NAA20,RUVBL1,CCDC101,RUVBL2,NOC2L,LDB1,ZDHHC18,TAF9
GO:0006473	protein acetylation	1	1	1	ING3,SRCAP,BRPF3,EP300,NAA10,ELP4,ING4,EHHADH,KAT2B,WDR75,PARK7,NAA50,MORF4L2,PCK1,ASL,YEATS4,HAT1,WBP2,ELP3,BLOC1S1,ARRB1,BRCA2,NAA30,MYOCD,NAT8,SNCA,MDH2,TAF1,POLE3,TAF5,CHEK1,NAA11,BRPF1,IWS1,TAF10,TERF2IP,TADA3,ESCO2,NAA20,RUVBL1,CCDC101,RUVBL2,NOC2L,LDB1,TAF9
GO:1901983	regulation of protein acetylation	1	1	1	PARK7,WBP2,ARRB1,MYOCD,SNCA,CHEK1,IWS1,TERF2IP,RUVBL2,NOC2L
