Name	Description	pvalue	qvalue	phenotype	genes
GO:0042769	DNA damage response, detection of DNA damage	1	1	1	POLD1,RAD18,CUL4A,RPS27A,UBC,CUL4B,UBB,UBA52
GO:0048484	enteric nervous system development	0.0605	0.0605	1	KIF26A,EDNRB
GO:0048485	sympathetic nervous system development	1	1	1	CTNNB1,NF1
GO:0009266	response to temperature stimulus	0.657	0.657	1	GCLC,CAMK2B,MAPK1,MAPK3,CHORDC1,FGF1,GMPR,CAMK2G,BAG3
GO:0009408	response to heat	0.599	0.599	1	GCLC,CAMK2B,MAPK1,MAPK3,CHORDC1,FGF1,CAMK2G,BAG3
GO:0034605	cellular response to heat	0.602	0.602	1	CAMK2B,MAPK1,MAPK3,CHORDC1,FGF1,CAMK2G,BAG3
GO:1900034	regulation of cellular response to heat	0.396	0.396	1	FKBP4,CAMK2B,CAMK2A,HSP90AA1,GSK3B,MAPK1,MAPK3,DNAJB6,BAG1,YWHAE,CHORDC1,HSPH1,CAMK2D,CAMK2G,BAG3,MLST8,DNAJC7,MTOR
GO:0007218	neuropeptide signaling pathway	1	1	1	GLRB,SORT1
GO:0070849	response to epidermal growth factor	0.63	0.63	1	MAPK1,MAPK3,PLCG1,VIL1,DAB2IP,PDPK1
GO:0071364	cellular response to epidermal growth factor stimulus	1	1	1	PLCG1,VIL1,DAB2IP,PDPK1
GO:0002931	response to ischemia	0.123	0.123	1	CAMK2A,CPEB4,CIB1
GO:0009410	response to xenobiotic stimulus	0.0033	0.0033	1	GCLC,CYP26B1,MGST1,GCLM,MAT2B,AKR7A2,MAOB,COMT,GGT1,GSTZ1,GSS,AHCY,ALDH2,MTR,EPHX2,SULT4A1,AOC2,ACY3,CNDP2,GSTT2B,GGT2,GSTM5,GSTM3,CYP2J2,CYP27A1,CYP1B1,ESD,MGST3,EPHX1,ABHD10,CYP17A1,FDXR,AKR7A3,BPNT1,ALDH1A1,NNMT,MAT2A,GSTA4,CYP4F11,CYP4F22,CYP7B1,CES2,OPLAH,NQO1,CYP4F2,CYP4F12,CYP4F3,AKR1C1,MAOA,ADH5,ADH4,GSTM2,ACY1
GO:0071466	cellular response to xenobiotic stimulus	0.00286	0.00286	1	GCLC,CYP26B1,MGST1,GCLM,MAT2B,AKR7A2,MAOB,COMT,GGT1,GSTZ1,GSS,AHCY,ALDH2,MTR,EPHX2,SULT4A1,AOC2,ACY3,CNDP2,GSTT2B,GGT2,GSTM5,GSTM3,CYP2J2,CYP27A1,CYP1B1,ESD,MGST3,EPHX1,ABHD10,CYP17A1,FDXR,AKR7A3,BPNT1,ALDH1A1,NNMT,MAT2A,GSTA4,CYP4F11,CYP4F22,CYP7B1,CES2,OPLAH,NQO1,CYP4F2,CYP4F12,CYP4F3,AKR1C1,MAOA,ADH5,ADH4,GSTM2,ACY1
GO:0006805	xenobiotic metabolic process	0.00247	0.00247	1	GCLC,CYP26B1,MGST1,GCLM,MAT2B,AKR7A2,MAOB,COMT,GGT1,GSTZ1,GSS,AHCY,ALDH2,MTR,EPHX2,SULT4A1,AOC2,ACY3,CNDP2,GSTT2B,GGT2,GSTM5,GSTM3,CYP2J2,CYP27A1,CYP1B1,ESD,MGST3,EPHX1,ABHD10,CYP17A1,FDXR,AKR7A3,BPNT1,ALDH1A1,NNMT,MAT2A,GSTA4,CYP4F11,CYP4F22,CYP7B1,CES2,OPLAH,NQO1,CYP4F2,CYP4F12,CYP4F3,AKR1C1,MAOA,ADH5,ADH4,GSTM2,ACY1
GO:0042178	xenobiotic catabolic process	1	1	1	GSTM3,GSTM2
GO:0030185	nitric oxide transport	0.278	0.278	1	AQP1,HBB
GO:0038065	collagen-activated signaling pathway	0.00701	0.00701	1	ITGA11,DDR2,ITGA2,DDR1
GO:0051775	response to redox state	0.178	0.178	1	SIRT2,RNF7,FKBP1B,ADH5,RYR2
GO:0036005	response to macrophage colony-stimulating factor	0.513	0.513	1	PDE1B,FER
GO:0036006	cellular response to macrophage colony-stimulating factor stimulus	0.513	0.513	1	PDE1B,FER
GO:0097242	beta-amyloid clearance	0.502	0.502	1	CLU,APOE,LRPAP1
GO:1900221	regulation of beta-amyloid clearance	0.325	0.325	1	CLU,APOE,LRPAP1
GO:0036015	response to interleukin-3	0.443	0.443	1	GSK3B,GSK3A
GO:0036016	cellular response to interleukin-3	0.443	0.443	1	GSK3B,GSK3A
GO:0034405	response to fluid shear stress	1	1	1	ASS1,MAP2K5,ABCA1,MTSS1
GO:0034616	response to laminar fluid shear stress	0.753	0.753	1	ASS1,MAP2K5,ABCA1
GO:0071498	cellular response to fluid shear stress	1	1	1	ASS1,MAP2K5,MTSS1
GO:0099612	protein localization to axon	1.85e-06	1.85e-06	1	EPB41L3,CNTNAP1,CNTNAP2,CNTN2
GO:0071205	protein localization to juxtaparanode region of axon	7.72e-05	7.72e-05	1	EPB41L3,CNTNAP2,CNTN2
GO:0048552	regulation of metalloenzyme activity	0.247	0.247	1	TIMP2,TIMP3,TMBIM1,CIB1
GO:0048553	negative regulation of metalloenzyme activity	0.18	0.18	1	TIMP2,TIMP3,TMBIM1
GO:1903416	response to glycoside	0.000306	0.000306	1	ATP1A2,ATP1A3,ATP1A1
GO:0007224	smoothened signaling pathway	0.54	0.54	1	DISP2,ULK3,KIF7
GO:0008589	regulation of smoothened signaling pathway	0.649	0.649	1	ULK3,KIF7
GO:0045880	positive regulation of smoothened signaling pathway	0.075	0.075	1	ULK3,KIF7
GO:0045879	negative regulation of smoothened signaling pathway	0.177	0.177	1	ULK3,KIF7
GO:0044872	lipoprotein localization	0.288	0.288	1	UNC119,PRKCB,ZDHHC17
GO:0042953	lipoprotein transport	0.288	0.288	1	UNC119,PRKCB,ZDHHC17
GO:0035587	purinergic receptor signaling pathway	0.106	0.106	1	P2RX7,P2RY12,ANO6
GO:0035588	G-protein coupled purinergic receptor signaling pathway	1	1	1	GNAI2,P2RY12
GO:0035590	purinergic nucleotide receptor signaling pathway	0.0544	0.0544	1	P2RX7,P2RY12,ANO6
GO:0018149	peptide cross-linking	0.427	0.427	1	SPRR2G,SPRR2D,SPRR2B,C1ORF68,SPRR2E,SPRR2A
GO:0006975	DNA damage induced protein phosphorylation	0.329	0.329	1	ABL1,MAPK3,MAPK12
GO:0034497	protein localization to pre-autophagosomal structure	0.101	0.101	1	WDR45L,PACS2,WDR45
GO:0006517	protein deglycosylation	0.356	0.356	1	MAN2B2,AGA,MAN2C1,MAN2A2,MGEA5
GO:0045056	transcytosis	1	1	1	RAB17,PIGR
GO:0002414	immunoglobulin transcytosis in epithelial cells	0.409	0.409	1	RAB17,PIGR
GO:0002227	innate immune response in mucosa	1	1	1	DEFA1,DEFA3,DEFA1B
GO:0071941	nitrogen cycle metabolic process	1	1	1	CPS1,ASL,ASS1,ISCU
GO:0019627	urea metabolic process	1	1	1	CPS1,ASL,ASS1
GO:0000050	urea cycle	1	1	1	CPS1,ASL,ASS1
GO:0034350	regulation of glial cell apoptotic process	0.427	0.427	1	PRKCH,PRKCA,PRKCI
GO:0034351	negative regulation of glial cell apoptotic process	0.427	0.427	1	PRKCH,PRKCA,PRKCI
GO:0070555	response to interleukin-1	1	1	1	MAPK3,PRKCA,IRAK1,CCL18
GO:0071347	cellular response to interleukin-1	1	1	1	MAPK3,IRAK1,CCL18
GO:0070498	interleukin-1-mediated signaling pathway	0.52	0.52	1	RPS6KA5,MAPK3,PLCB1,IRAK1
GO:0009791	post-embryonic development	1	1	1	SCUBE1,SZT2
GO:0009838	abscission	0.344	0.344	1	SPG20,CHMP4C
GO:0015949	nucleobase-containing small molecule interconversion	0.0885	0.0885	1	CTPS2,RRM2B,AK1,GUK1,AK5,RRM2,GLRX,TXNRD1
GO:0051098	regulation of binding	1	1	1	PKD1,SIRT2,ADD2,ADD1,E2F1,NOG
GO:0051101	regulation of DNA binding	1	1	1	SIRT2,E2F1
GO:0043393	regulation of protein binding	0.306	0.306	1	PKD1,ADD2,GSK3B,ADD1,FKBP1A,ABL1,MAPK8,ITGA4,IFIT2,SLPI,NES,CAMK1,DAB2IP,FLOT1,SORL1,PEX14,PTPRF,ADAM15,RALB,LDLRAP1,EPB41,LRPAP1,ADIPOQ,ANXA2,NOG,IFIT1
GO:1900120	regulation of receptor binding	0.538	0.538	1	PTPRF,ADAM15,ADIPOQ,ANXA2,NOG
GO:0051100	negative regulation of binding	1	1	1	GSK3B,E2F1,MAPK8,ITGA4,IFIT2,SLPI,NES,CAMK1,SORL1,PEX14,PTPRF,ADAM15,RALB,GZMA,LRPAP1,ADIPOQ,ANXA2,NOG,IFIT1
GO:0032091	negative regulation of protein binding	0.0523	0.0523	1	GSK3B,MAPK8,ITGA4,IFIT2,SLPI,NES,CAMK1,SORL1,PEX14,PTPRF,ADAM15,RALB,LRPAP1,ADIPOQ,ANXA2,NOG,IFIT1
GO:1900121	negative regulation of receptor binding	0.2	0.2	1	PTPRF,ADAM15,ADIPOQ,ANXA2,NOG
GO:0051099	positive regulation of binding	0.451	0.451	1	PKD1,SIRT2,ADD2,ADD1
GO:0032092	positive regulation of protein binding	0.226	0.226	1	PKD1,ADD1
GO:0070741	response to interleukin-6	1	1	1	SELPLG,CHI3L1,FER,STAT3
GO:0071354	cellular response to interleukin-6	1	1	1	SELPLG,FER,STAT3
GO:0070102	interleukin-6-mediated signaling pathway	1	1	1	FER,STAT3
GO:0003360	brainstem development	0.2	0.2	1	NLGN4X,SCN5A
GO:0006927	transformed cell apoptotic process	0.469	0.469	1	DAB2IP,RHOB
GO:0007219	Notch signaling pathway	1	1	1	CNTN1,TSPAN15,E2F1,SKP1,LLGL1
GO:0031647	regulation of protein stability	0.744	0.744	1	PFN2,MT3,MAPK1,STUB1,CD81,GAPDH,ATP1B2,NAPG,ATP1B1,ANK2,GSN,PPAP2B
GO:0050821	protein stabilization	0.867	0.867	1	PFN2,MT3,GAPDH,ATP1B2,NAPG,ATP1B1,ANK2,PPAP2B
GO:0031648	protein destabilization	1	1	1	SNCA,GSN
GO:0006002	fructose 6-phosphate metabolic process	0.192	0.192	1	PFKL,PFKM
GO:0019042	viral latency	1	1	1	HMGA1,PPIA
GO:0019043	establishment of viral latency	1	1	1	HMGA1,PPIA
GO:0075713	establishment of integrated proviral latency	1	1	1	HMGA1,PPIA
GO:0048013	ephrin receptor signaling pathway	0.00371	0.00371	1	AP2B1,FYN,ANKS1A,RHOA,CDC42,PAK3,WASL,LIMK1,DNM1,GIT1,CHN1,EPHB2,VAV3,ROCK2,RAC1,SDCBP,ADAM10,APH1B,PAK1,TIAM1,AP2M1,HRAS,YES1,PTPN11,AP2A2,AP2A1,ITSN1,ARPC1A
GO:1990089	response to nerve growth factor	0.224	0.224	1	STMN2,SORT1,CIB1,MAGI2
GO:1990090	cellular response to nerve growth factor stimulus	0.224	0.224	1	STMN2,SORT1,CIB1,MAGI2
GO:0038179	neurotrophin signaling pathway	1.91e-07	1.91e-07	1	AP2B1,RALA,FYN,PPP5C,CUL3,PIK3CB,CAMK2B,NGFR,ERBB3,RHOA,SPTB,CAMK2A,RPS6KA2,RASAL2,MARK3,ADCY2,ADCYAP1R1,PHLPP1,GSK3B,PEBP1,BRAP,ITPR3,MAPK1,SOS2,RPS6KA5,FGD1,MAPK3,RIPK2,PIK3R2,MAG,GSK3A,RASA4,SH3GL2,MAPK8,YWHAE,GAB1,PSMD9,CDKN1B,RASGRF2,FGF1,PDGFRB,PDE1A,SPTBN1,RTN4,SOS1,RPS6KA1,CLTA,ITPR2,PDE1B,PLCG1,MCF2L,PRKCG,OMG,MAP2K2,ARHGEF6,DLG4,PTPRA,KRAS,VAV3,SORT1,ARHGEF4,RAC1,DAB2IP,MAP2K5,SPTBN5,APH1B,FGF2,FGD4,PCSK6,PDPK1,VAV1,RPS27A,RALB,CAMK2D,PIK3R1,NTRK2,CAMK2G,NCAM1,UBC,RIT2,PRKCA,PDE1C,ADCY8,TIAM1,BRAF,ABR,SPTBN4,SQSTM1,AP2M1,GRIN2C,ADCY9,JAK1,PEA15,SPTA1,PRKCI,MLST8,STAT3,MAP2K1,UBB,PRKCE,MYD88,ADCY5,SPTBN2,ADCY6,HRAS,TRAF6,MAGED1,PTPN11,LCK,AP2A2,IRAK1,RASA3,MAGI2,MAPK12,PRKAR1B,NF1,AP2A1,SYNGAP1,SPTAN1,MTOR,ITSN1,NRAS,UBA52,PSMB11,NEFL
GO:0048011	neurotrophin TRK receptor signaling pathway	2.61e-07	2.61e-07	1	AP2B1,RALA,FYN,PPP5C,CUL3,PIK3CB,CAMK2B,NGFR,ERBB3,RHOA,SPTB,CAMK2A,RPS6KA2,RASAL2,MARK3,ADCY2,ADCYAP1R1,PHLPP1,GSK3B,PEBP1,BRAP,ITPR3,MAPK1,SOS2,RPS6KA5,FGD1,MAPK3,RIPK2,PIK3R2,MAG,GSK3A,RASA4,SH3GL2,MAPK8,YWHAE,GAB1,PSMD9,CDKN1B,RASGRF2,FGF1,PDGFRB,PDE1A,SPTBN1,RTN4,SOS1,RPS6KA1,CLTA,ITPR2,PDE1B,PLCG1,MCF2L,PRKCG,OMG,MAP2K2,ARHGEF6,DLG4,PTPRA,KRAS,VAV3,SORT1,ARHGEF4,RAC1,DAB2IP,MAP2K5,SPTBN5,APH1B,FGF2,FGD4,PCSK6,PDPK1,VAV1,RPS27A,RALB,CAMK2D,PIK3R1,NTRK2,CAMK2G,NCAM1,UBC,RIT2,PRKCA,PDE1C,ADCY8,TIAM1,BRAF,ABR,SPTBN4,SQSTM1,AP2M1,GRIN2C,ADCY9,JAK1,PEA15,SPTA1,PRKCI,MLST8,STAT3,MAP2K1,UBB,PRKCE,MYD88,ADCY5,SPTBN2,ADCY6,HRAS,TRAF6,MAGED1,PTPN11,LCK,AP2A2,IRAK1,RASA3,MAPK12,PRKAR1B,NF1,AP2A1,SYNGAP1,SPTAN1,MTOR,ITSN1,NRAS,UBA52,PSMB11,NEFL
GO:0038180	nerve growth factor signaling pathway	0.0908	0.0908	1	SORT1,MAGI2
GO:0010248	establishment or maintenance of transmembrane electrochemical gradient	1.04e-08	1.04e-08	1	ATP1A2,ATP12A,ATP1A3,ATP4A,ATP1B2,ATP1A4,ATP1B1,ATP1A1
GO:0008045	motor neuron axon guidance	0.00254	0.00254	1	PLXND1,PLXNA2,PLXNA1,CHN1,PLXNA3,PLXNC1,PLXNA4
GO:0021785	branchiomotor neuron axon guidance	2.36e-05	2.36e-05	1	PLXND1,PLXNA2,PLXNA1,PLXNA3,PLXNC1,PLXNA4
GO:0036119	response to platelet-derived growth factor	1	1	1	PDGFRB,FER
GO:0007398	ectoderm development	0.206	0.206	1	ITGA6,STX2,ITGAM,KRT6B
GO:0010668	ectodermal cell differentiation	0.357	0.357	1	ITGA6,ITGAM
GO:0034389	lipid particle organization	0.481	0.481	1	FAF2,RAB3GAP1,BSCL2,PPIA
GO:0070584	mitochondrion morphogenesis	0.0652	0.0652	1	DNM1L,MYH14,NUBPL,MTM1,FIS1
GO:0031343	positive regulation of cell killing	1	1	1	STX7,PVRL2,CADM1
GO:0072512	trivalent inorganic cation transport	1.4e-06	1.4e-06	1	ATP6V0A1,ATP6V1H,DNM2,ATP6V1D,SLC11A2,ATP6V1A,STEAP3,ATP6V1B1,ATP6V1F,ATP6V1E1,ATP6V1B2,ATP6V1C1,ATP6V0C,ATP6V1G2,ATP6V1E2
GO:0033002	muscle cell proliferation	1	1	1	NOG,APOD
GO:0048659	smooth muscle cell proliferation	1	1	1	NDRG4,OGN,PDGFRB,STAT1,IGFBP5,MFN2,CTNNB1,ADIPOQ,APOD,AIF1,ANG
GO:0046530	photoreceptor cell differentiation	0.0265	0.0265	1	SDK2,PPP2R3A,AGTPBP1,MYO7A,ARL3,BBS4,NKD1,THY1,STAT3,TH
GO:0042461	photoreceptor cell development	0.243	0.243	1	ARL3,BBS4,THY1,TH
GO:0043094	cellular metabolic compound salvage	0.000253	0.000253	1	MRI1,MTAP,GMPR2,AMPD2,AMPD1,GOT1,UCK1,AMPD3,GMPR,ENOPH1,BHMT,PDXK,HPRT1,TK2,ADI1,UCKL1
GO:0017014	protein nitrosylation	0.00706	0.00706	1	ATP2B4,SNTA1,GAPDH,ACE,NOS1AP,DMD
GO:0071824	protein-DNA complex subunit organization	1	1	1	CENPF,MIS18BP1,VPS72,SPTY2D1
GO:0090077	foam cell differentiation	0.248	0.248	1	PRKCH,MSR1,APOB,CRP,ITGAV,ABCA5,ABCA1,LPL,ADIPOQ,PLA2G2A
GO:0010742	macrophage derived foam cell differentiation	0.248	0.248	1	PRKCH,MSR1,APOB,CRP,ITGAV,ABCA5,ABCA1,LPL,ADIPOQ,PLA2G2A
GO:0010743	regulation of macrophage derived foam cell differentiation	0.123	0.123	1	PRKCH,MSR1,APOB,CRP,ITGAV,ABCA5,ABCA1,LPL,ADIPOQ,PLA2G2A
GO:0000041	transition metal ion transport	0.000175	0.000175	1	ATP6V0A1,ATP6V1H,DNM2,MT3,ATP6V1D,SLC11A2,ATP6V1A,STEAP3,ATP6V1B1,ATP6V1F,ATP6V1E1,SLC39A3,TRPC1,ATP6V1B2,ATP6V1C1,TTYH1,SLC30A1,ATOX1,ATP6V0C,ATP6V1G2,ATP6V1E2
GO:0006825	copper ion transport	0.24	0.24	1	SLC11A2,STEAP3,SLC31A1,ATOX1
GO:0006826	iron ion transport	1.59e-05	1.59e-05	1	ATP6V0A1,ATP6V1H,DNM2,ATP6V1D,SLC11A2,ATP6V1A,STEAP3,ATP6V1B1,ATP6V1F,ATP6V1E1,ATP6V1B2,ATP6V1C1,TTYH1,ATP6V0C,ATP6V1G2,ATP6V1E2
GO:0015682	ferric iron transport	1.4e-06	1.4e-06	1	ATP6V0A1,ATP6V1H,DNM2,ATP6V1D,SLC11A2,ATP6V1A,STEAP3,ATP6V1B1,ATP6V1F,ATP6V1E1,ATP6V1B2,ATP6V1C1,ATP6V0C,ATP6V1G2,ATP6V1E2
GO:0033572	transferrin transport	1.4e-06	1.4e-06	1	ATP6V0A1,ATP6V1H,DNM2,ATP6V1D,SLC11A2,ATP6V1A,STEAP3,ATP6V1B1,ATP6V1F,ATP6V1E1,ATP6V1B2,ATP6V1C1,ATP6V0C,ATP6V1G2,ATP6V1E2
GO:0006828	manganese ion transport	1	1	1	ATP2C1,SLC11A2,TRPC1
GO:0048511	rhythmic process	1	1	1	HEBP1,PTGDS,SKP1,PRKCG
GO:0007623	circadian rhythm	1	1	1	HEBP1,PTGDS,SKP1,PRKCG
GO:0032922	circadian regulation of gene expression	1	1	1	NGFR,PRMT5,NAMPT,CSNK1D,OGT,CARTPT,MAGED1,NRIP1,CSNK1E
GO:0071887	leukocyte apoptotic process	1	1	1	CXCL12,AXL
GO:0097048	dendritic cell apoptotic process	1	1	1	AXL,LGALS9
GO:0070227	lymphocyte apoptotic process	1	1	1	PRKCQ,PIP,LGALS9
GO:0070231	T cell apoptotic process	1	1	1	PRKCQ,PIP,LGALS9
GO:0090066	regulation of anatomical structure size	4.67e-08	4.67e-08	1	GCLC,PLXND1,SCIN,CLCN6,PIK3C2A,SEMA3B,RUFY3,CPS1,GCLM,NCKAP1,PFN2,ADD2,PLXNA2,PAK3,DNM2,SSH1,MT3,ADD1,P2RX7,NRCAM,ABL1,LIMK1,CXCL12,SLC9A3R1,CLCN3,WASF1,PLXNA1,RTN4,NCKAP1L,MACF1,CDC42EP1,DOCK4,APOE,PLXNA3,ARFIP2,RAP1GAP2,VAV3,PLXNC1,EDNRB,RAC1,LRRC8A,RDX,ABI2,SEMA7A,SOD1,MSN,DOCK5,GSN,CDC42EP2,FER,JMY,DEPTOR,KCNMA1,ACE,CLASP2,RILP,PRKCE,WIPF2,BAIAP2,ANO6,CDC42EP4,MYADM,MAPT,KIAA1598,SEMA4D,KEL,L1CAM,PLXNA4,AQP1,PDXP,ARPC1A,CYFIP1
GO:0097164	ammonium ion metabolic process	0.00165	0.00165	1	PAFAH1B1,AKR7A2,SPHK2,MAOB,SLC44A1,AKR1B1,LPCAT2,CRAT,LPIN2,SMPD3,PLA2G4C,CPT1A,DAO,ACADL,SRM,ACSL3,BBOX1,SLC44A2,SLC27A1,LPIN1,PNPLA8,ENPP2,MBOAT2,SNCA,AKR1C2,DBI,APOA2,ENPP6,HPRT1,JMJD7-PLA2G4B,LPCAT4,PLA2G16,GBA,TH,PLA2G6,TMLHE,AKR1C1,PLA2G2A,AKR1B10,AKR1C4
GO:1902224	ketone body metabolic process	0.136	0.136	1	AACS,OXCT1,BDH1,BDH2
GO:0021700	developmental maturation	0.00424	0.00424	1	CAMK2B,SIRT2,NRCAM,SYP,DLG4,EDNRB,STXBP1,SPTBN4,PLXNB1,S1PR1,CNTNAP2,NRXN1,CNTN2
GO:0042303	molting cycle	0.0461	0.0461	1	KRT84,KRT83
GO:0042633	hair cycle	0.0461	0.0461	1	KRT84,KRT83
GO:0060249	anatomical structure homeostasis	1	1	1	PRKCQ,CHMP2B,P2RX7,TYRO3,CAPN3,MAPK1,CST4,MAPK3,PBLD,NPHP3,PRDX1,BBS2,PRDX5,IGJ,TLR4,BBS4,SOD1,ALDOA,NEK7,FBXO4,PFKM,PIP,AZGP1,ZG16B,HAAO,PIGR,GPR98,CARTPT,KRT1,S1PR1,FGGY,BBS1,NF1,DMD
GO:0070050	neuron cellular homeostasis	0.0852	0.0852	1	CHMP2B,TYRO3,HAAO,FGGY
GO:0046716	muscle cell cellular homeostasis	0.125	0.125	1	CAPN3,SOD1,ALDOA,PFKM,DMD
GO:0014812	muscle cell migration	0.152	0.152	1	NDRG4,THBS4,PDGFRB,IGFBP5,DOCK4,SORL1,DOCK5,ACE,ADIPOQ,AIF1,DDR1
GO:0014909	smooth muscle cell migration	0.147	0.147	1	NDRG4,PDGFRB,IGFBP5,DOCK4,SORL1,DOCK5,ACE,ADIPOQ,AIF1,DDR1
GO:0018214	protein carboxylation	1	1	1	GGCX,F10,F2
GO:1990267	response to transition metal nanoparticle	1	1	1	PRNP,D2HGDH,AQP1
GO:0061008	hepaticobiliary system development	1	1	1	NPHP3,WNT4,NF1
GO:1901615	organic hydroxy compound metabolic process	3.4e-10	3.4e-10	1	ALDH3B1,PAFAH1B1,NPC1L1,OSBPL5,INPP4A,DKK3,ACAA1,SPHK2,INPP5A,MAOB,SLC44A1,GBA2,RDH11,ABCB11,LRP2,APOB,ITPKC,MT3,LPCAT2,CRAT,SEC14L2,ITPK1,ACOT8,LPIN2,SMPD3,PGCP,PLA2G4C,PRKAG2,PNPO,CPT1A,DAO,MVK,ALDH2,TPI1,HMGCS1,FGF1,PLCH1,SNX17,ACADL,GOT1,PTK2B,EPHX2,RDH10,OCRL,AKR1D1,ACSL3,PLCG1,PANK2,APOL2,BBOX1,SLC44A2,APOE,SLC27A1,NR0B2,COQ3,IMPA1,CEPT1,LPIN1,PSAT1,PNPLA8,CYP27A1,ENPP2,LHCGR,CYP1B1,FGF2,SORD,OSBPL1A,NPC1,SOD1,ITPKB,MBOAT2,TRPC1,GC,SNCA,PPIP5K2,ERLIN2,CYP17A1,PLCH2,TM7SF2,INPP1,GGPS1,DBI,LDLRAP1,APOA2,SYNJ1,PDXK,LSS,FDXR,PLCD3,WNT4,PMVK,ENPP6,ABCA1,ALDH1A1,INPPL1,HPRT1,MVD,PPIP5K1,INPP5D,JMJD7-PLA2G4B,FABP6,PAH,CYP7B1,DHCR7,NUDT4,IP6K1,LPCAT4,PLA2G16,GBA,TH,CLN8,PLCB1,PLA2G6,TMLHE,CYP4F2,CYP4F12,PLCD1,AKR1C1,PLA2G2A,MAOA,GK2,ADH5,AKR1B10,ADH4,AKR1C4,GK,INPP5B,PDXP,NUDT3
GO:1901616	organic hydroxy compound catabolic process	3.99e-05	3.99e-05	1	MAOB,MT3,SMPD3,TPI1,SNX17,ACADL,AKR1D1,APOE,IMPA1,PNPLA8,ENPP2,SORD,INPP1,SYNJ1,CYP4F2,CYP4F12,AKR1B10,ADH4,PDXP,NUDT3
