Name	Description	pvalue	qvalue	phenotype	genes
GO:0070584	mitochondrion morphogenesis	0.143	0.143	1	DNM1L,PNPT1,SUPV3L1,MFF,FIS1
GO:0023035	CD40 signaling pathway	1	1	1	RNF31,TNIP2
GO:0097242	beta-amyloid clearance	0.51	0.51	1	LRP1,MYOCD,LRPAP1
GO:1900222	negative regulation of beta-amyloid clearance	0.211	0.211	1	MYOCD,LRPAP1
GO:0035526	retrograde transport, plasma membrane to Golgi	1	1	1	RAB7L1,RAB43
GO:0010216	maintenance of DNA methylation	0.024	0.024	1	HELLS,DNMT1,UHRF2,USP7,UHRF1
GO:0018149	peptide cross-linking	1	1	1	LOR,SPRR2F
GO:0007271	synaptic transmission, cholinergic	1	1	1	CHRNE,CHRNB1
GO:0015669	gas transport	1	1	1	CYGB,HBA2,HBA1
GO:0015671	oxygen transport	1	1	1	CYGB,HBA2,HBA1,HBB
GO:0007229	integrin-mediated signaling pathway	1	1	1	FGR,NME1-NME2,CUL3,BCAR1,FERMT2,ITGB5,COL16A1,MYH9,HCK,ERBB2IP,CCM2,ITGA11,ADAM10,SEMA7A,ITGB1,DOCK1,DST,ITGA2,ILK,COL3A1,PTK2,RCC2,PRKD1,CD47,SRC,PHACTR4
GO:2001044	regulation of integrin-mediated signaling pathway	1	1	1	PRKD1,PHACTR4
GO:0020027	hemoglobin metabolic process	0.00302	0.00302	1	INHA,ALAS2,LDB1
GO:0042541	hemoglobin biosynthetic process	0.00192	0.00192	1	INHA,ALAS2,LDB1
GO:0046984	regulation of hemoglobin biosynthetic process	0.455	0.455	1	PRMT1,LDB1
GO:0046985	positive regulation of hemoglobin biosynthetic process	0.248	0.248	1	PRMT1,LDB1
GO:0006002	fructose 6-phosphate metabolic process	0.492	0.492	1	GFPT2,PFKL,PFKM,GFPT1
GO:0071107	response to parathyroid hormone	1	1	1	MEF2C,GNAS
GO:0036017	response to erythropoietin	1	1	1	MT2A,KIT,MT1X
GO:0036018	cellular response to erythropoietin	1	1	1	MT2A,KIT,MT1X
GO:0007185	transmembrane receptor protein tyrosine phosphatase signaling pathway	0.934	0.934	1	PTPRU,PTN,PTPRF,PTPRD
GO:0048013	ephrin receptor signaling pathway	7.96e-06	7.96e-06	1	AP2B1,FYN,AP2S1,EPHA3,ANKS1A,RHOA,CDC42,EPHA8,NCK2,ACTB,PAK3,EPHA6,MMP2,EFNB1,MYL6,MYH9,ARHGEF7,WASL,LIMK1,DNM1,GIT1,ARPC3,ACTR3,EPHA4,EFNB2,MYH10,EPHB2,EPHA7,SDCBP,ADAM10,ACTR2,EPHA2,PSEN2,EPHA5,RASA1,PAK1,EPHB1,KALRN,VAV2,AP2M1,ARPC5,NCSTN,ARPC2,CRK,RBPJ,PTK2,SDC2,CFL1,HRAS,YES1,EPHB3,AP2A2,ACTG1,EPHB4,AP2A1,SRC,SIPA1L1,ITSN1,ARPC4,ARPC1A
GO:0048799	organ maturation	1	1	1	RHOA,FGFR3,PLXNB1
GO:0010911	regulation of isomerase activity	0.0728	0.0728	1	NOD2,UHRF1
GO:0043574	peroxisomal transport	0.0637	0.0637	1	PEX3,ZFAND6,ABCD1,PEX7,PEX16,PEX6,PEX5,PEX14,PEX10,PEX19,PEX26
GO:0015919	peroxisomal membrane transport	0.0878	0.0878	1	PEX3,ABCD1,PEX16,PEX5,PEX19
GO:1901615	organic hydroxy compound metabolic process	1	1	1	CALM2,CALM3,CALM1
GO:1901616	organic hydroxy compound catabolic process	1	1	1	SCARB1,SMPD3,TPI1,AKR1D1,LDLR,IMPA1,SMPD4,SORD,IMPA2,SYNJ1,PRKCD,PTEN,AKR1B10,PDXP,NUDT3
GO:1901617	organic hydroxy compound biosynthetic process	0.0919	0.0919	1	CYP51A1,NPC1L1,SNAI2,CDH3,IDI1,ABCB11,FDFT1,SLC27A5,LPCAT2,SIRT1,CHKB,LPIN2,PCYT1B,SQLE,GATA3,ERLIN1,SC5DL,CHKA,MVK,HMGCS1,HMGCR,SCAP,DHCR24,PARK7,ACADM,PROX1,DBH,SLC27A1,HSD17B7,PRKAA1,PEMT,HSD17B4,LPIN1,PSAT1,LHCGR,PNMT,SOD1,LBR,SNCA,EBP,NSDHL,ERLIN2,IDI2,TM7SF2,AGPAT6,APOA2,PDXK,G6PD,LSS,FDPS,FGFR4,PCYT1A,ALOX15,PMVK,HAND2,MVD,ACOX2,ZEB2,CNBP,PAH,DPAGT1,DHCR7,SHMT1,PDDC1,GBA,TMLHE,AMACR
GO:0006066	alcohol metabolic process	0.677	0.677	1	CALM2,CALM3,CALM1
GO:0019751	polyol metabolic process	0.0215	0.0215	1	CALM2,CALM3,CALM1
GO:1902652	secondary alcohol metabolic process	0.00175	0.00175	1	CYP51A1,NPC1L1,OSBPL5,SOAT1,IDI1,FDFT1,SQLE,ERLIN1,SC5DL,MVK,HMGCS1,HMGCR,SCAP,DHCR24,CLN6,STARD3,HSD17B7,PRKAA1,FDX1,CYP11A1,OSBPL1A,SOD1,EBP,NSDHL,ERLIN2,TM7SF2,LDLRAP1,APOA2,G6PD,LSS,FDPS,PMVK,ABCA1,MVD,CNBP,DHCR7,RXRA
GO:0034308	primary alcohol metabolic process	1	1	1	RETSAT,RDH11,PARK7,RDH10,ACSS2,ACSS1,SDR16C5,ADH5,AKR1B10
GO:0018196	peptidyl-asparagine modification	2.58e-09	2.58e-09	1	DPM1,TRAPPC6A,ST3GAL1,PGM3,ALG1,FUT8,TRAPPC3,CTSA,SEL1L,DERL2,NSF,LMAN1,B4GALT1,TMED2,ALG9,GANAB,SCFD1,NANS,PMM1,GNPNAT1,SEC23A,ALG13,MAGT1,UGGT2,TUSC3,PPP6R1,NAPA,BET1,SEC23IP,GOSR2,CTSC,PPP6R3,MLEC,CMAS,MAN1A1,MAN2A1,SEC24A,TFG,GORASP1,MOGS,EDEM3,UAP1,RPN2,PPP6C,ALG2,SEC16B,ALG5,CANX,DAD1,PRKCSH,GFPT2,EDEM1,STT3A,OS9,UGGT1,RAB1A,PREB,SEC31A,USO1,SEC24B,ALG10,PMM2,CSNK1D,GMPPA,SEC16A,CTAGE5,SEC24D,SAR1B,MIA3,SEC13,B4GALT5,ALG8,GNE,STX5,SYVN1,STT3B,RPN1,RFT1,SLC35A1,VCP,HIF1AN,PDIA3,GOLGA2,DOLPP1,MVD,TRAPPC2L,TRAPPC1,GLB1,TMED10,DPAGT1,ALG14,GMPPB,DOLK,ALG10B,SEC24C,MAN1B1,MPI,FUCA1,CALR,TRAPPC5,TRAPPC6B,ALG12,UBE2G2,F8,MAN2A2,MAN1A2,GFPT1,UBE2J1,NEU4,NEU1,ANKRD28,ALG3,DDOST,ALG11,SEC22B
GO:0023058	adaptation of signaling pathway	1	1	1	ARRB1,ARRB2,GTF2H2,UBQLN2
GO:0022401	negative adaptation of signaling pathway	1	1	1	ARRB1,ARRB2,GTF2H2,UBQLN2
GO:0060249	anatomical structure homeostasis	0.00505	0.00505	1	ERCC1,POLA2,MRE11A,STRAP,RFC1,PNKP,USH2A,RFC2,CDH3,POLD1,SMG6,ATP6AP1,ACTB,MAP2K7,POLD3,XRCC5,CHMP2B,ATRX,MAPKAPK5,P2RX7,HNRNPC,TYRO3,MAPK1,POLE2,APEX1,MAPK3,ACD,NBN,LIG1,RPA3,POLD2,CDH23,GAR1,PTGES3,RFC5,MAK,TULP1,RAD50,PRDX1,RPA2,BBS2,PRDX5,DKC1,NAPSA,RPA1,TERF2,PCNA,RFC3,P2RX4,NAT10,HNRNPA1,DNA2,BBS4,SOD1,NHP2,PRIM2,HDAC8,HMBOX1,TERF1,TNKS1BP1,ALDOA,PCDH15,HNRNPU,CXADR,NSMCE2,HIST1H4H,PIP,SMC6,RFC4,WRN,TERF2IP,NOD2,FEN1,IQCB1,BBS1,DHX36,ERCC4,POLE,USH1G,NOP10,ACTG1,NELL2,POTEE,XRCC6,NF1,HIST1H4C,HIST1H4J,ZNF675,HIST4H4,PRIM1,SMC5,PRKDC,PINX1,RTEL1,HIST2H4B,HIST2H4A,HIST1H4K,HIST1H4F,HIST1H4L,HIST1H4I,HIST1H4E,HIST1H4D,HIST1H4A,HIST1H4B
GO:0019184	nonribosomal peptide biosynthetic process	0.104	0.104	1	GCLC,GGCT,GCLM,HAGH,GGT1,GSS,GGT2,BDH2
GO:0035150	regulation of tube size	1	1	1	PIK3C2A,ECE1
GO:0071496	cellular response to external stimulus	0.784	0.784	1	EIF2AK2,RRAGB,SNW1,NUDT1,TNFRSF10B,PRKAA1,EIF2S1,CHEK1,IMPACT,RRAGA,USF1
GO:0097034	mitochondrial respiratory chain complex IV biogenesis	0.0387	0.0387	1	CHCHD8,CCDC56,FAM36A,COX19
GO:0051339	regulation of lyase activity	1	1	1	PHPT1,LHCGR
GO:0051350	negative regulation of lyase activity	1	1	1	PHPT1,PALM,MTRR,GRM3
GO:0018202	peptidyl-histidine modification	0.149	0.149	1	DPH5,DPH2,HIF1AN,EEF2
GO:0017182	peptidyl-diphthamide metabolic process	0.171	0.171	1	DPH5,DPH2,EEF2
GO:0018212	peptidyl-tyrosine modification	0.597	0.597	1	BAZ1B,ARL2BP
GO:0061008	hepaticobiliary system development	1	1	1	TGFBR3,LSR,COBL,RPS6KA1,PROX1,PKD2,NIPBL,NF1,PHF2,CEBPA
GO:0000959	mitochondrial RNA metabolic process	5.61e-05	5.61e-05	1	ELAC2,POLRMT,EARS2,C10ORF2,TFAM,MTERFD3,AARS2,PNPT1,YARS2,TARS2,SUPV3L1,TRMT61B,SLC25A33,MRPL12
GO:0000963	mitochondrial RNA processing	0.201	0.201	1	ELAC2,PNPT1,SUPV3L1,TRMT61B,FASTKD5
GO:0006390	transcription from mitochondrial promoter	0.014	0.014	1	POLRMT,C10ORF2,MRPL12
GO:0071824	protein-DNA complex subunit organization	3.62e-22	3.62e-22	1	PAF1,PSMC4,RSF1,RAD51,TAF2,SMARCD1,PSME4,SMARCE1,SART3,SMARCD3,ATRX,PSMC5,SUPT16H,CDC45,SMARCB1,CABIN1,HIRA,CENPM,DMC1,PSMC6,PSMC1,RBBP7,CENPT,CTCF,OIP5,ASF1B,RAD51C,SMARCD2,ASF1A,SENP6,H2AFY,CENPA,CHD5,ARID1A,SET,HELLS,CENPK,NFE2,HIST1H2BJ,SMARCA4,HAT1,H3F3B,NASP,ANP32B,HMGA1,CASC5,BRDT,CENPE,SYCP3,SMARCC2,RB1,GTF2A2,ANP32E,POGZ,TERF1,CENPH,SMARCA5,HIST1H2BD,HIST1H4H,MIS18A,CHAF1B,PSMC2,RBBP4,H3F3A,VPS72,HMGB2,PSMC3,CENPV,CHAF1A,MIS12,HIST3H3,STRA13,ATF7IP,SMARCC1,APITD1,RUVBL1,TAF7,SPTY2D1,HIST1H2BC,NPM1,HIST3H2A,SETD2,HIST2H3D,HIST2H2BE,HIST1H2BL,H2AFX,ARID2,HMGB1,IPO4,TCF4,HIST3H2BB,HIST1H4C,HIST1H3J,HIST1H4J,HIST1H3D,HIST4H4,HIST1H2BK,HIST2H3C,HIST2H2BF,HIST2H3A,BRD2,HIST1H2BN,HIST2H4B,HIST2H4A,HIST1H4K,HIST1H2BM,HIST1H2BG,HIST1H3G,HIST1H3B,HIST1H2BE,HIST1H4F,HIST1H2BO,HIST1H3E,HIST1H4L,HIST1H3I,HIST1H2BH,HIST1H3A,HIST1H4I,HIST1H2BB,HIST1H4E,HIST1H4D,HIST1H2BF,HIST1H3F,HIST1H3C,HIST1H2BI,HIST1H4A,HIST1H4B,HIST1H3H
GO:0034728	nucleosome organization	5.85e-20	5.85e-20	1	PAF1,RSF1,SMARCD1,PSME4,SMARCE1,SART3,SMARCD3,ATRX,SUPT16H,SMARCB1,CABIN1,HIRA,CENPM,RBBP7,CENPT,CTCF,OIP5,ASF1B,SMARCD2,ASF1A,H2AFY,CENPA,CHD5,ARID1A,SET,CENPK,NFE2,HIST1H2BJ,SMARCA4,HAT1,H3F3B,NASP,ANP32B,HMGA1,CASC5,BRDT,SYCP3,SMARCC2,ANP32E,CENPH,SMARCA5,HIST1H2BD,HIST1H4H,MIS18A,CHAF1B,RBBP4,H3F3A,VPS72,HMGB2,CHAF1A,HIST3H3,STRA13,SMARCC1,APITD1,RUVBL1,SPTY2D1,HIST1H2BC,NPM1,HIST3H2A,SETD2,HIST2H3D,HIST2H2BE,HIST1H2BL,H2AFX,ARID2,IPO4,HIST3H2BB,HIST1H4C,HIST1H3J,HIST1H4J,HIST1H3D,HIST4H4,HIST1H2BK,HIST2H3C,HIST2H2BF,HIST2H3A,BRD2,HIST1H2BN,HIST2H4B,HIST2H4A,HIST1H4K,HIST1H2BM,HIST1H2BG,HIST1H3G,HIST1H3B,HIST1H2BE,HIST1H4F,HIST1H2BO,HIST1H3E,HIST1H4L,HIST1H3I,HIST1H2BH,HIST1H3A,HIST1H4I,HIST1H2BB,HIST1H4E,HIST1H4D,HIST1H2BF,HIST1H3F,HIST1H3C,HIST1H2BI,HIST1H4A,HIST1H4B,HIST1H3H
GO:0060191	regulation of lipase activity	0.0474	0.0474	1	CALM2,CALM3,CALM1
GO:0010517	regulation of phospholipase activity	0.0295	0.0295	1	CALM2,CALM3,CALM1
GO:1900274	regulation of phospholipase C activity	0.0151	0.0151	1	CALM2,CALM3,CALM1
GO:0032429	regulation of phospholipase A2 activity	1	1	1	LRP1,EGFR
GO:0060193	positive regulation of lipase activity	0.0324	0.0324	1	CALM2,CALM3,CALM1
GO:0010518	positive regulation of phospholipase activity	0.0223	0.0223	1	CALM2,CALM3,CALM1
GO:0031584	activation of phospholipase D activity	1	1	1	ARL1,ARF4
GO:0010863	positive regulation of phospholipase C activity	0.0138	0.0138	1	CALM2,CALM3,CALM1
GO:0007202	activation of phospholipase C activity	0.00947	0.00947	1	CALM2,CALM3,CALM1
GO:0033002	muscle cell proliferation	0.209	0.209	1	CFLAR,TP73,IL12B,TBX2,RBPJ,C3ORF58,XRCC6,PRKDC
GO:0014855	striated muscle cell proliferation	0.049	0.049	1	CFLAR,TP73,TBX2,RBPJ,C3ORF58
GO:0048659	smooth muscle cell proliferation	1	1	1	IL12B,XRCC6,PRKDC
GO:0048660	regulation of smooth muscle cell proliferation	1	1	1	IL12B,XRCC6,PRKDC
GO:0051342	regulation of cyclic-nucleotide phosphodiesterase activity	3e-06	3e-06	1	EGLN1,CALM2,CALM3,CALM1
GO:1904019	epithelial cell apoptotic process	1	1	1	PIAS4,GATA3,TCF7L2,PRKCI,MAPK7,TNIP2
GO:1904035	regulation of epithelial cell apoptotic process	1	1	1	PIAS4,GATA3,TCF7L2,PRKCI,MAPK7,TNIP2
GO:0097050	type B pancreatic cell apoptotic process	1	1	1	WFS1,TCF7L2,CAST,RYR2
GO:2000674	regulation of type B pancreatic cell apoptotic process	1	1	1	WFS1,TCF7L2,CAST
GO:0072577	endothelial cell apoptotic process	1	1	1	GATA3,PRKCI,MAPK7,TNIP2
GO:2000351	regulation of endothelial cell apoptotic process	1	1	1	GATA3,PRKCI,MAPK7,TNIP2
GO:1904036	negative regulation of epithelial cell apoptotic process	1	1	1	KRIT1,GATA3,WFS1,TCF7L2,MAPK7,TNIP2
GO:2000352	negative regulation of endothelial cell apoptotic process	1	1	1	GATA3,MAPK7,TNIP2
GO:2000675	negative regulation of type B pancreatic cell apoptotic process	1	1	1	WFS1,TCF7L2,CAST
GO:0070265	necrotic cell death	0.493	0.493	1	CFLAR,FAS,CSDA,DNM1L,PPIF,ARHGEF2,TNFRSF10B,ALKBH7,TRAF2,RIPK1,RPS27A,UBC,SLC25A4,TMEM123,FADD,UBB,UBA52,PGAM5
GO:0097300	programmed necrotic cell death	0.369	0.369	1	CFLAR,FAS,CSDA,DNM1L,PPIF,ARHGEF2,TNFRSF10B,ALKBH7,TRAF2,RIPK1,RPS27A,UBC,SLC25A4,FADD,UBB,UBA52,PGAM5
GO:0070266	necroptotic process	0.742	0.742	1	CFLAR,FAS,CSDA,DNM1L,ARHGEF2,TNFRSF10B,TRAF2,RIPK1,RPS27A,UBC,SLC25A4,FADD,UBB,UBA52,PGAM5
GO:0061614	pri-miRNA transcription from RNA polymerase II promoter	0.974	0.974	1	SMARCA4,NFIB,GNL3
GO:1902893	regulation of pri-miRNA transcription from RNA polymerase II promoter	0.974	0.974	1	SMARCA4,NFIB,GNL3
GO:1902895	positive regulation of pri-miRNA transcription from RNA polymerase II promoter	1	1	1	SMARCA4,GNL3
GO:0040007	growth	0.743	0.743	1	CAPRIN2,BAP1,ALCAM,C3ORF58
GO:0016049	cell growth	0.262	0.262	1	PLXND1,ST7L,CDK11A,RUFY3,NEDD4L,BCAR1,NOP58,SEC61A1,OGFR,ACSL4,RASGRP2,TGFBR3,CDC42,DERL2,ENO1,DGKD,ITCH,DNM2,SMARCA2,SEMA5B,CTTN,XRN2,LTBP4,MUL1,NRCAM,SEMA6A,SIRT1,NDRG3,CSNK2A1,PAK7,PSMD10,LUZP4,RBBP7,NDRG4,NUBP1,SFRP1,URI1,PPP2R1A,GSK3A,MTPN,BRAT1,COBL,LIMK1,DDX5,TMEM97,CAPRIN2,CDKN1B,RASAL1,ERBB2IP,PPP2CA,PLXNA1,LAMTOR2,RRAGC,RPS6KA1,KIF14,NRP2,TRIM32,TNN,CDKN2C,EXOSC9,USP9X,MACF1,SMARCA4,EIF2AK4,INO80,CDKN2D,SH3BP4,APOE,BST2,PAK4,EXOSC2,PPT1,H3F3B,ARHGEF11,NOTCH2,PLXNC1,NCBP1,ADAM10,SEMA7A,KIAA1109,LEF1,TCHP,PML,RPTOR,SMAD4,APP,GOLGA4,BIN3,EBAG9,LAMTOR1,EI24,TAOK2,ADAM17,GJA1,ING1,IMPACT,FLCN,N6AMT1,SUPV3L1,MMP14,CDA,KIAA1967,H3F3A,BAP1,PLXNB1,CDK5,ENOX2,SMAD3,PHB,HDGFRP2,SLC3A2,CDKN2AIP,SEMA4C,AR,ALCAM,USP47,SLC25A33,BCL2,NME6,CRLF3,RIMS2,TYMS,RPS6KA3,ARIH2,EXOSC4,TSPYL2,SLIT3,HIST1H1B,WT1,NDUFA13,MAPT,SLIT1,KIAA1598,TAF9B,H3F3C,NLGN3,ENPP1,ATAD3A,NOL8,ITSN2,SLC9A6,MTOR,GNB2L1,FGFR1OP,NDUFS3,CPNE1,DDX3X,PLXNA4,TWF2,CYFIP1,TAF9,PRSS2
GO:0003401	axis elongation	1	1	1	FGFR2,LRP6,PPP2R3A,MAGI2
GO:0035264	multicellular organism growth	1	1	1	FGFR2,GNAS,BBS2,STAT5A,SOD1,APP,PPIB
GO:0048668	collateral sprouting	1	1	1	COBL,APP
GO:0072512	trivalent inorganic cation transport	1	1	1	ATP6V1H,ATP6AP1,TFRC,DNM2,ATP6V1D,ATP6V1A,ATP6V1B1,ATP6V1F,ATP6V1E1,ATP6V1G1,CLTC,ATP6V1B2,ATP6V0C,ATP6V1G2,ATP6V1E2
GO:0051095	regulation of helicase activity	0.00833	0.00833	1	MSH2,SIRT1,SSBP1,MSH3,MSH6,CHTOP
GO:0051096	positive regulation of helicase activity	0.0023	0.0023	1	MSH2,SSBP1,MSH3,MSH6,CHTOP
GO:0043543	protein acylation	3.2e-07	3.2e-07	1	MSL3,CREBBP,BRCA1,ING3,SRCAP,MYST3,NOS1,BRPF3,SIRT1,SMARCB1,EP300,BRD1,PPM1A,NAA10,PHF16,MAPK3,PIH1D1,ELP4,NAA25,ING4,BRD8,POLE4,WDR75,ATF2,CHD5,PARK7,DR1,SET,SUPT7L,KIAA1267,NAA50,MORF4L2,USP22,GTF3C4,YEATS4,HAT1,ELP3,NMT1,ACTL6A,SAP130,DSCC1,ATAT1,ARRB1,PPM1B,LEF1,NAA30,MYOCD,SMAD4,NAT8,SNCA,OGT,POLE3,CHEK1,FOXO1,MBIP,NMT2,FLCN,NAA11,ZDHHC5,BRPF1,PAXIP1,CTBP1,TAF6L,IWS1,YEATS2,MEAF6,NAA15,BRD7,TAF10,TERF2IP,ING5,SIN3A,TADA3,HCFC1,NAA16,KAT5,NAA20,RUVBL1,CCDC101,DMAP1,BEND3,TAF7,ZDHHC20,RUVBL2,MAGEA2B,EP400,MORF4L1,ZDHHC17,NOC2L,WDR5,TRRAP,LDB1,BAG6,TRIM16,MAGEA2,TAF9
GO:0006473	protein acetylation	2.7e-09	2.7e-09	1	MSL3,CREBBP,BRCA1,ING3,SRCAP,MYST3,NOS1,BRPF3,SIRT1,SMARCB1,EP300,BRD1,NAA10,PHF16,MAPK3,PIH1D1,ELP4,NAA25,ING4,BRD8,POLE4,WDR75,ATF2,CHD5,PARK7,DR1,SET,SUPT7L,KIAA1267,NAA50,MORF4L2,USP22,GTF3C4,YEATS4,HAT1,ELP3,ACTL6A,SAP130,DSCC1,ATAT1,ARRB1,LEF1,NAA30,MYOCD,SMAD4,NAT8,SNCA,OGT,POLE3,CHEK1,FOXO1,MBIP,FLCN,NAA11,BRPF1,PAXIP1,CTBP1,TAF6L,IWS1,YEATS2,MEAF6,NAA15,BRD7,TAF10,TERF2IP,ING5,SIN3A,TADA3,HCFC1,NAA16,KAT5,NAA20,RUVBL1,CCDC101,DMAP1,BEND3,TAF7,RUVBL2,MAGEA2B,EP400,MORF4L1,NOC2L,WDR5,TRRAP,LDB1,BAG6,TRIM16,MAGEA2,TAF9
GO:0006475	internal protein amino acid acetylation	5.08e-09	5.08e-09	1	MSL3,CREBBP,BRCA1,ING3,SRCAP,MYST3,NOS1,BRPF3,SIRT1,SMARCB1,EP300,BRD1,NAA10,PHF16,MAPK3,PIH1D1,ELP4,ING4,BRD8,POLE4,WDR75,ATF2,CHD5,DR1,SET,SUPT7L,KIAA1267,NAA50,MORF4L2,USP22,GTF3C4,YEATS4,HAT1,ELP3,ACTL6A,SAP130,ATAT1,ARRB1,LEF1,MYOCD,SMAD4,NAT8,SNCA,OGT,POLE3,CHEK1,MBIP,FLCN,NAA11,BRPF1,PAXIP1,CTBP1,TAF6L,IWS1,YEATS2,MEAF6,BRD7,TAF10,ING5,SIN3A,TADA3,HCFC1,KAT5,RUVBL1,CCDC101,DMAP1,BEND3,TAF7,RUVBL2,EP400,MORF4L1,NOC2L,WDR5,TRRAP,LDB1,BAG6,TRIM16,TAF9
GO:0048308	organelle inheritance	0.0238	0.0238	1	MAPK1,VRK1,MAPK3,GBF1,MAP2K2,ZFYVE20,STX5,YWHAZ,GOLGA2,MAP2K1,CDK1
GO:0036260	RNA capping	3.11e-10	3.11e-10	1	POLR2J,MNAT1,METTL1,POLR2B,POLR2E,POLR2F,RNMT,POLR2C,ERCC2,POLR2I,GTF2H1,RNGTT,NCBP2,GTF2F1,CDK7,CCNH,NCBP1,TGS1,POLR2D,GTF2H2,POLR2K,POLR2H,FAM103A1,TRMT112,POLR2L,POLR2A,GTF2F2,SUPT5H,GTF2H4
GO:0009452	7-methylguanosine RNA capping	8.94e-10	8.94e-10	1	POLR2J,MNAT1,METTL1,POLR2B,POLR2E,POLR2F,RNMT,POLR2C,ERCC2,POLR2I,GTF2H1,RNGTT,NCBP2,GTF2F1,CDK7,CCNH,NCBP1,POLR2D,GTF2H2,POLR2K,POLR2H,FAM103A1,TRMT112,POLR2L,POLR2A,GTF2F2,SUPT5H,GTF2H4
GO:1990267	response to transition metal nanoparticle	1	1	1	ATP5D,SLC30A4,PARK7,ACO1,MT1G,MT2A,LOXL2,SNCA,SLC30A7,B2M,MT1E,SLC30A1,BCL2,D2HGDH,MT1X,MT1F,MT1H,MT1A,MT1M,CRIP1
GO:0042440	pigment metabolic process	0.075	0.075	1	ALAS1,CDH3,AP3D1,FECH,CPOX,HMOX2,UROD,PAICS,PPOX,PRPS1,ALAS2,GMPS,HPRT1,ZEB2,HMBS
GO:0046148	pigment biosynthetic process	0.00841	0.00841	1	ALAS1,CDH3,AP3D1,FECH,CPOX,UROD,PAICS,PPOX,PRPS1,ALAS2,GMPS,HPRT1,ZEB2,HMBS
