Name	Description	pvalue	qvalue	phenotype	genes
GO:0071526	semaphorin-plexin signaling pathway	0.339	0.339	1	SEMA3F,SEMA3B,SEMA5B
GO:0010657	muscle cell apoptotic process	1	1	1	LRP6,SIRT1,NACA
GO:0034390	smooth muscle cell apoptotic process	1	1	1	LRP6,SIRT1
GO:0010660	regulation of muscle cell apoptotic process	1	1	1	LRP6,SIRT1,NACA
GO:0034391	regulation of smooth muscle cell apoptotic process	1	1	1	LRP6,SIRT1
GO:0010656	negative regulation of muscle cell apoptotic process	1	1	1	LRP6,NACA
GO:0010737	protein kinase A signaling	1	1	1	EZR,RDX
GO:0045342	MHC class II biosynthetic process	0.4	0.4	1	SIRT1,XBP1,PF4
GO:0045346	regulation of MHC class II biosynthetic process	0.289	0.289	1	SIRT1,XBP1,PF4
GO:0045348	positive regulation of MHC class II biosynthetic process	0.577	0.577	1	SIRT1,XBP1
GO:0007224	smoothened signaling pathway	1	1	1	KIAA0586,INTU,KIF7
GO:0008589	regulation of smoothened signaling pathway	1	1	1	INTU,KIF7
GO:0018149	peptide cross-linking	0.126	0.126	1	FN1,ANXA1
GO:0034405	response to fluid shear stress	0.138	0.138	1	XBP1,P2RX4,SMAD6,NOS3
GO:0034616	response to laminar fluid shear stress	0.6	0.6	1	XBP1,SMAD6
GO:0071498	cellular response to fluid shear stress	1	1	1	XBP1,ASS1
GO:0071499	cellular response to laminar fluid shear stress	1	1	1	XBP1,ASS1
GO:0035456	response to interferon-beta	0.204	0.204	1	UBE2K,IRG1,BST2,IFITM3,IFITM2
GO:0019042	viral latency	0.273	0.273	1	HMGA1,IRF7,PPIA,XRCC6
GO:0019043	establishment of viral latency	0.193	0.193	1	HMGA1,IRF7,PPIA,XRCC6
GO:0075713	establishment of integrated proviral latency	0.457	0.457	1	HMGA1,PPIA,XRCC6
GO:0018200	peptidyl-glutamic acid modification	1	1	1	TTLL6,VKORC1L1
GO:0032020	ISG15-protein conjugation	0.0859	0.0859	1	UBE2E1,UBE2E2,ISG15
GO:0007271	synaptic transmission, cholinergic	0.265	0.265	1	RAPSN,CHRM1
GO:0071569	protein ufmylation	0.941	0.941	1	UFC1,DDRGK1
GO:1990564	protein polyufmylation	0.679	0.679	1	UFC1,DDRGK1
GO:1990592	protein K69-linked ufmylation	0.679	0.679	1	UFC1,DDRGK1
GO:0097066	response to thyroid hormone	1	1	1	RDX,CTSB
GO:0097067	cellular response to thyroid hormone stimulus	0.937	0.937	1	RDX,CTSB
GO:0009299	mRNA transcription	1	1	1	EEF1D,MED1
GO:2000325	regulation of ligand-dependent nuclear receptor transcription coactivator activity	0.385	0.385	1	CNOT6,RQCD1
GO:0008593	regulation of Notch signaling pathway	1	1	1	PDCD10,CD46,POGLUT1,EGFL7,DLK1,MAGEA1
GO:0045746	negative regulation of Notch signaling pathway	0.998	0.998	1	EGFL7,DLK1,MAGEA1
GO:0045747	positive regulation of Notch signaling pathway	1	1	1	TSPAN15,PDCD10,POGLUT1
GO:0010944	negative regulation of transcription by competitive promoter binding	0.3	0.3	1	BHLHE41,TFAP2A,PHB
GO:0010501	RNA secondary structure unwinding	1	1	1	DDX49,EIF4A3,DDX4,EIF4A2,EIF4A1,DDX39B,DDX3X
GO:0008105	asymmetric protein localization	0.578	0.578	1	GOPC,RAB10
GO:0006002	fructose 6-phosphate metabolic process	0.825	0.825	1	GFPT2,GFPT1
GO:0034502	protein localization to chromosome	1	1	1	ACD,H2AFY,CDK1,HIST1H1B
GO:0070199	establishment of protein localization to chromosome	0.61	0.61	1	H2AFY2,H2AFY,HIST1H1B
GO:0071168	protein localization to chromatin	1	1	1	H2AFY2,H2AFY,HIST1H1B
GO:0071169	establishment of protein localization to chromatin	0.427	0.427	1	H2AFY2,H2AFY,HIST1H1B
GO:0055094	response to lipoprotein particle	1	1	1	CD36,ADAM17,FCER1G
GO:0055098	response to low-density lipoprotein particle	1	1	1	CD36,FCER1G
GO:0071402	cellular response to lipoprotein particle stimulus	1	1	1	CD36,FCER1G
GO:0071404	cellular response to low-density lipoprotein particle stimulus	1	1	1	CD36,FCER1G
GO:0038027	apolipoprotein A-I-mediated signaling pathway	0.00104	0.00104	1	ABCA7,RHOA,ITGAV,ITGB3
GO:0071941	nitrogen cycle metabolic process	1	1	1	CPS1,SLC25A15,ASS1
GO:0019627	urea metabolic process	1	1	1	CPS1,SLC25A15,ASS1
GO:0000050	urea cycle	1	1	1	CPS1,SLC25A15,ASS1
GO:0009410	response to xenobiotic stimulus	0.0146	0.0146	1	CYP26A1,HNF4A,CYP19A1,ACSS1,HPGDS,MAOA
GO:0071466	cellular response to xenobiotic stimulus	0.0142	0.0142	1	CYP26A1,HNF4A,CYP19A1,ACSS1,HPGDS,MAOA
GO:0006805	xenobiotic metabolic process	0.0138	0.0138	1	CYP26A1,HNF4A,CYP19A1,ACSS1,HPGDS,MAOA
GO:0044872	lipoprotein localization	1	1	1	LRP1,CD36
GO:0042953	lipoprotein transport	1	1	1	LRP1,CD36
GO:0097491	sympathetic neuron projection guidance	0.574	0.574	1	SEMA3F,NRP2
GO:0097503	sialylation	0.106	0.106	1	ST3GAL1,ST3GAL4,ST3GAL3
GO:0050953	sensory perception of light stimulus	1	1	1	ZIC2,CRYBB1,RP2,COL1A1,RDH10,GJA8,PCDH15,GPR98
GO:0007601	visual perception	1	1	1	ZIC2,CRYBB1,RP2,RDH10,GJA8
GO:0015669	gas transport	0.00741	0.00741	1	HBA2,HBA1,HBB
GO:0015671	oxygen transport	0.00167	0.00167	1	HBA2,HBA1,HBB
GO:0097242	beta-amyloid clearance	0.0582	0.0582	1	ABCA7,LRPAP1
GO:1900221	regulation of beta-amyloid clearance	0.0422	0.0422	1	ABCA7,LRPAP1
GO:0035418	protein localization to synapse	0.0185	0.0185	1	DLG1,STX7,DLG4,DLG2,SHANK1
GO:0097120	receptor localization to synapse	0.0181	0.0181	1	DLG1,STX7,DLG4,DLG2
GO:0048861	leukemia inhibitory factor signaling pathway	0.221	0.221	1	LIFR,IL6ST
GO:0048552	regulation of metalloenzyme activity	0.488	0.488	1	TIMP2,TIMP3,CAV1,CIB1
GO:0048553	negative regulation of metalloenzyme activity	0.187	0.187	1	TIMP2,TIMP3
GO:0048554	positive regulation of metalloenzyme activity	1	1	1	CAV1,CIB1
GO:0007398	ectoderm development	0.701	0.701	1	ITGA6,ZBTB7B
GO:0035455	response to interferon-alpha	0.428	0.428	1	TPR,BST2,IFITM3,IFITM2,IFITM1
GO:0042769	DNA damage response, detection of DNA damage	0.0484	0.0484	1	RFC2,MRPS35,RAD18,MRPS26,PCNA,RFC3,MRPS9,RPS27A,RPS3,UBC,UBB,UBA52
GO:0010248	establishment or maintenance of transmembrane electrochemical gradient	0.784	0.784	1	BAK1,ATP1B3,BAX,ATP1B2
GO:0048013	ephrin receptor signaling pathway	2e-05	2e-05	1	AP2B1,RHOA,CDC42,EPHA8,ACTB,EFNB1,MYL6,MYH9,ARPC3,ACTR3,ARPC1B,MYH10,RAC1,SDCBP,EPHA2,RASA1,VAV2,AP2M1,ARPC5,NCSTN,ARPC2,CRK,SDC2,CFL1,HRAS,EPHB3,AP2A2,ACTG1,EPHB4,AP2A1,SIPA1L1,ARPC4,LYN,GRIN2B
GO:0015851	nucleobase transport	0.565	0.565	1	SLC25A5,VDAC3,SLC25A4
GO:0006863	purine nucleobase transport	0.251	0.251	1	SLC25A5,VDAC3,SLC25A4
GO:0015853	adenine transport	0.0176	0.0176	1	SLC25A5,VDAC3,SLC25A4
GO:0060021	palate development	1	1	1	INHBA,TFAP2A
GO:0014812	muscle cell migration	0.0736	0.0736	1	PDGFB,SERPINE1,VTN,LRP1,DOCK4,IGFBP3,DOCK5,AIF1,ITGB3
GO:0014909	smooth muscle cell migration	0.0284	0.0284	1	PDGFB,SERPINE1,VTN,LRP1,DOCK4,IGFBP3,DOCK5,AIF1,ITGB3
GO:0072348	sulfur compound transport	0.239	0.239	1	SLC25A26,SLC26A2,MFSD3
GO:0071496	cellular response to external stimulus	1	1	1	BAK1,GABARAPL2,HSPA5,ASNS,RRAGB,SLC9A1,SIRT1,XBP1,WDR59,USF2,CAV1,NUDT1,TBL2,NFKB1,HSPA8,FOLR1,DAP,CPEB4,BECN1,EIF2AK4,EIF2S1,CASP5,GABARAPL1,MAP1LC3B,RALB,USF1,ALB,FOLR2,AQP1,MAP1LC3B2
GO:0008214	protein dealkylation	0.000454	0.000454	1	HIST1H4H,ALKBH4,HIST1H4C,HIST1H4J,HIST4H4,HIST2H4B,HIST2H4A,HIST1H4K,HIST1H4F,HIST1H4L,HIST1H4I,HIST1H4E,HIST1H4D,HIST1H4A,HIST1H4B
GO:0090077	foam cell differentiation	1	1	1	TGFB1,CD36,AGT,ITGAV,PF4,ITGB3
GO:0010742	macrophage derived foam cell differentiation	1	1	1	TGFB1,CD36,AGT,ITGAV,PF4,ITGB3
GO:0043632	modification-dependent macromolecule catabolic process	0.0386	0.0386	1	MAD1L1,PSMB1,PSMC4,PSMA4,HSPA5,TPR,NEDD4L,ERLEC1,NEDD4,UFD1L,RNF126,CSNK2A2,SEL1L,UBE2A,UBE2K,PCNP,HACE1,HSP90AB1,SIRT1,PSMD8,XBP1,PSMA3,PSMB5,TRPC4AP,PSMA7,CSNK2A1,PSMD7,UBE2I,SGTA,CAV1,PSMA2,EXOSC3,ERLIN1,PSMD11,KCTD10,PSMD14,PCYOX1,EDEM3,CENPF,KIF14,CLU,TRIM25,GIPC1,CDK2,PSMB2,PCID2,DNAJB9,PSMA1,EXOSC2,PSME3,VPS25,EDEM1,APC,OS9,TOR1A,DERL1,ARRB2,PSMB6,PSMA5,RPS27A,PCYOX1L,GNA12,ERLIN2,UBC,UBE3B,DAB2,PSMA8,VPS37A,PSMD4,PSMB4,AMFR,UBQLN4,PSMC2,STT3B,MAD2L1,VCP,PSMC3,HSP90B1,UBE2E1,CDK1,UBB,RNF139,COMMD1,UBE2C,MAN1B1,FBXO39,RAD23A,CAV3,TTC3,C19ORF68,PSMD13,UBE2L3,UBE2H,FHIT,ANAPC7,PSMB8,GNB2L1,UBA52,PSMB3
GO:0019941	modification-dependent protein catabolic process	0.0453	0.0453	1	MAD1L1,PSMB1,PSMC4,PSMA4,HSPA5,TPR,NEDD4L,ERLEC1,NEDD4,UFD1L,RNF126,CSNK2A2,SEL1L,UBE2A,UBE2K,PCNP,HACE1,HSP90AB1,SIRT1,PSMD8,XBP1,PSMA3,PSMB5,TRPC4AP,PSMA7,CSNK2A1,PSMD7,UBE2I,SGTA,CAV1,PSMA2,ERLIN1,PSMD11,KCTD10,PSMD14,PCYOX1,EDEM3,CENPF,KIF14,CLU,TRIM25,GIPC1,CDK2,PSMB2,PCID2,DNAJB9,PSMA1,PSME3,VPS25,EDEM1,APC,OS9,TOR1A,DERL1,ARRB2,PSMB6,PSMA5,RPS27A,PCYOX1L,GNA12,ERLIN2,UBC,UBE3B,DAB2,PSMA8,VPS37A,PSMD4,PSMB4,AMFR,UBQLN4,PSMC2,STT3B,MAD2L1,VCP,PSMC3,HSP90B1,UBE2E1,CDK1,UBB,RNF139,COMMD1,UBE2C,MAN1B1,FBXO39,RAD23A,CAV3,TTC3,C19ORF68,PSMD13,UBE2L3,UBE2H,FHIT,ANAPC7,PSMB8,GNB2L1,UBA52,PSMB3
GO:0006511	ubiquitin-dependent protein catabolic process	0.0639	0.0639	1	MAD1L1,PSMB1,PSMC4,PSMA4,HSPA5,TPR,NEDD4L,ERLEC1,NEDD4,UFD1L,RNF126,CSNK2A2,SEL1L,UBE2A,UBE2K,PCNP,HACE1,HSP90AB1,SIRT1,PSMD8,XBP1,PSMA3,PSMB5,TRPC4AP,PSMA7,CSNK2A1,PSMD7,UBE2I,SGTA,CAV1,PSMA2,ERLIN1,PSMD11,KCTD10,PSMD14,EDEM3,CENPF,KIF14,CLU,TRIM25,GIPC1,CDK2,PSMB2,PCID2,DNAJB9,PSMA1,PSME3,VPS25,EDEM1,APC,OS9,TOR1A,DERL1,ARRB2,PSMB6,PSMA5,RPS27A,GNA12,ERLIN2,UBC,UBE3B,DAB2,PSMA8,VPS37A,PSMD4,PSMB4,AMFR,UBQLN4,PSMC2,STT3B,MAD2L1,VCP,PSMC3,HSP90B1,UBE2E1,CDK1,UBB,RNF139,COMMD1,UBE2C,MAN1B1,FBXO39,RAD23A,CAV3,TTC3,C19ORF68,PSMD13,UBE2L3,UBE2H,FHIT,ANAPC7,PSMB8,GNB2L1,UBA52,PSMB3
GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	0.531	0.531	1	NEDD4,RNF126,VPS25,VPS37A
GO:0042787	protein ubiquitination involved in ubiquitin-dependent protein catabolic process	0.0248	0.0248	1	PSMB1,PSMC4,PSMA4,NEDD4L,NEDD4,RNF126,HACE1,PSMD8,PSMA3,PSMB5,PSMA7,PSMD7,PSMA2,PSMD11,PSMD14,CLU,TRIM25,PSMB2,PSMA1,PSME3,OS9,PSMB6,PSMA5,RPS27A,UBC,UBE3B,PSMA8,PSMD4,PSMB4,AMFR,PSMC2,PSMC3,UBE2E1,CDK1,UBB,RNF139,UBE2C,CAV3,C19ORF68,PSMD13,ANAPC7,PSMB8,UBA52,PSMB3
GO:0042440	pigment metabolic process	0.302	0.302	1	CPOX,NFE2L1,BLVRB
GO:0046148	pigment biosynthetic process	0.758	0.758	1	CPOX,NFE2L1
GO:0097696	STAT cascade	0.302	0.302	1	GH2,CSH1,GH1
GO:0007259	JAK-STAT cascade	0.302	0.302	1	GH2,CSH1,GH1
GO:0019748	secondary metabolic process	0.105	0.105	1	AKR1B1,KMO,ARL1,CYP11A1,BPGM
GO:0048308	organelle inheritance	1	1	1	PDCD10,YWHAZ,CDK1
GO:0070841	inclusion body assembly	1	1	1	CLU,HSPA2,DNAJB1
GO:1990267	response to transition metal nanoparticle	0.695	0.695	1	TF,TFR2,HVCN1,LOXL2,TFAP2A,SNCA,SLC30A6,SLC30A2,SLC30A7,HAAO,ADAM9,BCL2,AQP1
GO:1903513	endoplasmic reticulum to cytosol transport	0.00799	0.00799	1	ERLEC1,UFD1L,SEL1L,HM13,CASQ2,FKBP1B,OS9,DERL1,GSTO1,CLIC2,HSP90B1,BRSK2
GO:0042303	molting cycle	1	1	1	INHBA,KRT71
GO:0042633	hair cycle	1	1	1	INHBA,KRT71
GO:0040007	growth	0.129	0.129	1	SEMA3F,SEMA3B,WWC3,NEDD4L,SEC61A1,ACSL4,LRP6,CDC42,SEMA5B,NRCAM,SIRT1,XBP1,CPNE6,HNF4A,CSNK2A1,ADNP2,TGFB1,AGR2,SLC6A4,TMEM97,APOA5,MYL2,HRG,PAPPA2,BLZF1,INHBA,CPNE5,KIAA0754,EIF2AK4,BST2,AGT,STRA6,ITGAV,SEMA7A,IQGAP1,ERBB2,ADAM15,CPNE9,GOLGA4,VPRBP,LAMTOR1,ADAM17,CDK5,PPIB,PHB,ISLR2,SLC3A2,BCL2,BASP1,ERBB4,C3ORF58,HIST1H1B,CIB1,SLIT1,DCUN1D3,H3F3C,NACA,ENPP1,PSAP,GNB2L1,NDUFS3,CPNE1,ITGB3,GH1,EGLN2
GO:0016049	cell growth	0.0646	0.0646	1	SEMA3F,SEMA3B,NEDD4L,SEC61A1,ACSL4,CDC42,SEMA5B,NRCAM,SIRT1,XBP1,CPNE6,HNF4A,CSNK2A1,ADNP2,TGFB1,TMEM97,MYL2,HRG,PAPPA2,BLZF1,INHBA,CPNE5,KIAA0754,EIF2AK4,BST2,AGT,ITGAV,SEMA7A,IQGAP1,ERBB2,ADAM15,CPNE9,GOLGA4,LAMTOR1,ADAM17,CDK5,PHB,ISLR2,SLC3A2,BCL2,HIST1H1B,CIB1,SLIT1,DCUN1D3,H3F3C,ENPP1,GNB2L1,NDUFS3,CPNE1,ITGB3,EGLN2
GO:0071692	protein localization to extracellular region	0.618	0.618	1	LTBP1,FBN2
GO:0018196	peptidyl-asparagine modification	1.6e-21	1.6e-21	1	DPM1,ST3GAL1,PGM3,FUT8,TRAPPC3,CTSA,SEL1L,LMAN1,CD59,B4GALT1,TMED2,ALG6,GANAB,NANS,PMM1,SEC23A,CTSZ,ALG13,MAGT1,TUSC3,BET1,GOSR2,CTSC,ST3GAL4,FOLR1,MLEC,CMAS,MAN1A1,MAN2A1,SEC24A,TFG,MOGS,EDEM3,MAN1C1,RPN2,SLC17A5,ALG5,ST3GAL3,CANX,MGAT3,DAD1,PRKCSH,MGAT1,GFPT2,EDEM1,STT3A,OS9,NPL,UGGT1,RAB1A,PREB,SEC31A,SEC24B,ALG10,PMM2,GMPPA,CTAGE5,SEC24D,SAR1B,MIA3,SEC13,B4GALT5,GNE,STT3B,RPN1,VCP,PDIA3,DOLPP1,TMED10,DPAGT1,GMPPB,ALG10B,MAN1B1,FUCA1,CALR,MCFD2,TRAPPC5,F8,MAN2A2,TRAPPC4,MAN1A2,GFPT1,F5,OSTC,DDOST,ALG11,SEC22B
GO:0090130	tissue migration	0.00231	0.00231	1	ANGPT2,ANGPT4,AMOT
GO:0090132	epithelium migration	0.00217	0.00217	1	ANGPT2,ANGPT4,AMOT
GO:0051339	regulation of lyase activity	0.598	0.598	1	NOS2,NOS3
GO:0051350	negative regulation of lyase activity	1	1	1	GNAI3,PALM,GNAI2,GRM7
GO:0060249	anatomical structure homeostasis	0.302	0.302	1	LTF,RFC2,SMG6,ATP6AP1,ACTB,TF,HNRNPC,POLA1,ACD,HSPB1,OBFC1,PRDX1,PRDX5,PCNA,RFC3,P2RX4,HNRNPA1,PKIB,BARD1,PCDH15,HIST1H4H,HAAO,PIGR,ALB,GPR98,TPP1,HIST3H3,CD34,CAV3,ACTG1,POTEE,XRCC6,POTEF,POTEI,HIST1H4C,HIST1H4J,HIST4H4,POTEJ,ITGB3,HIST2H4B,HIST2H4A,HIST1H4K,HIST1H4F,HIST1H4L,HIST1H4I,HIST1H4E,HIST1H4D,HIST1H4A,HIST1H4B
GO:0097164	ammonium ion metabolic process	0.116	0.116	1	CHAT,AKR1B1,APOA5,GPLD1,GBA,MAOA,PLA2G4B
GO:0072512	trivalent inorganic cation transport	0.00151	0.00151	1	ATP6V0A1,ATP6AP1,TFRC,ATP6V1D,TFR2,TCIRG1,STEAP3,CLTC,ATP6V1C2,ATP6V0D1,RAB11B,ATP6V1G2
GO:0018210	peptidyl-threonine modification	1	1	1	UBE2K,TGFB1,CAB39,VPRBP,PARD3,CDK1,S1PR2
GO:0060191	regulation of lipase activity	0.338	0.338	1	FLT1,APOA5,APOA1,ARL1,PDE1B,EGFR,RHOC,ADCY8,ARF4,ANXA8
GO:0051004	regulation of lipoprotein lipase activity	0.244	0.244	1	APOA5,APOC3,APOA1,APOC1,SORT1
GO:0010517	regulation of phospholipase activity	0.425	0.425	1	FLT1,EGFR
GO:1900274	regulation of phospholipase C activity	0.279	0.279	1	FLT1,EGFR
GO:0032429	regulation of phospholipase A2 activity	0.0422	0.0422	1	EGFR,ANXA8
GO:0072665	protein localization to vacuole	0.398	0.398	1	NEDD4,RAB7A,HSPA8,BECN1,VPS25,SCARB2
GO:0061462	protein localization to lysosome	0.357	0.357	1	NEDD4,SCARB2
GO:1902224	ketone body metabolic process	1	1	1	HMGCL,HMGCS2
GO:0070272	proton-transporting ATP synthase complex biogenesis	0.705	0.705	1	ATPAF1,TMEM70
GO:0051703	intraspecies interaction between organisms	1	1	1	SLC6A4,EIF4EBP2,SHANK1,SHANK2
GO:0071825	protein-lipid complex subunit organization	0.0177	0.0177	1	ABCA7,SCARB1,LIPG,APOA5,APOA1,ACSL3,APOC1,SNX9,AGT
GO:0002440	production of molecular mediator of immune response	1	1	1	POLQ,PRKCZ,XBP1,TGFB1,APOA1,BST2,SEMA7A,HSPD1
GO:0002377	immunoglobulin production	1	1	1	POLQ,MLH1,THOC1,XBP1,TGFB1,EXOSC3,HSPD1
GO:0071826	ribonucleoprotein complex subunit organization	0.143	0.143	1	RPS5,RPL6,CIRBP,DICER1,RPS19,SETX,SRSF9,CNOT6,RPL24,RPL5,RPS10,MRPS7,SRSF1,CNOT6L,RPL13A,RPL11,ABT1,RPL10,MRRF,SRSF12,RPS14,RPL10L,RPSA,LSM3,GEMIN4,RPS17,SRSF10,RPL12,RPL23A,MCTS1,RPS10-NUDT3
GO:0038034	signal transduction in absence of ligand	1	1	1	BAX,INHBA,ITGAV,PF4,CASP3,BCL2L1,BCL2
GO:1901099	negative regulation of signal transduction in absence of ligand	1	1	1	PF4,BCL2L1
GO:0042461	photoreceptor cell development	1	1	1	AHI1,ARL3,THY1
GO:0006066	alcohol metabolic process	0.334	0.334	1	DPM1,CHAT,ACADVL,SCARB1,LRP2,LGMN,LPIN2,ISYNA1,ERLIN1,MINPP1,APOA5,GPLD1,PLCH1,PLEK,DHCR24,APOA1,ALG5,RDH10,ACSL3,TRERF1,APOC1,CEPT1,FDX1,CYP19A1,CYP11A1,SNCA,ERLIN2,ACSS1,LDLRAP1,SYNJ1,LSS,FDXR,CYP7A1,DPAGT1,GBA,CLN3,PLA2G4B
GO:1902652	secondary alcohol metabolic process	0.365	0.365	1	ACADVL,ERLIN1,APOA5,DHCR24,APOA1,TRERF1,FDX1,CYP11A1,ERLIN2,LDLRAP1,LSS,CYP7A1
GO:0019751	polyol metabolic process	1	1	1	ISYNA1,MINPP1,PLCH1,PLEK,SNCA,SYNJ1,GBA
GO:0043647	inositol phosphate metabolic process	1	1	1	ISYNA1,MINPP1,PLCH1,PLEK,IMPA2,SNCA,PLCB3,SYNJ1,INPPL1,INPP5B
GO:1904019	epithelial cell apoptotic process	0.211	0.211	1	SERPINE1,FGG,FGA,FGB
GO:0072577	endothelial cell apoptotic process	0.081	0.081	1	SERPINE1,FGG,FGA,FGB
GO:0070482	response to oxygen levels	0.334	0.334	1	ANGPT4,PLOD2,CLDN3,HSP90B1
GO:0036293	response to decreased oxygen levels	0.307	0.307	1	ANGPT4,PLOD2,CLDN3,HSP90B1
GO:0001666	response to hypoxia	0.294	0.294	1	ANGPT4,PLOD2,CLDN3,HSP90B1
GO:0000041	transition metal ion transport	0.0166	0.0166	1	ATP6V0A1,ATP6AP1,TFRC,PICALM,ATP6V1D,TFR2,TCIRG1,SLC39A7,STEAP3,SLC31A1,SLC40A1,CLTC,SLC30A6,ATP6V0D1,SLC30A7,RAB11B
GO:0006825	copper ion transport	1	1	1	STEAP3,SLC31A1
GO:0006826	iron ion transport	0.00136	0.00136	1	ATP6V0A1,ATP6AP1,TFRC,PICALM,ATP6V1D,TFR2,TCIRG1,STEAP3,SLC40A1,CLTC,ATP6V0D1,RAB11B
GO:0015682	ferric iron transport	0.00151	0.00151	1	ATP6V0A1,ATP6AP1,TFRC,ATP6V1D,TFR2,TCIRG1,STEAP3,CLTC,ATP6V1C2,ATP6V0D1,RAB11B,ATP6V1G2
GO:0033572	transferrin transport	0.00151	0.00151	1	ATP6V0A1,ATP6AP1,TFRC,ATP6V1D,TFR2,TCIRG1,STEAP3,CLTC,ATP6V1C2,ATP6V0D1,RAB11B,ATP6V1G2
GO:0097286	iron ion import	0.0887	0.0887	1	TFRC,PICALM
GO:0034367	macromolecular complex remodeling	0.0863	0.0863	1	LIPG,APOA5,APOA1,AGT
GO:0034368	protein-lipid complex remodeling	0.0863	0.0863	1	LIPG,APOA5,APOA1,AGT
GO:0043543	protein acylation	1	1	1	NOS1,SIRT1,XBP1,NAA25,BRD8,CHD5,SET,MORF4L2,YEATS4,SNCA,MDH2,TAF5,TAF10,NAA20,TAF7,MAGEA2B,MORF4L1,WDR5,TRIM16,MAGEA2
GO:0006473	protein acetylation	1	1	1	NOS1,SIRT1,XBP1,NAA25,BRD8,CHD5,SET,MORF4L2,YEATS4,SNCA,MDH2,TAF5,TAF10,NAA20,TAF7,MAGEA2B,MORF4L1,WDR5,TRIM16,MAGEA2
GO:0006475	internal protein amino acid acetylation	1	1	1	NOS1,SIRT1,BRD8,CHD5,SET,MORF4L2,YEATS4,SNCA,MDH2,TAF5,TAF10,TAF7,MORF4L1,WDR5,TRIM16
GO:0018212	peptidyl-tyrosine modification	0.0198	0.0198	1	HGF,ANGPT4,FLT1,EGFR,IGF2,GH1
GO:0090066	regulation of anatomical structure size	1.15e-05	1.15e-05	1	SEMA3F,SCIN,NOS2,SEMA3B,CPS1,LIMA1,ADD2,ACTN2,SEMA5B,NOS1,NRCAM,TRIOBP,HMOX1,PYCARD,RAB11A,ARPC3,ACTR3,WIPF1,PLEK,SLC12A4,AMOT,KIAA0754,DOCK4,ARPC1B,AGT,LRRC8A,RDX,SEMA7A,VAV1,HAX1,ARF1,RAB5A,GOLGA4,IQGAP2,RASA1,ARHGAP18,MSN,DOCK5,CDC42EP2,TWF1,TMEM123,ALOX15,ARPC2,ARFIP1,NOS3,CFL2,ARF6,ISLR2,CHRM1,RAB3B,WIPF2,FGG,FGA,FGB,BAIAP2,HCLS1,ARPC4,MAGEL2
GO:0035150	regulation of tube size	0.00848	0.00848	1	NOS2,NOS3,CHRM1,FGG,FGA,FGB
GO:0019184	nonribosomal peptide biosynthetic process	0.513	0.513	1	GGCT,GCLM,MGST2,CNDP2
GO:1900115	extracellular regulation of signal transduction	0.309	0.309	1	LTBP1,CD46,FBN2,LRPAP1
GO:1904888	cranial skeletal system development	1	1	1	RAB23,MTHFD1L,TFAP2A,EIF4A3
