Name	Description	pvalue	qvalue	phenotype	genes
GO:0007413	axonal fasciculation	2.54e-06	2.54e-06	1	EPHA3,MEGF8,RTN4,EPHB2,CNTN4,EPHB3
GO:0097155	fasciculation of sensory neuron axon	0.0391	0.0391	1	EPHA3,MEGF8
GO:0051301	cell division	0.0164	0.0164	1	GNAI3,CSNK2A2,CDC42,CLASP1,SH3GLB1,CSNK2A1,TUBA1B,FGF13,SPIRE1,SOX5,APC,DCTN3,RHOB,CENPV,TUBA1A,TUBA1C,SFN,TUBB
GO:0060322	head development	6.35e-11	6.35e-11	1	CDC42,PAFAH1B3,H2AFY2,YWHAE,MDGA1,RTN4,YWHAH,FOXP2,FGF13,EPHB2,YWHAQ,SOX3,AGTPBP1,EPHA7,CNTN4,EPHA5,SHROOM2,NFIB,GRID2,CA10,SEMA4C,NR0B1,ROBO1,NEUROD2,ARNT2,SOX2,ATP6AP2,EPHB3,ROBO2,FAT4,GPR56
GO:0007417	central nervous system development	2.31e-11	2.31e-11	1	CDC42,DCX,PAFAH1B3,MT3,H2AFY2,YWHAE,MDGA1,RTN4,YWHAH,FOXP2,FGF13,NCAN,DCLK1,EPHB2,CNTN6,YWHAQ,SOX3,AGTPBP1,EPHA7,CNTN4,EPHA5,SHROOM2,NFIB,ODZ4,GRID2,EPHB1,CA10,SEMA4C,NR0B1,ROBO1,NEUROD2,ARNT2,SOX2,EPHB3,ROBO2,FAT4,POU3F3,GPR56
GO:0021953	central nervous system neuron differentiation	0.00679	0.00679	1	MDGA1,AGTPBP1,NFIB,GRID2,EPHB1,ROBO1,ROBO2
GO:0007420	brain development	6.72e-11	6.72e-11	1	CDC42,PAFAH1B3,H2AFY2,YWHAE,MDGA1,RTN4,YWHAH,FOXP2,FGF13,EPHB2,YWHAQ,SOX3,AGTPBP1,EPHA7,CNTN4,EPHA5,SHROOM2,NFIB,GRID2,CA10,SEMA4C,NR0B1,ROBO1,NEUROD2,ARNT2,SOX2,EPHB3,ROBO2,FAT4,GPR56
GO:0030900	forebrain development	2.19e-06	2.19e-06	1	RTN4,FOXP2,FGF13,EPHB2,SOX3,AGTPBP1,EPHA5,NFIB,NR0B1,ROBO1,SOX2,EPHB3,ROBO2,FAT4,GPR56
GO:0021537	telencephalon development	4.84e-06	4.84e-06	1	RTN4,FOXP2,FGF13,EPHB2,AGTPBP1,EPHA5,NFIB,ROBO1,EPHB3,ROBO2,FAT4,GPR56
GO:0021543	pallium development	0.00263	0.00263	1	RTN4,FOXP2,FGF13,EPHA5,ROBO1,FAT4,GPR56
GO:0021885	forebrain cell migration	0.0314	0.0314	1	RTN4,FGF13,ROBO1,GPR56
GO:0022029	telencephalon cell migration	0.0257	0.0257	1	RTN4,FGF13,ROBO1,GPR56
GO:0021761	limbic system development	0.0455	0.0455	1	FGF13,SOX3,EPHA5,NR0B1
GO:0021988	olfactory lobe development	0.0489	0.0489	1	AGTPBP1,ROBO1,ROBO2
GO:0021772	olfactory bulb development	0.0489	0.0489	1	AGTPBP1,ROBO1,ROBO2
GO:0021987	cerebral cortex development	0.00715	0.00715	1	RTN4,FOXP2,FGF13,ROBO1,FAT4,GPR56
GO:0021795	cerebral cortex cell migration	0.00736	0.00736	1	RTN4,FGF13,ROBO1,GPR56
GO:0043266	regulation of potassium ion transport	0.0109	0.0109	1	NEDD4L,ATP1B3,NEDD4,YWHAE,KCNIP3,ADRA2A,KCNIP1
GO:1901379	regulation of potassium ion transmembrane transport	0.0265	0.0265	1	NEDD4L,ATP1B3,NEDD4,YWHAE,KCNIP3,KCNIP1
GO:0048857	neural nucleus development	0.0407	0.0407	1	CDC42,YWHAE,YWHAH,FOXP2,YWHAQ,NFIB
GO:0006457	protein folding	0.0104	0.0104	1	TUBA3D,CSNK2A1,TBCB,TUBA1B,TUBA4A,TUBB2A,TUBB2B,TUBA1A,TUBA1C,TTC9B,TUBB6,TUBA3C,TUBB3
GO:0006458	'de novo' protein folding	1.9e-07	1.9e-07	1	TUBA3D,TBCB,TUBA1B,TUBA4A,TUBB2A,TUBB2B,TUBA1A,TUBA1C,TUBB6,TUBA3C,TUBB3
GO:0051084	'de novo' posttranslational protein folding	4.48e-08	4.48e-08	1	TUBA3D,TBCB,TUBA1B,TUBA4A,TUBB2A,TUBB2B,TUBA1A,TUBA1C,TUBB6,TUBA3C,TUBB3
GO:0035329	hippo signaling	0.00442	0.00442	1	YWHAE,LATS1,LATS2,DCHS1,YWHAB,FAT4
GO:0031109	microtubule polymerization or depolymerization	0.042	0.042	1	STMN4,CLASP1,MAPRE1,STMN2,APC2,STMN1,FGF13,APC,CHD3,CKAP5,DYNC1H1
GO:0031111	negative regulation of microtubule polymerization or depolymerization	0.0293	0.0293	1	CLASP1,MAPRE1,STMN2,APC2,STMN1,FGF13,APC,CHD3,CKAP5,DYNC1H1
GO:0051261	protein depolymerization	0.049	0.049	1	STMN4,CLASP1,STMN2,APC2,STMN1,FGF13,APC,CFL2,CHD3,CKAP5,DYNC1H1
GO:0007019	microtubule depolymerization	0.0351	0.0351	1	STMN4,CLASP1,STMN2,APC2,STMN1,FGF13,APC,CHD3,CKAP5,DYNC1H1
GO:0021983	pituitary gland development	0.0363	0.0363	1	SOX3,NR0B1,SOX2
GO:0031280	negative regulation of cyclase activity	0.0207	0.0207	1	GNAI3,OPRM1,ADRA2A,GRM3
GO:0051350	negative regulation of lyase activity	0.0314	0.0314	1	GNAI3,OPRM1,ADRA2A,GRM3
GO:0030818	negative regulation of cAMP biosynthetic process	0.0455	0.0455	1	GNAI3,OPRM1,ADRA2A,GRM3
GO:0007194	negative regulation of adenylate cyclase activity	0.0164	0.0164	1	GNAI3,OPRM1,ADRA2A,GRM3
GO:0008045	motor neuron axon guidance	0.000256	0.000256	1	PLXNA2,PLXNA1,PLXNA3,PLXNC1,PLXNA4
GO:0021785	branchiomotor neuron axon guidance	1.39e-06	1.39e-06	1	PLXNA2,PLXNA1,PLXNA3,PLXNC1,PLXNA4
GO:0090559	regulation of membrane permeability	0.000313	0.000313	1	MT3,YWHAE,YWHAH,YWHAQ,YWHAZ,YWHAB,YWHAG,SFN,PPP3R1
GO:1903747	regulation of establishment of protein localization to mitochondrion	0.00672	0.00672	1	CSNK2A2,SH3GLB1,YWHAE,RHOU,YWHAH,YWHAQ,YWHAZ,YWHAB,YWHAG,SFN,PPP3R1
GO:1903749	positive regulation of establishment of protein localization to mitochondrion	0.00341	0.00341	1	CSNK2A2,SH3GLB1,YWHAE,RHOU,YWHAH,YWHAQ,YWHAZ,YWHAB,YWHAG,SFN,PPP3R1
GO:0008637	apoptotic mitochondrial changes	0.017	0.017	1	YWHAE,YWHAH,YWHAQ,YWHAZ,YWHAB,YWHAG,SFN,MLLT11,PPP3R1
GO:0007006	mitochondrial membrane organization	0.0248	0.0248	1	YWHAE,YWHAH,YWHAQ,YWHAZ,YWHAB,YWHAG,SFN,PPP3R1
GO:0046902	regulation of mitochondrial membrane permeability	0.00149	0.00149	1	YWHAE,YWHAH,YWHAQ,YWHAZ,YWHAB,YWHAG,SFN,PPP3R1
GO:0035794	positive regulation of mitochondrial membrane permeability	0.000619	0.000619	1	YWHAE,YWHAH,YWHAQ,YWHAZ,YWHAB,YWHAG,SFN,PPP3R1
GO:1902686	mitochondrial outer membrane permeabilization involved in programmed cell death	0.000528	0.000528	1	YWHAE,YWHAH,YWHAQ,YWHAZ,YWHAB,YWHAG,SFN,PPP3R1
GO:0010822	positive regulation of mitochondrion organization	0.0141	0.0141	1	CSNK2A2,SH3GLB1,YWHAE,RHOU,YWHAH,YWHAQ,YWHAZ,YWHAB,YWHAG,SFN,MLLT11,PPP3R1
GO:0051205	protein insertion into membrane	1.12e-05	1.12e-05	1	REEP1,YWHAE,YWHAH,YWHAQ,YWHAZ,YWHAB,YWHAG,SFN,PPP3R1
GO:0051204	protein insertion into mitochondrial membrane	8.08e-06	8.08e-06	1	YWHAE,YWHAH,YWHAQ,YWHAZ,YWHAB,YWHAG,SFN,PPP3R1
GO:1902108	regulation of mitochondrial membrane permeability involved in apoptotic process	0.000841	0.000841	1	YWHAE,YWHAH,YWHAQ,YWHAZ,YWHAB,YWHAG,SFN,PPP3R1
GO:1902110	positive regulation of mitochondrial membrane permeability involved in apoptotic process	0.000528	0.000528	1	YWHAE,YWHAH,YWHAQ,YWHAZ,YWHAB,YWHAG,SFN,PPP3R1
GO:0097345	mitochondrial outer membrane permeabilization	0.000448	0.000448	1	YWHAE,YWHAH,YWHAQ,YWHAZ,YWHAB,YWHAG,SFN,PPP3R1
GO:0001844	protein insertion into mitochondrial membrane involved in apoptotic signaling pathway	5.91e-06	5.91e-06	1	YWHAE,YWHAH,YWHAQ,YWHAZ,YWHAB,YWHAG,SFN,PPP3R1
GO:1901028	regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	0.000124	0.000124	1	YWHAE,YWHAH,YWHAQ,YWHAZ,YWHAB,YWHAG,SFN,PPP3R1
GO:1900739	regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway	4.26e-06	4.26e-06	1	YWHAE,YWHAH,YWHAQ,YWHAZ,YWHAB,YWHAG,SFN,PPP3R1
GO:1901030	positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway	2.49e-05	2.49e-05	1	YWHAE,YWHAH,YWHAQ,YWHAZ,YWHAB,YWHAG,SFN,PPP3R1
GO:1900740	positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway	4.26e-06	4.26e-06	1	YWHAE,YWHAH,YWHAQ,YWHAZ,YWHAB,YWHAG,SFN,PPP3R1
GO:0032409	regulation of transporter activity	0.0233	0.0233	1	NEDD4L,ATP1B3,NEDD4,PTPN3,CACNG4,YWHAE,OPRM1,YWHAH,CTTNBP2NL,ADRA2A,SCN3B,DAPK1
GO:0022898	regulation of transmembrane transporter activity	0.0378	0.0378	1	NEDD4L,ATP1B3,NEDD4,PTPN3,CACNG4,YWHAE,OPRM1,YWHAH,ADRA2A,SCN3B,DAPK1
GO:0032412	regulation of ion transmembrane transporter activity	0.0339	0.0339	1	NEDD4L,ATP1B3,NEDD4,PTPN3,CACNG4,YWHAE,OPRM1,YWHAH,ADRA2A,SCN3B,DAPK1
GO:0002028	regulation of sodium ion transport	0.0225	0.0225	1	NEDD4L,ATP1B3,NEDD4,PTPN3,NKAIN1,YWHAH,SCN3B
GO:1902305	regulation of sodium ion transmembrane transport	0.0186	0.0186	1	NEDD4L,ATP1B3,NEDD4,PTPN3,YWHAH,SCN3B
GO:2000649	regulation of sodium ion transmembrane transporter activity	0.04	0.04	1	NEDD4L,NEDD4,PTPN3,YWHAH,SCN3B
GO:0090066	regulation of anatomical structure size	8.39e-05	8.39e-05	1	PFN2,PLXNA2,MT3,MEGF8,PLXNA1,RTN4,BCL11A,MACF1,RNF6,FGF13,PLXNA3,LATS1,PLXNC1,SEMA6D,CFL2,ISLR2,SEMA4C,KIAA1598,DCC,L1CAM,PLXNA4
GO:0032535	regulation of cellular component size	7.01e-07	7.01e-07	1	PFN2,PLXNA2,MT3,MEGF8,PLXNA1,RTN4,BCL11A,MACF1,RNF6,FGF13,PLXNA3,LATS1,PLXNC1,SEMA6D,CFL2,ISLR2,SEMA4C,KIAA1598,DCC,L1CAM,PLXNA4
GO:0008361	regulation of cell size	1.18e-10	1.18e-10	1	PLXNA2,MT3,MEGF8,PLXNA1,RTN4,BCL11A,MACF1,RNF6,FGF13,PLXNA3,PLXNC1,SEMA6D,ISLR2,SEMA4C,KIAA1598,DCC,L1CAM,PLXNA4
GO:0040007	growth	8.06e-06	8.06e-06	1	NEDD4L,CDC42,PLXNA2,MT3,CSNK2A1,PAK7,SYT17,MEGF8,PLXNA1,RTN4,BCL11A,MACF1,RNF6,FGF13,PLXNA3,LATS1,CHRND,PLXNC1,SEMA6D,ST6GAL2,TAOK2,LATS2,PPP1R1C,PRMT2,ISLR2,SEMA4C,KIAA1598,DCC,DACT3,SMURF1,L1CAM,PLXNA4
GO:0048589	developmental growth	4.68e-09	4.68e-09	1	NEDD4L,PLXNA2,MT3,SYT17,MEGF8,PLXNA1,RTN4,BCL11A,MACF1,RNF6,FGF13,PLXNA3,LATS1,CHRND,PLXNC1,SEMA6D,LATS2,PRMT2,ISLR2,SEMA4C,KIAA1598,DCC,SMURF1,L1CAM,PLXNA4
GO:0060560	developmental growth involved in morphogenesis	2.06e-11	2.06e-11	1	NEDD4L,PLXNA2,MT3,SYT17,MEGF8,PLXNA1,RTN4,BCL11A,MACF1,RNF6,FGF13,PLXNA3,PLXNC1,SEMA6D,ISLR2,SEMA4C,KIAA1598,DCC,SMURF1,L1CAM,PLXNA4
GO:0060284	regulation of cell development	5.4e-19	5.4e-19	1	SARM1,EPHA3,NEDD4L,NEDD4,CDC42,CLASP1,PLXNA2,MT3,SYT17,FZD3,STMN2,MEGF8,NCS1,OPRM1,DPYSL3,DBN1,PLXNA1,RTN4,BCL11A,MACF1,RNF6,YWHAH,FGF13,PLXNA3,KIDINS220,SOX3,PLXNC1,SEMA6D,CNTN4,DYNLT1,LRRC4C,ODZ4,PTPRO,PTPRD,TNIK,ISLR2,SEMA4C,RAC3,LINGO1,ROBO1,YWHAG,NEUROD2,CFL1,SOX2,EPHB3,ROBO2,KIAA1598,DCC,SMURF1,L1CAM,GDI1,GPR56,PLXNA4
GO:0051093	negative regulation of developmental process	0.000897	0.000897	1	VASH1,CLASP1,MT3,FZD3,STMN2,DPYSL3,RTN4,BCL11A,RNF6,YWHAH,FGF13,SOX3,SEMA6D,EVI5L,CNTN4,TBC1D7,DYNLT1,NFIB,PTPRO,SEMA4C,LINGO1,ROBO1,NEUROD2,SOX2,ROBO2,DCC,GDI1,GPR56
GO:0050803	regulation of synapse structure or activity	0.000328	0.000328	1	DBN1,YWHAH,VGF,LRRC4B,EPHB2,CNTN4,EPHB1,YWHAG,NEUROD2,EPHB3,ROBO2
GO:0048167	regulation of synaptic plasticity	0.0496	0.0496	1	DBN1,YWHAH,VGF,CNTN4,YWHAG,NEUROD2
GO:0040008	regulation of growth	2.99e-06	2.99e-06	1	NEDD4L,CDC42,PLXNA2,MT3,CSNK2A1,SYT17,MEGF8,PLXNA1,RTN4,BCL11A,MACF1,RNF6,FGF13,PLXNA3,LATS1,PLXNC1,SEMA6D,TAOK2,LATS2,PPP1R1C,ISLR2,SEMA4C,KIAA1598,DCC,DACT3,SMURF1,L1CAM,PLXNA4
GO:0045927	positive regulation of growth	0.00341	0.00341	1	NEDD4L,CDC42,CSNK2A1,SYT17,MEGF8,BCL11A,MACF1,PPP1R1C,ISLR2,KIAA1598,SMURF1,L1CAM
GO:0016049	cell growth	1.04e-06	1.04e-06	1	NEDD4L,CDC42,PLXNA2,MT3,CSNK2A1,PAK7,SYT17,MEGF8,PLXNA1,RTN4,BCL11A,MACF1,RNF6,FGF13,PLXNA3,PLXNC1,SEMA6D,TAOK2,PPP1R1C,PRMT2,ISLR2,SEMA4C,KIAA1598,DCC,DACT3,SMURF1,L1CAM,PLXNA4
GO:0001558	regulation of cell growth	1.65e-07	1.65e-07	1	NEDD4L,CDC42,PLXNA2,MT3,CSNK2A1,SYT17,MEGF8,PLXNA1,RTN4,BCL11A,MACF1,RNF6,FGF13,PLXNA3,PLXNC1,SEMA6D,TAOK2,PPP1R1C,ISLR2,SEMA4C,KIAA1598,DCC,DACT3,SMURF1,L1CAM,PLXNA4
GO:0061387	regulation of extent of cell growth	2.9e-14	2.9e-14	1	PLXNA2,MT3,MEGF8,PLXNA1,RTN4,BCL11A,MACF1,RNF6,FGF13,PLXNA3,PLXNC1,SEMA6D,ISLR2,SEMA4C,KIAA1598,DCC,L1CAM,PLXNA4
GO:0048588	developmental cell growth	3.39e-13	3.39e-13	1	NEDD4L,PLXNA2,MT3,SYT17,MEGF8,PLXNA1,RTN4,BCL11A,MACF1,RNF6,FGF13,PLXNA3,PLXNC1,SEMA6D,PRMT2,ISLR2,SEMA4C,KIAA1598,DCC,SMURF1,L1CAM,PLXNA4
GO:0030307	positive regulation of cell growth	0.000154	0.000154	1	NEDD4L,CDC42,CSNK2A1,SYT17,MEGF8,BCL11A,MACF1,PPP1R1C,ISLR2,KIAA1598,SMURF1,L1CAM
GO:0050919	negative chemotaxis	0.0118	0.0118	1	EPHA7,SEMA6D,SEMA4C,ROBO1,ROBO2
GO:0048638	regulation of developmental growth	1.72e-11	1.72e-11	1	NEDD4L,PLXNA2,MT3,SYT17,MEGF8,PLXNA1,RTN4,BCL11A,MACF1,RNF6,FGF13,PLXNA3,LATS1,PLXNC1,SEMA6D,LATS2,ISLR2,SEMA4C,KIAA1598,DCC,SMURF1,L1CAM,PLXNA4
GO:0048640	negative regulation of developmental growth	0.000267	0.000267	1	MT3,RTN4,BCL11A,RNF6,FGF13,SEMA6D,SEMA4C,DCC
GO:0048639	positive regulation of developmental growth	0.00133	0.00133	1	NEDD4L,SYT17,MEGF8,BCL11A,MACF1,ISLR2,KIAA1598,SMURF1,L1CAM
GO:0031344	regulation of cell projection organization	2.46e-21	2.46e-21	1	SARM1,EPHA3,NEDD4L,NEDD4,PFN2,CDC42,PLXNA2,MT3,SYT17,STMN2,MEGF8,NCS1,DPYSL3,DBN1,PLXNA1,RTN4,BCL11A,MACF1,RNF6,YWHAH,FGF13,PLXNA3,KIDINS220,APC,PLXNC1,SEMA6D,FNBP1L,EVI5L,TBC1D7,LRRC4C,PTPRO,PTPRD,TNIK,ISLR2,SEMA4C,LINGO1,ROBO1,GAP43,CFL1,EPHB3,ROBO2,KIAA1598,DCC,SMURF1,L1CAM,GDI1,PLXNA4
GO:0031346	positive regulation of cell projection organization	1.52e-06	1.52e-06	1	EPHA3,NEDD4L,CDC42,SYT17,STMN2,MEGF8,DPYSL3,BCL11A,MACF1,KIDINS220,APC,FNBP1L,PTPRD,ISLR2,ROBO1,ROBO2,KIAA1598,SMURF1,L1CAM
GO:0050807	regulation of synapse organization	0.0111	0.0111	1	LRRC4B,EPHB2,EPHB1,NEUROD2,EPHB3,ROBO2
GO:0050920	regulation of chemotaxis	0.0243	0.0243	1	PLXNA2,MEGF8,PLXNA1,PLXNA3,PLXNC1,SEMA6D,PTPRO,SEMA4C,ROBO1,ROBO2,PLXNA4
GO:0050923	regulation of negative chemotaxis	0.0391	0.0391	1	ROBO1,ROBO2
GO:0031345	negative regulation of cell projection organization	1.2e-09	1.2e-09	1	PFN2,MT3,STMN2,DPYSL3,RTN4,BCL11A,RNF6,YWHAH,FGF13,SEMA6D,EVI5L,TBC1D7,PTPRO,SEMA4C,LINGO1,DCC,GDI1
GO:0051960	regulation of nervous system development	2.65e-24	2.65e-24	1	SARM1,EPHA3,NEDD4L,NEDD4,PLXNA2,MT3,SYT17,FZD3,STMN2,MEGF8,NCS1,OPRM1,DPYSL3,DBN1,PLXNA1,RTN4,BCL11A,MACF1,RNF6,YWHAH,FGF13,PLXNA3,LRRC4B,EPHB2,KIDINS220,SOX3,PLXNC1,SEMA6D,CNTN4,DYNLT1,LRRC4C,ODZ4,PTPRO,PTPRD,TNIK,EPHB1,ISLR2,SEMA4C,LINGO1,ROBO1,YWHAG,NEUROD2,CFL1,SOX2,EPHB3,ROBO2,KIAA1598,DCC,SMURF1,L1CAM,GDI1,GPR56,PLXNA4
GO:0051962	positive regulation of nervous system development	5.31e-09	5.31e-09	1	EPHA3,NEDD4L,SYT17,FZD3,STMN2,MEGF8,OPRM1,DPYSL3,BCL11A,MACF1,LRRC4B,EPHB2,KIDINS220,ODZ4,PTPRD,EPHB1,ISLR2,ROBO1,NEUROD2,EPHB3,ROBO2,KIAA1598,SMURF1,L1CAM
GO:0051961	negative regulation of nervous system development	2.97e-11	2.97e-11	1	MT3,STMN2,DPYSL3,RTN4,BCL11A,RNF6,YWHAH,FGF13,SOX3,SEMA6D,CNTN4,DYNLT1,PTPRO,SEMA4C,LINGO1,NEUROD2,SOX2,ROBO2,DCC,GDI1,GPR56
