Name	Description	pvalue	qvalue	phenotype	genes
GO:1990564	protein polyufmylation	0.0916	0.0916	1	UFM1,UFC1,DDRGK1
GO:1990592	protein K69-linked ufmylation	0.0916	0.0916	1	UFM1,UFC1,DDRGK1
GO:0018065	protein-cofactor linkage	0.3	0.3	1	POP5,SDHAF2,LIPT2
GO:0009249	protein lipoylation	0.257	0.257	1	POP5,LIPT2
GO:0006797	polyphosphate metabolic process	0.0736	0.0736	1	PRUNE2,MINPP1,BNIP2,ATCAY
GO:0006798	polyphosphate catabolic process	0.275	0.275	1	PRUNE2,BNIP2,ATCAY
GO:0048013	ephrin receptor signaling pathway	1.06e-06	1.06e-06	1	AP2B1,AP2S1,EPHA3,RHOA,CDC42,EPHA8,NCK2,ACTB,PAK3,EPHA6,EFNB1,MYL6,MYL12A,ARHGEF7,WASL,LIMK1,ARPC3,ACTR3,EPHA4,MYL12B,CHN1,ARPC1B,EPHB2,EPHA7,RAC1,SDCBP,ACTR2,EPHA5,RASA1,PAK1,EPHB1,TIAM1,VAV2,AP2M1,ARPC5,NCSTN,ARPC2,CRK,RBPJ,PTK2,CFL1,HRAS,GRIN1,EPHB3,AP2A2,ACTG1,EFNA5,EPHB4,AP2A1,SRC,PSENEN,ITSN1,ARPC4,ARPC1A,LYN
GO:0000972	transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery	0.0921	0.0921	1	NUP133,NUP107,LDB1
GO:0007168	receptor guanylyl cyclase signaling pathway	1	1	1	GUCY2F,NPPA
GO:0044380	protein localization to cytoskeleton	0.564	0.564	1	PCM1,MID2,MAPRE1,CRIPT,NEDD1,BBS4,CSNK1D,HOOK3,DCTN2,FAM83H
GO:0072698	protein localization to microtubule cytoskeleton	0.68	0.68	1	PCM1,MID2,MAPRE1,CRIPT,NEDD1,BBS4,CSNK1D,HOOK3,DCTN2
GO:0071539	protein localization to centrosome	0.598	0.598	1	PCM1,NEDD1,BBS4,CSNK1D,HOOK3,DCTN2
GO:0035372	protein localization to microtubule	0.475	0.475	1	MID2,MAPRE1,CRIPT
GO:0045454	cell redox homeostasis	0.0263	0.0263	1	ERP44,TXNL1,TXN2,TXN
GO:0023035	CD40 signaling pathway	1	1	1	RNF31,SHARPIN
GO:0060384	innervation	1	1	1	NRP1,SULF2
GO:0008045	motor neuron axon guidance	1	1	1	PLXNA2,EPHA4,CHN1,PLXNA4
GO:0021785	branchiomotor neuron axon guidance	1	1	1	PLXNA2,PLXNA4
GO:0071526	semaphorin-plexin signaling pathway	1	1	1	FARP2,PLXNA2,NRP1,MET,RAC1,ARHGDIA,PLXNB2,PLXNA4
GO:1902285	semaphorin-plexin signaling pathway involved in neuron projection guidance	1	1	1	PLXNA2,NRP1,PLXNB2,PLXNA4
GO:1902287	semaphorin-plexin signaling pathway involved in axon guidance	1	1	1	PLXNA2,PLXNB2,PLXNA4
GO:0007213	G-protein coupled acetylcholine receptor signaling pathway	1	1	1	GNB1,GNA11,GNAQ,PLCB1
GO:0034497	protein localization to pre-autophagosomal structure	1	1	1	WIPI1,STX17,WDR45L
GO:0015851	nucleobase transport	1	1	1	SLC25A5,VDAC3,SLC25A4
GO:0006863	purine nucleobase transport	1	1	1	SLC25A5,VDAC3,SLC25A4
GO:0015853	adenine transport	0.101	0.101	1	SLC25A5,VDAC3,SLC25A4
GO:0060021	palate development	0.719	0.719	1	TGFBR3,LRP6,WNT5A,SUMO1,EPHB2,TGFBR2,SMAD2,SOX11,EPHB3,COL11A2
GO:0007217	tachykinin receptor signaling pathway	1	1	1	ADRBK1,GRK5
GO:0048552	regulation of metalloenzyme activity	1	1	1	TIMP2,FXN
GO:0048554	positive regulation of metalloenzyme activity	0.94	0.94	1	FGFR4,FXN,ATP7A
GO:1990089	response to nerve growth factor	0.533	0.533	1	STMN2,RAPGEF2,RAB35,ACAP2,RAP1A,KIDINS220,AKT1
GO:1990090	cellular response to nerve growth factor stimulus	0.533	0.533	1	STMN2,RAPGEF2,RAB35,ACAP2,RAP1A,KIDINS220,AKT1
GO:0038179	neurotrophin signaling pathway	5.28e-08	5.28e-08	1	RALA,PSMB1,PSMC4,PSMA4,NGFR,PSMC5,PSMD5,PSMD8,RBX1,PSMC6,PSMA3,PSMB5,PSMA6,PSMA7,PSMD10,PSMD7,PSMA2,PSMD11,PRKAR1A,IL5,ECT2,PSMD14,PSMF1,PSMB2,PSMA1,DUSP9,PSME3,PDGFRA,KLB,PSMB7,MAP2K5,PSMB6,PSMA5,PSMA8,PSMB4,PSMC2,PSMD6,DUSP7,CASP3,PRKACG,PSMC3,CRK,MLST8,FOXO4,PSMD13,IRS2,PSMD12,PSENEN
GO:0038180	nerve growth factor signaling pathway	1	1	1	RAPGEF2,RAP1A,KIDINS220
GO:0048011	neurotrophin TRK receptor signaling pathway	4.49e-08	4.49e-08	1	RALA,PSMB1,PSMC4,PSMA4,NGFR,PSMC5,PSMD5,PSMD8,RBX1,PSMC6,PSMA3,PSMB5,PSMA6,PSMA7,PSMD10,PSMD7,PSMA2,PSMD11,PRKAR1A,IL5,ECT2,PSMD14,PSMF1,PSMB2,PSMA1,DUSP9,PSME3,PDGFRA,KLB,PSMB7,MAP2K5,PSMB6,PSMA5,PSMA8,PSMB4,PSMC2,PSMD6,DUSP7,CASP3,PRKACG,PSMC3,CRK,MLST8,FOXO4,PSMD13,IRS2,PSMD12,PSENEN
GO:0044872	lipoprotein localization	1	1	1	UNC119,LRP1,UNC119B
GO:0042953	lipoprotein transport	1	1	1	UNC119,LRP1,UNC119B
GO:0089700	protein kinase D signaling	0.672	0.672	1	PRKD2,PRKD1
GO:0061635	regulation of protein complex stability	0.776	0.776	1	HSPA8,SCOC,SQSTM1
GO:0015669	gas transport	0.51	0.51	1	CYGB,HBA2,HBA1
GO:0015671	oxygen transport	0.145	0.145	1	CYGB,HBA2,HBA1
GO:0042044	fluid transport	0.286	0.286	1	PRKAR2B,PRKACA,GNAS,RAB11A,PRKAR1A,PRKACB,ADCY1,PRKACG,AQP11,PRKAR1B,SLC26A6
GO:0006833	water transport	0.451	0.451	1	PRKAR2B,PRKACA,GNAS,RAB11A,PRKAR1A,PRKACB,ADCY1,PRKACG,AQP11,PRKAR1B
GO:0010737	protein kinase A signaling	1	1	1	AKAP12,RAB13,MIF
GO:0010738	regulation of protein kinase A signaling	1	1	1	AKAP12,MIF
GO:0010739	positive regulation of protein kinase A signaling	1	1	1	AKAP12,MIF
GO:0071679	commissural neuron axon guidance	0.373	0.373	1	NRP1,EPHB2,NFIB
GO:0038027	apolipoprotein A-I-mediated signaling pathway	1	1	1	ABCA7,RHOA,ITGAV
GO:0035455	response to interferon-alpha	0.0858	0.0858	1	TPR,EIF2AK2,KLHL20,GATA3,BST2,IFITM3,ADAR,AXL,GAS6
GO:0035457	cellular response to interferon-alpha	0.0752	0.0752	1	TPR,GATA3,AXL,GAS6
GO:0048009	insulin-like growth factor receptor signaling pathway	1	1	1	TSC2,IGFBP2,IGF1R,IGFBP4,AKT1,PHIP,IGFBP1,PLCB1,IGF2R
GO:0043567	regulation of insulin-like growth factor receptor signaling pathway	1	1	1	IGFBP2,IGFBP4,PHIP,IGFBP1
GO:0010944	negative regulation of transcription by competitive promoter binding	0.122	0.122	1	SMAD7,PHB,DACH1
GO:0048012	hepatocyte growth factor receptor signaling pathway	0.0486	0.0486	1	HGF,BCAR1,SIRT2,NRP1,MET,PTPN2,PTPN1
GO:1902202	regulation of hepatocyte growth factor receptor signaling pathway	1	1	1	PTPN2,PTPN1
GO:0045346	regulation of MHC class II biosynthetic process	1	1	1	SIRT1,IL10,PF4,HDAC2
GO:0045347	negative regulation of MHC class II biosynthetic process	0.193	0.193	1	IL10,PF4,HDAC2
GO:0031163	metallo-sulfur cluster assembly	0.000254	0.000254	1	CIAPIN1,NUBP1,ISCA1,CIAO1,FXN,FAM96B,NFU1,IBA57
GO:0016226	iron-sulfur cluster assembly	0.000254	0.000254	1	CIAPIN1,NUBP1,ISCA1,CIAO1,FXN,FAM96B,NFU1,IBA57
GO:0034389	lipid particle organization	0.0359	0.0359	1	RAB18,FAF2,PPID,PPIA,FITM2
GO:0045116	protein neddylation	0.00524	0.00524	1	RBX1,RNF7,NEDD8,UBE2M,DCUN1D5,UBA3,TRIM40
GO:0034349	glial cell apoptotic process	1	1	1	PRKCI,GAS6
GO:0034350	regulation of glial cell apoptotic process	1	1	1	PRKCI,GAS6
GO:0034351	negative regulation of glial cell apoptotic process	1	1	1	PRKCI,GAS6
GO:0007205	protein kinase C-activating G-protein coupled receptor signaling pathway	1	1	1	PPAP2A,PRKD3,PARD3,GAP43
GO:0035329	hippo signaling	0.00119	0.00119	1	DVL2,TEAD3,TEAD2,TJP1,YWHAE,AMOTL2,AMOT,YAP1,CASP3,DCHS1,YWHAB,MOB1B,SOX11,TEAD1,FAT4,TEAD4
GO:0035330	regulation of hippo signaling	1	1	1	SOX11,NF2
GO:0015949	nucleobase-containing small molecule interconversion	1.04e-05	1.04e-05	1	AK2,NME1-NME2,NME4,AK1,TXN,GUK1,AK5,CMPK1,DTYMK,RRM2,GLRX,TXNRD1,NME1
GO:0055094	response to lipoprotein particle	1	1	1	CD81,SREBF2
GO:0055098	response to low-density lipoprotein particle	1	1	1	CD81,SREBF2
GO:2000574	regulation of microtubule motor activity	0.472	0.472	1	PAFAH1B1,WDR43,WDR81
GO:0006927	transformed cell apoptotic process	1	1	1	BAX,DAB2IP,RHOB
GO:0071941	nitrogen cycle metabolic process	1	1	1	SLC25A15,SLC25A2,ASS1
GO:0019627	urea metabolic process	1	1	1	SLC25A15,SLC25A2,ASS1
GO:0000050	urea cycle	1	1	1	SLC25A15,SLC25A2,ASS1
GO:0009299	mRNA transcription	1	1	1	EEF1D,DDX5,MED1,ARNT
GO:0072592	oxygen metabolic process	0.178	0.178	1	MT3,ME3
GO:0051775	response to redox state	1	1	1	SIRT2,RNF7,ADH5,RYR2
GO:0051770	positive regulation of nitric-oxide synthase biosynthetic process	1	1	1	NAMPT,KDR
GO:0019042	viral latency	0.126	0.126	1	XRCC5,PSIP1,HCFC1,LIG4,BANF1,PPIA,XRCC6
GO:0019043	establishment of viral latency	0.216	0.216	1	XRCC5,PSIP1,LIG4,BANF1,PPIA,XRCC6
GO:0075713	establishment of integrated proviral latency	0.0495	0.0495	1	XRCC5,PSIP1,LIG4,BANF1,PPIA,XRCC6
GO:0010216	maintenance of DNA methylation	0.0775	0.0775	1	HELLS,UHRF2,UHRF1
GO:0018149	peptide cross-linking	1	1	1	ABCA7,EVPL,SPRR2E,SPRR2F
GO:0008105	asymmetric protein localization	1	1	1	RAB10,SHROOM2
GO:0042303	molting cycle	1	1	1	SOX9,KRT33B,SNRPE
GO:0042633	hair cycle	1	1	1	SOX9,KRT33B,SNRPE
GO:0071825	protein-lipid complex subunit organization	1	1	1	SOAT1,SCARB1
GO:0065005	protein-lipid complex assembly	1	1	1	SOAT1,ABCA7,APOE,APOA2
GO:0090066	regulation of anatomical structure size	0.47	0.47	1	CCL26,ARF1,ARF6
GO:0035150	regulation of tube size	1	1	1	SCPEP1,DOCK5
GO:0040007	growth	1	1	1	CDKL5,CDK11A,RUFY3,ROS1,BCAR1,NOP58,DCBLD2,SEC61A1,FGFR2,FGFR3,TGFBR3,LRP6,CDC42,DERL2,ENO1,PLXNA2,ITCH,DNM2,RIMS1,SMARCA2,CTTN,MT3,GNAS,XRN2,LTBP4,NRCAM,SIRT1,ABL1,NRP1,PPM1F,SGK2,NDRG3,CSNK2A1,PSMD10,RBBP7,NDRG4,NUBP1,SGK3,SFRP1,MEGF8,PPP2R1A,MTPN,BRAT1,LIMK1,DDX5,TMEM97,WFS1,MYL2,RASAL1,ING4,PPP2CA,RTN4,LAMTOR2,RPS6KA1,STK11,SGK1,TBX2,EXOSC9,MT2A,SOX9,SMARCA4,EIF2AK4,INO80,APOE,BST2,UNC13A,PAK4,EXOSC2,PPT1,H3F3B,ARHGEF11,NOTCH2,NCBP1,STRA6,PNPT1,ITGAV,SEMA7A,FGF2,KIAA1109,PML,RPTOR,SMAD4,ERBB2,SOD1,APP,AKT1,ADAM15,GOLGA4,VPRBP,NLGN4X,BIN3,NOTCH1,LAMTOR1,EI24,GJA1,ING1,IMPACT,FLCN,N6AMT1,SUPV3L1,MMP14,CDA,KIAA1967,PRMT2,H3F3A,CLASP2,APBB2,NIPBL,CDK5,FXN,PPIB,SMAD3,PHB,HDGFRP2,SLC3A2,RBPJ,ING5,AR,ALCAM,USP47,INSR,BCL2,NME6,TYMS,ZC3H12D,ERBB4,EXOSC4,GAS1,C3ORF58,PLCB1,TSPYL2,HIST1H1B,WT1,KIAA1598,TAF9B,H3F3C,NLGN3,NACA,ENPP1,PSAP,NOL8,SLC9A6,MTOR,GNB2L1,MT1H,MT1A,FGFR1OP,NDUFS3,CPNE1,PLXNA4,TWF2,TAF9,PRSS2
GO:0048589	developmental growth	1	1	1	TGFBR3,LRP6,MT3,MEGF8,TBX2,SOX9,STRA6,SEMA7A,NOTCH1,PPIB,GAS1,C3ORF58,WT1
GO:0060249	anatomical structure homeostasis	0.000279	0.000279	1	ERCC1,STRAP,RFC2,FOXC1,POLD1,HNRNPC,TYRO3,APEX1,ACD,RPA3,POLD2,CUBN,GAR1,PTGES3,RFC5,PRDX1,RPA2,SOX9,PRDX5,GNL3L,PCNA,RFC3,HNRNPA1,NHP2,PCDH15,NEK7,HIST1H4H,RFC4,HIST3H3,FEN1,NOP10,HIST1H4C,HIST1H4J,HIST4H4,HIST2H4B,HIST2H4A,HIST1H4K,HIST1H4F,HIST1H4L,HIST1H4I,HIST1H4E,HIST1H4D,HIST1H4A,HIST1H4B
GO:0043094	cellular metabolic compound salvage	0.00681	0.00681	1	MRI1,UPRT,MTAP,DGUOK,GOT1,GMPR,UCK2,ENOPH1,BHMT,ADK,DCK,CDA,PDXK,HPRT1,TK2,ADAL,ADI1,UPP1,APRT
GO:0019748	secondary metabolic process	0.0102	0.0102	1	AKR1B1,FMO2,COQ6,ARL1,CITED1,CYP11A1,CBR4,BDH2,PGAM1,AS3MT
GO:0044550	secondary metabolite biosynthetic process	0.252	0.252	1	COQ6,CITED1,CYP11A1,BDH2
GO:0043543	protein acylation	9.46e-06	9.46e-06	1	CREBBP,BRCA1,ING3,SRCAP,MYST3,SIRT1,ZDHHC8,SMARCB1,EP300,BRD1,PPM1A,MAPK3,PIH1D1,KAT2A,ELP4,NAA25,ING4,BRD8,EHHADH,POLE4,WDR75,ATF2,CHD5,PARK7,DR1,SET,SUPT7L,EPC1,NAA50,TAF1L,NCOA3,USP22,SOX4,GTF3C4,YEATS4,HAT1,WBP2,ELP3,MAP3K7,NMT1,ACTL6A,SAP130,ARRB1,PPM1B,C12ORF41,NAA30,SMAD4,SNCA,MDH2,TAF1,OGT,POLE3,TAF5,CHEK1,NMT2,FLCN,BRPF1,CTBP1,TAF6L,IWS1,ZDHHC3,NAA15,BRD7,TERF2IP,ING5,SIN3A,TADA3,HCFC1,NAA16,NAA20,MSL2,RUVBL1,CCDC101,DMAP1,TAF7,ZDHHC20,RUVBL2,MAGEA2B,EP400,MORF4L1,MSL1,NOC2L,WDR5,TRRAP,LDB1,BAG6,TRIM16,MAGEA2,TAF9
GO:0006473	protein acetylation	2.12e-07	2.12e-07	1	CREBBP,BRCA1,ING3,SRCAP,MYST3,SIRT1,SMARCB1,EP300,MAPK3,PIH1D1,KAT2A,ELP4,NAA25,ING4,BRD8,EHHADH,POLE4,ATF2,CHD5,PARK7,DR1,SET,SUPT7L,EPC1,NAA50,TAF1L,NCOA3,USP22,SOX4,GTF3C4,YEATS4,HAT1,WBP2,ELP3,MAP3K7,ACTL6A,SAP130,ARRB1,C12ORF41,NAA30,SMAD4,SNCA,MDH2,TAF1,OGT,POLE3,TAF5,CHEK1,FLCN,BRPF1,CTBP1,TAF6L,IWS1,NAA15,BRD7,TERF2IP,ING5,SIN3A,TADA3,HCFC1,NAA20,MSL2,RUVBL1,CCDC101,DMAP1,TAF7,RUVBL2,MAGEA2B,EP400,MORF4L1,MSL1,NOC2L,WDR5,TRRAP,LDB1,BAG6,TRIM16,MAGEA2,TAF9
GO:0006475	internal protein amino acid acetylation	1.61e-07	1.61e-07	1	CREBBP,BRCA1,ING3,SRCAP,MYST3,SIRT1,SMARCB1,EP300,MAPK3,PIH1D1,KAT2A,ELP4,ING4,BRD8,EHHADH,POLE4,ATF2,CHD5,DR1,SET,SUPT7L,EPC1,NAA50,TAF1L,NCOA3,USP22,GTF3C4,YEATS4,HAT1,WBP2,ELP3,MAP3K7,ACTL6A,SAP130,ARRB1,C12ORF41,SMAD4,SNCA,MDH2,TAF1,OGT,POLE3,TAF5,CHEK1,FLCN,BRPF1,CTBP1,TAF6L,IWS1,BRD7,ING5,SIN3A,TADA3,HCFC1,MSL2,RUVBL1,CCDC101,DMAP1,TAF7,RUVBL2,EP400,MORF4L1,MSL1,NOC2L,WDR5,TRRAP,LDB1,BAG6,TRIM16,TAF9
GO:2000983	regulation of ATP citrate synthase activity	0.806	0.806	1	PHPT1,GBAS
GO:0061614	pri-miRNA transcription from RNA polymerase II promoter	1	1	1	SMARCA4,NFIB,GNL3
GO:1902893	regulation of pri-miRNA transcription from RNA polymerase II promoter	1	1	1	SMARCA4,NFIB,GNL3
GO:1902895	positive regulation of pri-miRNA transcription from RNA polymerase II promoter	1	1	1	SMARCA4,GNL3
GO:0051342	regulation of cyclic-nucleotide phosphodiesterase activity	0.0205	0.0205	1	EGLN1,CALM2,CALM3,MAPK7,CALM1,GNB2L1
GO:0060191	regulation of lipase activity	0.351	0.351	1	PRKAR2B,FGFR2,RHOA,FGFR3,PRKACA,FGFR1,ITPR3,ABL1,FLT1,PRKAR1A,PDGFRB,PRKAR2A,GNA13,ARL1,ITPR2,LRP1,PLCG1,PDGFRA,FGF2,PRKACB,ABL2,CALM2,SNCA,EGFR,ITPR1,CAMK4,RHOC,GNAQ,KIT,APOA2,CALM3,ADCY1,PRKACG,ARF4,ADCY5,PRKAR1B,CALM1,APOC2
GO:0010517	regulation of phospholipase activity	0.105	0.105	1	PRKAR2B,FGFR2,FGFR3,PRKACA,FGFR1,ITPR3,ABL1,FLT1,PRKAR1A,PDGFRB,PRKAR2A,GNA13,ARL1,ITPR2,LRP1,PLCG1,PDGFRA,FGF2,PRKACB,ABL2,CALM2,SNCA,EGFR,ITPR1,CAMK4,GNAQ,KIT,CALM3,ADCY1,PRKACG,ARF4,ADCY5,PRKAR1B,CALM1,APOC2
GO:1900274	regulation of phospholipase C activity	0.224	0.224	1	PRKAR2B,PRKACA,FGFR1,ITPR3,ABL1,FLT1,PRKAR1A,PDGFRB,PRKAR2A,ITPR2,PLCG1,PDGFRA,FGF2,PRKACB,ABL2,CALM2,EGFR,ITPR1,CAMK4,GNAQ,KIT,CALM3,ADCY1,PRKACG,ADRBK1,ADCY5,ADCY6,PRKAR1B,CALM1
GO:0032429	regulation of phospholipase A2 activity	1	1	1	LRP1,EGFR
GO:0060193	positive regulation of lipase activity	0.298	0.298	1	PRKAR2B,FGFR2,RHOA,FGFR3,PRKACA,FGFR1,ITPR3,FLT1,PRKAR1A,PDGFRB,PRKAR2A,GNA13,ARL1,ITPR2,PLCG1,PDGFRA,FGF2,PRKACB,ABL2,CALM2,EGFR,ITPR1,CAMK4,RHOC,GNAQ,KIT,CALM3,ADCY1,PRKACG,ARF4,ADCY5,PRKAR1B,CALM1,APOC2
GO:0010518	positive regulation of phospholipase activity	0.111	0.111	1	PRKAR2B,FGFR2,FGFR3,PRKACA,FGFR1,ITPR3,FLT1,PRKAR1A,PDGFRB,PRKAR2A,GNA13,ARL1,ITPR2,PLCG1,PDGFRA,FGF2,PRKACB,ABL2,CALM2,EGFR,ITPR1,CAMK4,GNAQ,KIT,CALM3,ADCY1,PRKACG,ARF4,ADRBK1,ADCY5,ADCY6,PRKAR1B,CALM1,APOC2
GO:0031584	activation of phospholipase D activity	0.0302	0.0302	1	ARL1,ARF4
GO:0010863	positive regulation of phospholipase C activity	0.257	0.257	1	PRKAR2B,PRKACA,FGFR1,ITPR3,FLT1,PRKAR1A,PDGFRB,PRKAR2A,ITPR2,PLCG1,PDGFRA,FGF2,PRKACB,ABL2,CALM2,EGFR,ITPR1,CAMK4,GNAQ,KIT,CALM3,ADCY1,PRKACG,ADRBK1,ADCY5,ADCY6,PRKAR1B,CALM1
GO:0007202	activation of phospholipase C activity	1	1	1	PRKAR2B,PRKACA,ITPR3,PRKAR1A,PRKAR2A,CREB1,ITPR2,PLCG1,PRKACB,CALM2,EGFR,ITPR1,CAMK4,GNAQ,CALM3,ADCY1,PRKACG,ADRBK1,ADCY5,ADCY6,PRKAR1B,CALM1
GO:1901615	organic hydroxy compound metabolic process	8.66e-08	8.66e-08	1	DPM1,CYP51A1,CYP46A1,IDI1,FDFT1,CHKB,ACOT8,SQLE,SLC5A5,ERLIN1,MINPP1,SC5DL,MVK,HMGCR,SCAP,DHCR24,PARK7,ALG5,NUDT10,CITED1,ACSS2,HSD17B7,LPIN1,FDX1,CYP11A1,NSDHL,IDI2,CYP17A1,TM7SF2,ABHD3,G6PD,FDPS,FDXR,PMVK,HPRT1,MVD,DHCR7,NUDT4,NUDT11
GO:1901616	organic hydroxy compound catabolic process	0.195	0.195	1	CYP46A1,SCARB1,MT3,TPI1,AKR1D1,LDLR,PDXP,NUDT3
GO:0006066	alcohol metabolic process	3.82e-09	3.82e-09	1	DPM1,CYP51A1,CYP46A1,IDI1,FDFT1,CHKB,SQLE,ERLIN1,MINPP1,SC5DL,MVK,HMGCR,SCAP,DHCR24,PARK7,ALG5,NUDT10,ACSS2,HSD17B7,LPIN1,FDX1,CYP11A1,NSDHL,IDI2,CYP17A1,TM7SF2,ABHD3,G6PD,FDPS,FDXR,PMVK,MVD,DHCR7,NUDT4,NUDT11
GO:1902652	secondary alcohol metabolic process	1.42e-14	1.42e-14	1	CYP51A1,CYP46A1,IDI1,FDFT1,SQLE,ERLIN1,SC5DL,MVK,HMGCS1,HMGCR,SCAP,DHCR24,HSD17B7,FDX1,CYP11A1,NSDHL,IDI2,TM7SF2,G6PD,LSS,FDPS,PMVK,MVD,DHCR7
GO:0019751	polyol metabolic process	0.204	0.204	1	MINPP1,NUDT10,NUDT4,NUDT11
GO:0070265	necrotic cell death	0.463	0.463	1	MT3,PPIF,RPS27A,UBC,FADD,UBB,UBA52
GO:0097300	programmed necrotic cell death	0.737	0.737	1	PPIF,RPS27A,UBC,FADD,UBB,UBA52
GO:0070266	necroptotic process	1	1	1	RPS27A,UBC,FADD,UBB,UBA52
GO:0010939	regulation of necrotic cell death	0.247	0.247	1	MT3,RPS27A,UBC,FADD,UBB,UBA52
GO:0060547	negative regulation of necrotic cell death	0.642	0.642	1	CSDA,MT3,SLC25A4
GO:0018198	peptidyl-cysteine modification	0.788	0.788	1	ATP2B4,SNTA1,GAPDH,MOCS3,ACE,PRDX3,TMX3,RAB6A,DMD
GO:0072511	divalent inorganic cation transport	1	1	1	CALCRL,TRPC7,PRKACA,SRI,MT3,FKBP1A,MAGT1,NALCN,PANX1,PDGFRB,PKD2,MRS2,HRC,TRPC6,TRPM2,SNCA,GSTO1,THY1,CLIC2,CACNA2D3,STOML2,DENND5B,BCL2,NPPA,GRIN1,GAS6,GRIN3A,RYR3,GSTM2,ORAI1
GO:0070838	divalent metal ion transport	1	1	1	CALCRL,TRPC7,PRKACA,SRI,MT3,FKBP1A,MAGT1,NALCN,PANX1,PDGFRB,PKD2,MRS2,HRC,TRPC6,TRPM2,SNCA,GSTO1,THY1,CLIC2,CACNA2D3,STOML2,DENND5B,BCL2,NPPA,GRIN1,GAS6,GRIN3A,RYR3,GSTM2,ORAI1
GO:0006816	calcium ion transport	1	1	1	CALCRL,TRPC7,PRKACA,SRI,FKBP1A,NALCN,PANX1,PDGFRB,PKD2,HRC,TRPC6,TRPM2,SNCA,GSTO1,THY1,CLIC2,CACNA2D3,STOML2,DENND5B,BCL2,NPPA,GRIN1,GAS6,GRIN3A,RYR3,GSTM2,ORAI1
