Name	Description	pvalue	qvalue	phenotype	genes
GO:0038179	neurotrophin signaling pathway	3.61e-14	3.61e-14	1	BAD,PRKAR2B,RALA,PSMB1,FYN,TRIO,AP2S1,PIK3CB,FGFR2,RHOA,FGFR3,SPTB,PRKACA,ARHGEF1,ACTN2,FGFR1,GSK3B,ARHGAP4,PLEKHG2,PSMD5,ITPR3,JAK2,CRKL,MAPK1,PDGFB,RBX1,SOS2,PSMA7,PSMD10,FGD1,ARHGEF7,IKBKB,RASAL3,JAK3,PIK3R2,SH3GL2,DUSP3,PRKAR1A,YWHAE,LAMTOR3,RAPGEF2,MAPK14,MAPKAPK3,RTN4,SOS1,RAP1A,ARHGEF2,LAMTOR2,CLTA,ITPR2,CDKN1A,PRKCG,FGD3,PTPRA,CASP9,KRAS,VAV3,SORT1,KIDINS220,RAC1,SPTBN5,APH1B,EGF,FGD4,PCSK6,KSR1,ARHGDIA,VAV1,AKT1,PRKACB,PSMA5,RIT1,PSEN2,CALM2,RALB,PIK3R1,RASA1,ITPR1,ADAM17,RASGRP3,ANGPT1,PRKCA,PSMA8,RASA2,TIAM1,THEM4,CALM3,KALRN,SHC1,FGFR4,JAK1,MAPKAPK2,SPTA1,PRKCD,ARHGEF3,CASP3,PRKACG,YWHAB,STAT3,PTK2,PRKCE,PIK3CD,ADRBK1,RELA,ADCY5,ADCY6,HRAS,TRAF6,RPS6KB2,GRB2,MAGED1,PTPN11,LCK,RASA3,PRKAR1B,ARHGEF12,SRC,PSMD12,PDGFA,CALM1,PSMB8,PSMB10,NRAS,CHUK,LAT,PSMB9,PSMB3
GO:0038180	nerve growth factor signaling pathway	0.0145	0.0145	1	RAPGEF2,RAP1A,SORT1,KIDINS220
GO:0048011	neurotrophin TRK receptor signaling pathway	2.36e-14	2.36e-14	1	BAD,PRKAR2B,RALA,PSMB1,FYN,TRIO,AP2S1,PIK3CB,FGFR2,RHOA,FGFR3,SPTB,PRKACA,ARHGEF1,ACTN2,FGFR1,GSK3B,ARHGAP4,PLEKHG2,PSMD5,ITPR3,JAK2,CRKL,MAPK1,PDGFB,RBX1,SOS2,PSMA7,PSMD10,FGD1,ARHGEF7,IKBKB,RASAL3,JAK3,PIK3R2,SH3GL2,DUSP3,PRKAR1A,YWHAE,LAMTOR3,RAPGEF2,MAPK14,MAPKAPK3,RTN4,SOS1,RAP1A,ARHGEF2,LAMTOR2,CLTA,ITPR2,CDKN1A,PRKCG,FGD3,PTPRA,CASP9,KRAS,VAV3,SORT1,KIDINS220,RAC1,SPTBN5,APH1B,EGF,FGD4,PCSK6,KSR1,ARHGDIA,VAV1,AKT1,PRKACB,PSMA5,RIT1,PSEN2,CALM2,RALB,PIK3R1,RASA1,ITPR1,ADAM17,RASGRP3,ANGPT1,PRKCA,PSMA8,RASA2,TIAM1,THEM4,CALM3,KALRN,SHC1,FGFR4,JAK1,MAPKAPK2,SPTA1,PRKCD,ARHGEF3,CASP3,PRKACG,YWHAB,STAT3,PTK2,PRKCE,PIK3CD,ADRBK1,RELA,ADCY5,ADCY6,HRAS,TRAF6,RPS6KB2,GRB2,MAGED1,PTPN11,LCK,RASA3,PRKAR1B,ARHGEF12,SRC,PSMD12,PDGFA,CALM1,PSMB8,PSMB10,NRAS,CHUK,LAT,PSMB9,PSMB3
GO:0042769	DNA damage response, detection of DNA damage	1	1	1	RBX1,UBE2B
GO:0089700	protein kinase D signaling	0.12	0.12	1	PRKD2,PRKD1
GO:0009791	post-embryonic development	1	1	1	FGFR2,STK36
GO:0048102	autophagic cell death	0.0873	0.0873	1	SH3GLB1,CDKN2D
GO:0048013	ephrin receptor signaling pathway	9.45e-27	9.45e-27	1	FYN,AP2S1,EPHA3,ANKS1A,RHOA,ROCK1,CDC42,EPHA8,NCK2,ACTB,EPHA6,EFNB1,MYL6,MYH9,MMP9,MYL9,MYL12A,ARHGEF7,MYH14,LIMK1,DNM1,GIT1,ARPC3,ACTR3,MYL12B,EFNB2,ARPC1B,EPHB2,VAV3,ROCK2,EPHA7,RAC1,ADAM10,ACTR2,APH1B,EPHA2,PSEN2,EPHA5,RASA1,EPHA1,EPHB1,TIAM1,KALRN,ARPC5,ARPC2,EFNA1,PTK2,CFL1,HRAS,YES1,PTPN11,EPHB3,ACTG1,EPHB4,SRC,ARPC4,LYN
GO:0007205	protein kinase C-activating G-protein coupled receptor signaling pathway	0.142	0.142	1	PRKD3,PARD3,AZU1,F2R
GO:0070849	response to epidermal growth factor	0.895	0.895	1	MAPK1,VIL1,INPP5K,STAT5B
GO:0071364	cellular response to epidermal growth factor stimulus	1	1	1	VIL1,INPP5K,STAT5B
GO:0070816	phosphorylation of RNA polymerase II C-terminal domain	1	1	1	CDK13,CDK12
GO:0038001	paracrine signaling	0.165	0.165	1	SERPINB3,PDGFB
GO:0008105	asymmetric protein localization	0.135	0.135	1	RAB10,ERBB2IP
GO:0006968	cellular defense response	1	1	1	NCF2,PTK2B,ITGB1,MNDA,FOSL1,SPN,HLA-G
GO:0007217	tachykinin receptor signaling pathway	0.566	0.566	1	ADRBK1,GRK5
GO:0044246	regulation of multicellular organismal metabolic process	0.346	0.346	1	TGFB1,F2R
GO:0044253	positive regulation of multicellular organismal metabolic process	0.159	0.159	1	TGFB1,F2R
GO:0010712	regulation of collagen metabolic process	0.346	0.346	1	TGFB1,F2R
GO:0032964	collagen biosynthetic process	0.346	0.346	1	TGFB1,F2R
GO:0032965	regulation of collagen biosynthetic process	0.233	0.233	1	TGFB1,F2R
GO:0010714	positive regulation of collagen metabolic process	0.159	0.159	1	TGFB1,F2R
GO:0032967	positive regulation of collagen biosynthetic process	0.159	0.159	1	TGFB1,F2R
GO:0048552	regulation of metalloenzyme activity	0.0489	0.0489	1	TIMP3,TIMP1,TMBIM1,FGFR4,ATP7A
GO:0048554	positive regulation of metalloenzyme activity	0.388	0.388	1	FGFR4,ATP7A
GO:0048553	negative regulation of metalloenzyme activity	0.0184	0.0184	1	TIMP1,TMBIM1,ATP7A
GO:0001539	cilium or flagellum-dependent cell motility	1	1	1	DNAH7,DNAH2
GO:0023035	CD40 signaling pathway	0.925	0.925	1	RNF31,TNIP2
GO:0097503	sialylation	1	1	1	ST3GAL6,ST6GAL1,ST3GAL4
GO:0033483	gas homeostasis	0.806	0.806	1	HIF1A,SOD2
GO:0032364	oxygen homeostasis	0.496	0.496	1	HIF1A,SOD2
GO:0048012	hepatocyte growth factor receptor signaling pathway	0.0462	0.0462	1	MET,PTPN1
GO:0045109	intermediate filament organization	1	1	1	PKP1,DNAJB6,MTM1
GO:1903830	magnesium ion transmembrane transport	0.237	0.237	1	MAGT1,MRS2,MMGT1
GO:0042789	mRNA transcription from RNA polymerase II promoter	0.277	0.277	1	HIF1A,DDIT3
GO:0035590	purinergic nucleotide receptor signaling pathway	0.0631	0.0631	1	P2RX1,P2RY12,ANO6
GO:0043276	anoikis	0.0756	0.0756	1	DAPK2,PTK2,BCL2L1,SRC
GO:2000209	regulation of anoikis	0.148	0.148	1	PTK2,BCL2L1,SRC
GO:2000811	negative regulation of anoikis	0.0483	0.0483	1	CEACAM5,ITGB1,PTK2,BCL2L1,SRC
GO:0019740	nitrogen utilization	0.0143	0.0143	1	RHAG,RHCG,RHD,RHCE
GO:0015851	nucleobase transport	1	1	1	SLC25A5,VDAC3
GO:0006863	purine nucleobase transport	1	1	1	SLC25A5,VDAC3
GO:0015853	adenine transport	0.284	0.284	1	SLC25A5,VDAC3
GO:0051767	nitric-oxide synthase biosynthetic process	0.143	0.143	1	JAK2,TLR4
GO:0051769	regulation of nitric-oxide synthase biosynthetic process	0.143	0.143	1	JAK2,TLR4
GO:0051770	positive regulation of nitric-oxide synthase biosynthetic process	0.0804	0.0804	1	JAK2,FCER2,TLR4
GO:0098727	maintenance of cell number	1	1	1	EPAS1,EPHA1,PADI4
GO:0019827	stem cell population maintenance	1	1	1	EPAS1,EPHA1,PADI4
GO:0035019	somatic stem cell population maintenance	1	1	1	EPAS1,EPHA1,STAT3,SMAD2
GO:0000255	allantoin metabolic process	0.019	0.019	1	STAT5A,STAT5B
GO:0007218	neuropeptide signaling pathway	0.611	0.611	1	SORCS1,RXFP4,GPR1
GO:0034349	glial cell apoptotic process	0.404	0.404	1	PRKCH,PRKCA,PRKCD
GO:0034350	regulation of glial cell apoptotic process	0.206	0.206	1	PRKCH,PRKCA,PRKCD
GO:0034351	negative regulation of glial cell apoptotic process	0.206	0.206	1	PRKCH,PRKCA,PRKCD
GO:0035418	protein localization to synapse	1	1	1	STX7,SHANK1
GO:0000209	protein polyubiquitination	0.443	0.443	1	PSMB1,UBE3C,CBFB,NEDD4,UBE2D1,UBE2K,UBE2D4,RNF31,PSMD5,PSMA7,PSMD10,BLMH,UBE2D3,UBE2B,TRAF2,UBE2D2,TRIM21,TRIM5,TPP2,BARD1,UBE2Q2,PSMA5,RNF217,RNF144A,PSMA8,TNKS,UBE2C,TRAF6,UBE2O,ARIH2,UBE2N,UBE2F,UBE2L3,UBE2H,PSMD12,WWP2,PSMB8,PSMB10,PSMB9,UBE2V1,PSMB3
GO:0070534	protein K63-linked ubiquitination	0.0944	0.0944	1	NEDD4,UBE2D4,UBE2B,TRAF2,TRIM5,TRAF6,UBE2O,ARIH2,UBE2N,UBE2F,WWP2,UBE2V1
GO:0085020	protein K6-linked ubiquitination	1	1	1	UBE2D4,BARD1
GO:0070979	protein K11-linked ubiquitination	0.812	0.812	1	UBE2D4,UBE2D3,UBE2B,UBE2C,UBE2L3,UBE2H
GO:0070936	protein K48-linked ubiquitination	0.684	0.684	1	UBE2D1,UBE2K,UBE2D4,UBE2D3,UBE2B,UBE2D2,UBE2Q2,UBE2C,ARIH2,UBE2H
GO:0032020	ISG15-protein conjugation	0.142	0.142	1	HERC5,UBA7,ISG15
GO:0008045	motor neuron axon guidance	0.0206	0.0206	1	PLXND1,PLXNA2,PLXNA1,PLXNA3,PLXNC1,PLXNA4
GO:0021785	branchiomotor neuron axon guidance	2.9e-05	2.9e-05	1	PLXND1,PLXNA2,PLXNA1,PLXNA3,PLXNC1,PLXNA4
GO:0032196	transposition	0.197	0.197	1	APOBEC3F,APOBEC3G,APOBEC3D,APOBEC3C
GO:0010528	regulation of transposition	0.134	0.134	1	APOBEC3F,APOBEC3G,APOBEC3D,APOBEC3C
GO:0010529	negative regulation of transposition	0.134	0.134	1	APOBEC3F,APOBEC3G,APOBEC3D,APOBEC3C
GO:0002931	response to ischemia	0.45	0.45	1	PPIF,HYOU1,FAM175B
GO:0038027	apolipoprotein A-I-mediated signaling pathway	0.136	0.136	1	RHOA,ITGB3
GO:0002251	organ or tissue specific immune response	1	1	1	LTF,RAB17,RNASE3,DEFA1,DEFA3,DEFA1B
GO:0002385	mucosal immune response	1	1	1	LTF,RAB17,RNASE3,DEFA1,DEFA3,DEFA1B
GO:0002227	innate immune response in mucosa	0.445	0.445	1	LTF,RNASE3,DEFA1,DEFA3,DEFA1B
GO:0055094	response to lipoprotein particle	0.00194	0.00194	1	CD9,CD36,ITGB1,ADAM17,FCER1G,ITGB2,SYK
GO:0055098	response to low-density lipoprotein particle	0.00293	0.00293	1	CD9,CD36,FCER1G,SYK
GO:0071402	cellular response to lipoprotein particle stimulus	0.00058	0.00058	1	CD9,CD36,ITGB1,FCER1G,ITGB2,SYK
GO:0071404	cellular response to low-density lipoprotein particle stimulus	0.00058	0.00058	1	CD9,CD36,ITGB1,FCER1G,ITGB2,SYK
GO:0071941	nitrogen cycle metabolic process	0.74	0.74	1	SLC25A15,SLC25A2,ASL
GO:0019627	urea metabolic process	0.63	0.63	1	SLC25A15,SLC25A2,ASL
GO:0000050	urea cycle	0.426	0.426	1	SLC25A15,SLC25A2,ASL
GO:0051341	regulation of oxidoreductase activity	0.702	0.702	1	DNM2,HDAC6,HIF1A,GLA,FCER2,LYPLA1,PRDX5,PRKG2,AKT1,CALM2,SNCA,PTS,CALM3,ATP7A,CALM1
GO:0032768	regulation of monooxygenase activity	0.292	0.292	1	DNM2,HIF1A,GLA,FCER2,LYPLA1,PRKG2,AKT1,CALM2,SNCA,PTS,CALM3,CALM1
GO:0050999	regulation of nitric-oxide synthase activity	0.103	0.103	1	DNM2,HIF1A,GLA,FCER2,LYPLA1,PRKG2,AKT1,CALM2,PTS,CALM3,CALM1
GO:0051353	positive regulation of oxidoreductase activity	0.733	0.733	1	HIF1A,SNCA,ATP7A
GO:0032770	positive regulation of monooxygenase activity	1	1	1	HIF1A,FCER2,AKT1
GO:0051000	positive regulation of nitric-oxide synthase activity	0.69	0.69	1	HIF1A,FCER2,AKT1
GO:0051354	negative regulation of oxidoreductase activity	0.669	0.669	1	HDAC6,GLA,PRDX5,SNCA
GO:0032769	negative regulation of monooxygenase activity	0.901	0.901	1	GLA,SNCA
GO:0036119	response to platelet-derived growth factor	0.0586	0.0586	1	FER,CORO1B
GO:0045454	cell redox homeostasis	0.0267	0.0267	1	DDIT3,GPX1
GO:0071825	protein-lipid complex subunit organization	1	1	1	MPO,APOC3,APOC1,MTTP,LPL
GO:0065005	protein-lipid complex assembly	1	1	1	APOC3,APOC1,MTTP
GO:0051340	regulation of ligase activity	1	1	1	PSMB1,GCLM,DCUN1D1,UBE2D1,CDC14B,PSMD5,PSMA7,PSMD10,AXIN1,LIMK1,USP44,PSMA5,PSMA8,BUB1B,UBE2C,UBE2N,UBE2L3,PSMD12,PSMB8,PSMB10,PSMB9,PSMB3
GO:0051351	positive regulation of ligase activity	0.857	0.857	1	GCLM,CDC14B
GO:0043632	modification-dependent macromolecule catabolic process	0.0788	0.0788	1	PSMB1,UBE3C,UBR2,HSPA5,SIRT2,ERLEC1,NEDD4,UFD1L,CSNK2A2,UBE2D1,TSG101,UBE2K,NSFL1C,PSMD5,FBXO7,RBX1,PSMA7,PSMD10,AXIN1,GSK3A,ATE1,TNFAIP1,UBE2D3,CBL,KCTD10,CRBN,AUP1,UBE2B,RAD23B,VPS4B,CLU,PTK2B,RNF11,WWP1,CDK2,HECTD3,UBR4,HERC2,VPS25,UBE2D2,EDEM1,UBQLN1,DNAJB2,USP44,VPS36,TOR1A,DERL1,ARRB1,HERC6,HERC5,RNF185,TGFB1I1,COPS3,ARRB2,PSMA5,SKP2,PCYOX1L,RNF217,HERC4,RNF144A,DAB2,TCEB1,PSMA8,VPS37A,BUB1B,SNF8,UBR1,VPS28,STT3B,RCHY1,VCP,PTK2,FBXO45,KCTD13,UBE2C,DDIT3,ARIH2,YOD1,UBA7,NPLOC4,C19ORF68,UBE2L3,BCAP31,UBE2H,UBQLN2,FHIT,PSMD12,WWP2,UBE2J1,PSMB8,TRIM13,PSMB10,PSMB9,GAN,PSMB3
GO:0019941	modification-dependent protein catabolic process	0.0504	0.0504	1	PSMB1,UBE3C,UBR2,HSPA5,SIRT2,ERLEC1,NEDD4,UFD1L,CSNK2A2,UBE2D1,TSG101,UBE2K,NSFL1C,PSMD5,FBXO7,RBX1,PSMA7,PSMD10,AXIN1,GSK3A,ATE1,TNFAIP1,UBE2D3,CBL,KCTD10,CRBN,AUP1,UBE2B,RAD23B,VPS4B,CLU,PTK2B,RNF11,WWP1,CDK2,HECTD3,UBR4,HERC2,VPS25,UBE2D2,EDEM1,UBQLN1,DNAJB2,USP44,VPS36,TOR1A,DERL1,ARRB1,HERC6,HERC5,RNF185,TGFB1I1,COPS3,ARRB2,PSMA5,SKP2,PCYOX1L,RNF217,HERC4,RNF144A,DAB2,TCEB1,PSMA8,VPS37A,BUB1B,SNF8,UBR1,VPS28,STT3B,RCHY1,VCP,PTK2,FBXO45,KCTD13,UBE2C,DDIT3,ARIH2,YOD1,UBA7,NPLOC4,C19ORF68,UBE2L3,BCAP31,UBE2H,UBQLN2,FHIT,PSMD12,WWP2,UBE2J1,PSMB8,TRIM13,PSMB10,PSMB9,GAN,PSMB3
GO:0006511	ubiquitin-dependent protein catabolic process	0.0697	0.0697	1	PSMB1,UBE3C,UBR2,HSPA5,SIRT2,ERLEC1,NEDD4,UFD1L,CSNK2A2,UBE2D1,TSG101,UBE2K,NSFL1C,PSMD5,FBXO7,RBX1,PSMA7,PSMD10,AXIN1,GSK3A,ATE1,TNFAIP1,UBE2D3,CBL,KCTD10,CRBN,AUP1,UBE2B,RAD23B,VPS4B,CLU,PTK2B,RNF11,WWP1,CDK2,HECTD3,UBR4,HERC2,VPS25,UBE2D2,EDEM1,UBQLN1,DNAJB2,USP44,VPS36,TOR1A,DERL1,ARRB1,HERC6,HERC5,RNF185,TGFB1I1,COPS3,ARRB2,PSMA5,SKP2,RNF217,HERC4,RNF144A,DAB2,TCEB1,PSMA8,VPS37A,BUB1B,SNF8,UBR1,VPS28,STT3B,RCHY1,VCP,PTK2,FBXO45,KCTD13,UBE2C,DDIT3,ARIH2,YOD1,NPLOC4,C19ORF68,UBE2L3,BCAP31,UBE2H,UBQLN2,FHIT,PSMD12,WWP2,UBE2J1,PSMB8,TRIM13,PSMB10,PSMB9,GAN,PSMB3
GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	0.00827	0.00827	1	NEDD4,TSG101,VPS4B,VPS25,VPS36,VPS37A,SNF8,VPS28
GO:0033002	muscle cell proliferation	0.109	0.109	1	ANGPT1,CCL5
GO:0048659	smooth muscle cell proliferation	0.202	0.202	1	PDGFB,PTGIR,CCL5
GO:0043094	cellular metabolic compound salvage	0.0546	0.0546	1	TYMP,CECR1,GMPR2,AMPD2,UCK1,AMPD3,GMPR,ENOPH1,HPRT1,PNP,APRT
GO:0098732	macromolecule deacylation	1	1	1	LYPLA2,SIRT2,BAZ2A,HDAC6,PRKD2,HDAC5,LYPLA1,LYPLAL1,DYRK1A,PRKD1,SIRT7
GO:0098734	macromolecule depalmitoylation	0.0836	0.0836	1	LYPLA2,LYPLA1,LYPLAL1
GO:0071824	protein-DNA complex subunit organization	1	1	1	NFE2,PADI4
GO:0034728	nucleosome organization	1	1	1	NFE2,PADI4
GO:0018198	peptidyl-cysteine modification	0.338	0.338	1	SNTA1,GAPDH,GOLGA7,S100A9,TMX3,RAB6A
GO:0060191	regulation of lipase activity	9.52e-08	9.52e-08	1	PRKAR2B,ARHGAP6,GNA15,FGFR2,RHOA,FGFR3,PRKACA,FGFR1,ITPR3,FLT1,PRKAR1A,APOC3,GNA13,ARL1,ITPR2,PRKCG,APOC1,SORT1,PLCB2,PRKACB,CALM2,SNCA,ITPR1,BICD1,PRKCA,RHOC,GNAQ,CALM3,PRKCD,PRKACG,ARF4,PRKCE,ADRBK1,ADCY5,ADCY6,PRKAR1B,CALM1,CCL5
GO:0051004	regulation of lipoprotein lipase activity	0.954	0.954	1	APOC3,APOC1,SORT1
GO:0010517	regulation of phospholipase activity	3.25e-07	3.25e-07	1	PRKAR2B,ARHGAP6,GNA15,FGFR2,FGFR3,PRKACA,FGFR1,ITPR3,FLT1,PRKAR1A,GNA13,ARL1,ITPR2,PRKCG,PLCB2,PRKACB,CALM2,SNCA,ITPR1,BICD1,PRKCA,GNAQ,CALM3,PRKCD,PRKACG,ARF4,PRKCE,ADRBK1,ADCY5,ADCY6,PRKAR1B,CALM1,CCL5
GO:1900274	regulation of phospholipase C activity	7.6e-06	7.6e-06	1	PRKAR2B,ARHGAP6,GNA15,PRKACA,FGFR1,ITPR3,FLT1,PRKAR1A,ITPR2,PRKCG,PLCB2,PRKACB,CALM2,ITPR1,BICD1,PRKCA,GNAQ,CALM3,PRKCD,PRKACG,PRKCE,ADRBK1,ADCY5,ADCY6,PRKAR1B,CALM1
GO:0006818	hydrogen transport	0.012	0.012	1	ATP6V0A1,ATP6AP1,SLC15A1,TESC,SLC9A1,ATP5D,ATP6V0A4,PPIF,SLC9A3R1,UCP1,NNT,ATP6V1B1,SLC17A5,ATP5S,ATP6V1F,ACTN4,COX7B,ATP5J,ATP6V1C1,ATP6V0D1,SLC33A1,UQCRH,UCP2,UQCR10,ATP6V0A2,ATP6V0C,CYTB,ATP5J2
GO:0072512	trivalent inorganic cation transport	0.000115	0.000115	1	ATP6V0A1,ATP6AP1,DNM2,ATP6V0A4,ATP6V1A,STEAP3,ATP6V1B1,ATP6V1F,ATP6V1G1,CLTC,ATP6V1C2,ATP6V1C1,ATP6V0D1,RAB11B,ATP6V0A2,ATP6V0C
GO:0014812	muscle cell migration	2.53e-07	2.53e-07	1	ROCK1,PDGFB,SERPINE1,THBS4,ITGB1BP1,CORO1B,PDGFA,ITGB3,CCL5
GO:0051451	myoblast migration	0.000246	0.000246	1	ROCK1,THBS4,ITGB1BP1
GO:0014909	smooth muscle cell migration	0.000105	0.000105	1	PDGFB,SERPINE1,CORO1B,PDGFA,ITGB3,CCL5
GO:0061641	CENP-A containing chromatin organization	1	1	1	CENPQ,CENPI
GO:0048511	rhythmic process	1	1	1	RORA,SERPINE1,CPT1A,PRKCG,PRKAA1,ROCK2,SUV39H2,GNAQ,PPP1CA,MAGED1,FOXL2,PPP1CC
GO:0007623	circadian rhythm	1	1	1	RORA,SERPINE1,CPT1A,PRKCG,PRKAA1,ROCK2,SUV39H2,GNAQ,PPP1CA,MAGED1,PPP1CC
GO:0032922	circadian regulation of gene expression	1	1	1	RORA,PPP1CA,MAGED1,PPP1CC
GO:0018209	peptidyl-serine modification	9.16e-06	9.16e-06	1	PRKCH,PRKCQ,NCK2,PRKACA,MKNK1,GSK3B,MAPK1,PPM1F,PDGFB,SGK2,STK4,AXIN1,SGK3,IKBKB,DMPK,AKT2,PRKD2,TGFB1,MAPK14,STK38,PDE4D,PDCD10,MAPKAPK3,AKT3,SGK1,NEK6,MASTL,PKN1,CDK2,PRKCG,LATS1,INPP5K,CSNK1G2,CAMK1,CAB39,RIPK1,MAP3K12,GALNT1,AKT1,SNCA,SFRP2,CSNK1G3,PRKCA,NCK1,MAPKAPK2,PRKCD,NSD1,PRKCB,CSNK1G1,PRKCE,ADRBK1,TNKS,HCLS1,PRKX,PRKD1,STK39
GO:0042303	molting cycle	0.465	0.465	1	ATP7A,HPSE,PDGFA
GO:0022404	molting cycle process	0.135	0.135	1	ATP7A,HPSE,PDGFA
GO:0042633	hair cycle	0.465	0.465	1	ATP7A,HPSE,PDGFA
GO:0022405	hair cycle process	0.135	0.135	1	ATP7A,HPSE,PDGFA
GO:0070841	inclusion body assembly	1	1	1	HDAC6,CLU,DNAJB2
GO:0090083	regulation of inclusion body assembly	1	1	1	DNAJB6,CLU,DNAJB2
GO:0008213	protein alkylation	1	1	1	GSPT1,MYB,ETF1,SUV39H2,RAB6A,MTHFR,TET3
GO:0018212	peptidyl-tyrosine modification	2.76e-10	2.76e-10	1	BTK,FYN,LTK,NCK2,JAK2,PDGFB,CD40,HCK,TGFB1,JAK3,MET,FRK,THBS4,SRMS,TEC,ABI1,EGF,APP,FER,ANGPT1,PRKCD,IGF2,PTK2,YES1,F2R,RAP2B,FES,PTPN1,SRC,PDGFA,LYN,ITGB3,CCL5
GO:0018108	peptidyl-tyrosine phosphorylation	2.76e-10	2.76e-10	1	BTK,FYN,LTK,NCK2,JAK2,PDGFB,CD40,HCK,TGFB1,JAK3,MET,FRK,THBS4,SRMS,TEC,ABI1,EGF,APP,FER,ANGPT1,PRKCD,IGF2,PTK2,YES1,F2R,RAP2B,FES,PTPN1,SRC,PDGFA,LYN,ITGB3,CCL5
GO:0050730	regulation of peptidyl-tyrosine phosphorylation	3.33e-05	3.33e-05	1	NCK2,JAK2,PDGFB,CD40,TGFB1,THBS4,TEC,EGF,APP,ANGPT1,PRKCD,IGF2,RAP2B,PTPN1,SRC,PDGFA,LYN,ITGB3,CCL5
GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	0.000112	0.000112	1	JAK2,PDGFB,TGFB1,THBS4,TEC,EGF,ANGPT1,PTPN1,SRC,LYN,ITGB3,CCL5
GO:0051342	regulation of cyclic-nucleotide phosphodiesterase activity	0.0487	0.0487	1	GNAT1,CALM2,CALM3,CALM1
GO:0043574	peroxisomal transport	0.591	0.591	1	PEX3,RAB8B
GO:0015919	peroxisomal membrane transport	0.0782	0.0782	1	PEX3,RAB8B
GO:0001101	response to acid chemical	0.203	0.203	1	LTK,TESC,PDGFB,CD36,ADCY6,TWF2,LYN
GO:0090130	tissue migration	5.92e-07	5.92e-07	1	STRAP,PTGS2,PPM1F,PDGFB,MYH9,HIF1A,MMP9,FERMT1,RAB11A,TGFB1,MET,PFN1,CORO1C,SPARC,PDCD10,ITGB1BP1,ROCK2,THBS1,SH3BGRL3,RAB13,ANGPT1,PTK2,CORO1B,SRC,ITGB3
GO:0090132	epithelium migration	3.85e-07	3.85e-07	1	STRAP,PTGS2,PPM1F,PDGFB,MYH9,HIF1A,MMP9,FERMT1,RAB11A,TGFB1,MET,PFN1,CORO1C,SPARC,PDCD10,ITGB1BP1,ROCK2,THBS1,SH3BGRL3,RAB13,ANGPT1,PTK2,CORO1B,SRC,ITGB3
GO:1904238	pericyte cell differentiation	0.237	0.237	1	PDGFB,ACTA2
GO:1901615	organic hydroxy compound metabolic process	0.00863	0.00863	1	DPM1,INPP5A,SLC44A1,CHAT,RDH11,ABCB11,DHRS9,SCARF1,SLC27A5,CHKB,LGMN,PLCB4,ACOT8,PLA2G15,ALOX12,ABCC3,INPP4B,RAPGEF2,CPT1A,LPCAT3,PLCH1,SNX17,PLEK,PLA2G4A,PTK2B,PLBD1,CLN6,APOC1,PRKAA1,LPIN3,IMPA1,HSD17B4,ITPKA,PLCB2,RDH12,ITPKB,MBOAT2,SNCA,PLCB3,LDLRAP1,ABHD3,G6PD,FDPS,FGFR4,CYP3A4,PMVK,CDS1,PLB1,PRKCD,ATP7A,INPPL1,HPRT1,ACOX2,INPP5D,FABP6,ENPP7,ADH7,GK2,SULT1A2,PLCG2,GK,INPP5B,ACTN3,NUDT3
