Name	Description	pvalue	qvalue	phenotype	genes
GO:0090132	epithelium migration	2.39e-10	2.39e-10	1	KRIT1,GPR124,FLT4,BCAR1,HDAC7,PKN2,PFN2,PTGS2,FAP,FAT2,APOH,NRP1,MYH9,MMP9,FERMT1,SRPX2,CTSH,PRKD2,TGFB1,MET,HSPB1,PFN1,HDAC5,CORO1C,SASH1,GPLD1,VEGFA,SPARC,FGF1,FOXP1,NRP2,PTK2B,PIK3CA,VIL1,AAMP,KDR,APOE,STARD13,LOXL2,AGT,DAB2IP,ENPP2,THBS1,FGF2,ANXA3,FGF7,CDH13,AKT1,SH3BGRL3,PTPRG,NOTCH1,PTPRR,KIT,PPAP2B,CLASP2,NOS3,GREM1,ADAM9,ZEB2,CORO1B,MMRN2,PTPRM,TACSTD2,NR2F2,KRT16,DPP4,ITGB3
GO:0070265	necrotic cell death	0.0527	0.0527	1	FAS,HEBP2,CYLD,TRADD,ARHGEF2,TRAF2,RIPK1,RPS27A,UBC,UBB,UBA52
GO:0097300	programmed necrotic cell death	0.0727	0.0727	1	FAS,CYLD,TRADD,ARHGEF2,TRAF2,RIPK1,RPS27A,UBC,UBB,UBA52
GO:0070266	necroptotic process	0.0428	0.0428	1	FAS,CYLD,TRADD,ARHGEF2,TRAF2,RIPK1,RPS27A,UBC,UBB,UBA52
GO:0044848	biological phase	0.846	0.846	1	CDH3,SFRP1
GO:0071496	cellular response to external stimulus	0.148	0.148	1	PDK4,FAS,BAK1,HSPA5,SEH1L,SLC9A1,SIRT1,CD40,WDR59,SFRP1,CAV1,NFKB1,DAP,CPEB4,BECN1,EIF2AK4,HABP4,PRKAA1,CASP5,FOXO1,CBS,PRKAA2,INHBB,IFI16,ALB,FOLR2,MAP3K2,GAS6,RHD,RHCE,KANK2,AQP1
GO:1901983	regulation of protein acetylation	1	1	1	SIRT1,SMAD4
GO:0006475	internal protein amino acid acetylation	1	1	1	CPA4,CLOCK
GO:0018209	peptidyl-serine modification	0.265	0.265	1	PKD1,CD44,ATP2B4,PKN2,MAST4,PFN2,NCK2,DCX,NLK,MAPKAPK5,AXIN1,RIPK2,MAP4K1,DMPK,PRKD2,TGFB1,CAV1,TGFBR1,VEGFA,GALNT3,DOCK7,NEK6,PRKCG,AKAP9,TXN,RIPK1,MAP3K12,AKT1,SFRP2,ATM,NCK1,MORC3,SPTBN4,PRKAA2,TGFBR2,PRKCI,CDK5,STK32C,CDK1,CDK5R1,ERN1,HCLS1,PAK2,GAS6,PRKX,DMD,MIF
GO:0018105	peptidyl-serine phosphorylation	0.197	0.197	1	PKD1,CD44,ATP2B4,PKN2,MAST4,PFN2,NCK2,DCX,NLK,MAPKAPK5,AXIN1,RIPK2,MAP4K1,DMPK,PRKD2,TGFB1,CAV1,TGFBR1,VEGFA,DOCK7,NEK6,PRKCG,AKAP9,TXN,RIPK1,MAP3K12,AKT1,SFRP2,ATM,NCK1,MORC3,SPTBN4,PRKAA2,TGFBR2,PRKCI,CDK5,STK32C,CDK1,CDK5R1,ERN1,HCLS1,PAK2,GAS6,PRKX,DMD,MIF
GO:0072665	protein localization to vacuole	0.443	0.443	1	NEDD4,SNX16,HSPA8,CD81,BECN1,SH3BP4,PIK3R4,SMURF1
GO:0061462	protein localization to lysosome	0.701	0.701	1	NEDD4,SNX16,HSPA8,CD81,SH3BP4
GO:0072666	establishment of protein localization to vacuole	0.794	0.794	1	NEDD4,SNX16,HSPA8,BECN1,PIK3R4,SMURF1
GO:0050886	endocrine process	0.00143	0.00143	1	C1QTNF3,CMA1,PCSK5,CTSG,ACE2,RAB11FIP5,AGT,INHBB,CPA3,NOS3,ANPEP,SERPINF2
GO:0050879	multicellular organismal movement	0.00137	0.00137	1	MYH7,TNNC2,DMPK,MYH14,MYH3,MYH8,CASQ1,VTI1A,TNNI1,GAA,CAV3,RCSD1,DMD,ACTN3
GO:0050881	musculoskeletal movement	0.00137	0.00137	1	MYH7,TNNC2,DMPK,MYH14,MYH3,MYH8,CASQ1,VTI1A,TNNI1,GAA,CAV3,RCSD1,DMD,ACTN3
GO:0038034	signal transduction in absence of ligand	0.622	0.622	1	HSPA1B,HSPA1A
GO:1901099	negative regulation of signal transduction in absence of ligand	0.161	0.161	1	HSPA1B,HSPA1A
GO:0071826	ribonucleoprotein complex subunit organization	1	1	1	RBM5,RBM22,BRIX1,SBDS,PPAN,SCAF11,NOL3,RPL3L,RPL11,EIF2D,POLR2D,SHQ1,LIMD1,RPL10,BICD1,GEMIN6,TDRD5,SLU7,RPL10L,TSR1,CDC40,SNUPN,SMN1,RPS27,RPS27L,RRP7A,RPF2,RPL12,ATXN2,SMN2,LSM14A
GO:0014812	muscle cell migration	0.000126	0.000126	1	ROCK1,VTN,THBS4,PDGFRB,IGFBP5,DOCK7,LRP1,AAMP,DOCK4,TPM1,CORO1B,ADIPOQ,PDGFA,ITGB3
GO:0051451	myoblast migration	0.463	0.463	1	ROCK1,THBS4
GO:0014909	smooth muscle cell migration	0.000495	0.000495	1	NRP1,VTN,PDGFRB,IGFBP5,DOCK7,LRP1,AAMP,DOCK4,TPM1,DOCK5,CORO1B,ADIPOQ,PDGFA,ITGB3
GO:0097034	mitochondrial respiratory chain complex IV biogenesis	1	1	1	CHCHD8,FAM36A
GO:0097696	STAT cascade	0.000413	0.000413	1	CRLF1,NLK,CD40,CAV1,ASPN,FLT3,FLRT1,PODNL1,IL6ST,AGT,NOTCH1,FER,ADAM17,IL6R,IRS1,PODN,BGN,CSF1R,IRS2
GO:1904892	regulation of STAT cascade	0.00248	0.00248	1	CRLF1,NLK,CD40,CAV1,ASPN,FLT3,FLRT1,PODNL1,IL6ST,AGT,NOTCH1,IL6R,PODN,BGN,CSF1R
GO:0007259	JAK-STAT cascade	0.000413	0.000413	1	CRLF1,NLK,CD40,CAV1,ASPN,FLT3,FLRT1,PODNL1,IL6ST,AGT,NOTCH1,FER,ADAM17,IL6R,IRS1,PODN,BGN,CSF1R,IRS2
GO:0046425	regulation of JAK-STAT cascade	0.00248	0.00248	1	CRLF1,NLK,CD40,CAV1,ASPN,FLT3,FLRT1,PODNL1,IL6ST,AGT,NOTCH1,IL6R,PODN,BGN,CSF1R
GO:0051339	regulation of lyase activity	0.409	0.409	1	PHPT1,PALM,MTRR,GABBR2,NTRK2,ADRA2A,NOS3
GO:0051349	positive regulation of lyase activity	1	1	1	CAP1,NTRK2,NOS3
GO:0018210	peptidyl-threonine modification	0.17	0.17	1	NLK,MYLK2,AXIN1,RIPK2,TGFBR1,GALNT3,TGFBR2,AZU1,CDK5R1,S1PR2
GO:0018107	peptidyl-threonine phosphorylation	0.276	0.276	1	NLK,MYLK2,AXIN1,RIPK2,TGFBR1,TGFBR2,AZU1,CDK5R1,S1PR2
GO:0043632	modification-dependent macromolecule catabolic process	1	1	1	ATXN3,AXIN1,CAV1,RNF7,CLOCK,FBXL2,FBXW5,CAV3
GO:0042303	molting cycle	0.0557	0.0557	1	CDH3,KRT17,KRT33B,FST,CLOCK,WNT10A,KRT71,KRT84,NIPBL,ATP7A,KRT16,KRT14,PDGFA
GO:0022404	molting cycle process	0.109	0.109	1	CDH3,KRT17,FST,WNT10A,KRT71,KRT84,ATP7A,PDGFA
GO:0042633	hair cycle	0.0557	0.0557	1	CDH3,KRT17,KRT33B,FST,CLOCK,WNT10A,KRT71,KRT84,NIPBL,ATP7A,KRT16,KRT14,PDGFA
GO:0022405	hair cycle process	0.109	0.109	1	CDH3,KRT17,FST,WNT10A,KRT71,KRT84,ATP7A,PDGFA
GO:0035587	purinergic receptor signaling pathway	1	1	1	ANO6,ADA
GO:0021700	developmental maturation	0.556	0.556	1	FARP2,LTF,CDH3,ANKS1A,SYP,VEGFA,CD63,DAB2IP,APP,G6PD,TDRD5,PLXNB1,GREM1,AXL,PTEN,AGRN,ANG
GO:0048469	cell maturation	0.822	0.822	1	FARP2,ANKS1A,VEGFA,TDRD5,AXL,AGRN,ANG
GO:0042551	neuron maturation	0.948	0.948	1	FARP2,ANKS1A,APP,SPTBN4,AGRN
GO:0016322	neuron remodeling	0.187	0.187	1	FARP2,ANKS1A,APP
GO:0045162	clustering of voltage-gated sodium channels	0.725	0.725	1	SPTBN4,AGRN
GO:0043094	cellular metabolic compound salvage	0.497	0.497	1	BHMT2,BHMT,CDA
GO:0071887	leukocyte apoptotic process	0.0278	0.0278	1	MEF2C,SIRT1,CLC,BBC3,CXCL12,FOXP1,LGALS3,RIPK1,AKT1,ADAM8,ADAM17,AXL,LGALS9,HCLS1,GAS6,IRS2,LYN
GO:0097048	dendritic cell apoptotic process	0.00891	0.00891	1	AXL,LGALS9,GAS6,LYN
GO:0070227	lymphocyte apoptotic process	0.32	0.32	1	CLC,BBC3,FOXP1,LGALS3,RIPK1,AKT1,ADAM8,LGALS9,IRS2,LYN
GO:0001783	B cell apoptotic process	0.654	0.654	1	FOXP1,IRS2
GO:0070231	T cell apoptotic process	0.314	0.314	1	CLC,BBC3,LGALS3,RIPK1,AKT1,ADAM8,LGALS9
GO:0048285	organelle fission	1	1	1	HGF,CUL7,PPP1R12A,CDK13,NDE1,CHMP2B,SEH1L,TPX2,CDC6,ABL1,DDHD1,REC8,CHMP4B,ARHGEF10,CAV2,PDGFRB,TEX14,TAF1L,OBSL1,MAD2L1BP,BECN1,HSPA2,INO80,CDCA8,JTB,DIS3L2,CHMP7,ATM,EPS8,USP16,RACGAP1,LRP5,CLASP2,SPICE1,GEM,NDEL1,DAPK3,CCDC8,INSR,PTEN,ERCC4,CEP57L1,KIF18B,FLNA,MSH5,CHMP4A,CHMP1B
GO:0000280	nuclear division	1	1	1	HGF,CUL7,PPP1R12A,CDK13,NDE1,CHMP2B,SEH1L,TPX2,CDC6,ABL1,REC8,CHMP4B,ARHGEF10,CAV2,PDGFRB,TEX14,TAF1L,OBSL1,MAD2L1BP,BECN1,HSPA2,INO80,CDCA8,JTB,DIS3L2,CHMP7,ATM,EPS8,USP16,RACGAP1,LRP5,CLASP2,SPICE1,GEM,NDEL1,DAPK3,CCDC8,INSR,PTEN,ERCC4,CEP57L1,KIF18B,FLNA,MSH5,CHMP4A,CHMP1B
GO:0000266	mitochondrial fission	1	1	1	MUL1,DDHD1
GO:0070482	response to oxygen levels	3.68e-06	3.68e-06	1	CREBBP,FAS,PTGS2,PLOD1,SIRT1,RBX1,EP300,NARFL,SFRP1,BBC3,CAV1,CHCHD2,ENG,CA9,VEGFA,CPEB4,PTGIS,PRKAA1,LOXL2,EGLN1,THBS1,GATA6,SMAD4,RPS27A,LIMD1,NOTCH1,FOXO1,UBC,ITPR1,ADAM8,ADAM17,PLOD2,KCNMA1,LMNA,FABP1,HIF1AN,HSP90B1,SMAD3,ACAA2,ANGPTL4,UBB,CD34,TH,ADA,DPP4,ANG,UBA52,AQP1
GO:0036293	response to decreased oxygen levels	9.8e-06	9.8e-06	1	CREBBP,PTGS2,PLOD1,SIRT1,RBX1,EP300,NARFL,SFRP1,BBC3,CAV1,CHCHD2,ENG,CA9,VEGFA,CPEB4,PTGIS,PRKAA1,LOXL2,EGLN1,THBS1,GATA6,SMAD4,RPS27A,LIMD1,NOTCH1,UBC,ITPR1,ADAM8,ADAM17,PLOD2,KCNMA1,LMNA,FABP1,HIF1AN,HSP90B1,SMAD3,ACAA2,ANGPTL4,UBB,CD34,TH,ADA,DPP4,ANG,UBA52,AQP1
GO:0036296	response to increased oxygen levels	0.049	0.049	1	FAS,CAV1,FOXO1
GO:0055093	response to hyperoxia	0.049	0.049	1	FAS,CAV1,FOXO1
GO:0051352	negative regulation of ligase activity	1	1	1	PSMD10,LIMK1,RPS27A,UBC,UBB,UBA52
GO:0071692	protein localization to extracellular region	0.00466	0.00466	1	LTBP1,FBN2,FBN1
GO:0010911	regulation of isomerase activity	0.531	0.531	1	SETMAR,PLSCR1
GO:1902224	ketone body metabolic process	0.0018	0.0018	1	ACAT1,OXCT1,HMGCL,HMGCS2,HMGCLL1,BDH2
GO:0018212	peptidyl-tyrosine modification	5.57e-07	5.57e-07	1	CRLF1,MVP,GPRC5A,HGF,CD44,FLT4,TXK,JAK2,CD40,FLT1,RIPK2,CAV1,MET,VTN,VEGFA,PDGFRB,EFEMP1,EPHA4,ARHGEF2,FLT3,SRMS,KDR,IL6ST,PDGFRA,AGT,ENPP2,FGF7,SFRP2,ADRA2A,IL18,FER,ADAM17,KIT,ITGB2,IL6R,GREM1,ROR2,EFNA1,PEAK1,CSPG4,HCLS1,FES,CSF1R,GAS6,ROR1,PDGFA,SRCIN1
GO:0018108	peptidyl-tyrosine phosphorylation	5.57e-07	5.57e-07	1	CRLF1,MVP,GPRC5A,HGF,CD44,FLT4,TXK,JAK2,CD40,FLT1,RIPK2,CAV1,MET,VTN,VEGFA,PDGFRB,EFEMP1,EPHA4,ARHGEF2,FLT3,SRMS,KDR,IL6ST,PDGFRA,AGT,ENPP2,FGF7,SFRP2,ADRA2A,IL18,FER,ADAM17,KIT,ITGB2,IL6R,GREM1,ROR2,EFNA1,PEAK1,CSPG4,HCLS1,FES,CSF1R,GAS6,ROR1,PDGFA,SRCIN1
GO:0050730	regulation of peptidyl-tyrosine phosphorylation	8.99e-06	8.99e-06	1	CRLF1,MVP,GPRC5A,HGF,CD44,NCK2,JAK2,ABL1,NRP1,CD40,RIPK2,SFRP1,TGFB1,CAV1,VTN,CD81,PTPN6,VEGFA,THBS4,ARHGEF2,PTK2B,FLT3,IL6ST,AGT,ENPP2,FGF7,APP,SFRP2,CTF1,ADRA2A,IL18,ADAM17,KIT,ITGB2,SHC1,IL6R,ITGA5,GREM1,EFNA1,CSPG4,PTPN2,HCLS1,PAK2,CSF1R,GAS6,PDGFA,MIF,LYN,ITGB3,SRCIN1
GO:0007260	tyrosine phosphorylation of STAT protein	0.0451	0.0451	1	CRLF1,JAK2,CD40,FLT3,IL6ST,IL18,FER,KIT,IL6R,HCLS1,CSF1R
GO:0042509	regulation of tyrosine phosphorylation of STAT protein	0.0628	0.0628	1	CRLF1,JAK2,CD40,FLT3,IL6ST,IL18,KIT,IL6R,HCLS1,CSF1R
GO:0042506	tyrosine phosphorylation of Stat5 protein	1	1	1	JAK2,KIT
GO:0042522	regulation of tyrosine phosphorylation of Stat5 protein	1	1	1	JAK2,KIT
GO:0042503	tyrosine phosphorylation of Stat3 protein	0.0222	0.0222	1	CRLF1,JAK2,IL6ST,IL18,FER,KIT,IL6R,CSF1R
GO:0042516	regulation of tyrosine phosphorylation of Stat3 protein	0.0582	0.0582	1	CRLF1,JAK2,IL6ST,IL18,KIT,IL6R,CSF1R
GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	2.88e-05	2.88e-05	1	CRLF1,HGF,CD44,JAK2,CD40,RIPK2,VTN,VEGFA,ARHGEF2,FLT3,IL6ST,AGT,ENPP2,FGF7,ADRA2A,IL18,ADAM17,KIT,IL6R,GREM1,EFNA1,CSPG4,HCLS1,CSF1R,GAS6,SRCIN1
GO:1904238	pericyte cell differentiation	0.124	0.124	1	ACTA2,CD34
GO:0070841	inclusion body assembly	0.000913	0.000913	1	CLU,HSPA2,APOE,DNAJB2,DNAJA4,SACS,DNAJB8,HSPA1B,HSPA1A
GO:1902988	neurofibrillary tangle assembly	0.171	0.171	1	CLU,APOE
GO:0048308	organelle inheritance	1	1	1	ZFYVE20,GOLGA2,CDK1
GO:1904888	cranial skeletal system development	0.275	0.275	1	TGFBR1,RAB23,PDGFRA,TGFBR2
GO:0061008	hepaticobiliary system development	1	1	1	HPN,CCDC40
GO:0018195	peptidyl-arginine modification	0.088	0.088	1	PADI2,FBXO11,PADI4,PRMT3
GO:0071825	protein-lipid complex subunit organization	0.0416	0.0416	1	MPO,APOB,PLTP,APOA4,APOE,SNX9,AGT,BIN1,MTTP,ABCA1,PLA2G2A,APOM
GO:0040007	growth	0.000371	0.000371	1	SEMA3B,RUFY3,FHL1,BCAR1,NTN1,RASGRP2,TGFBR3,LRP6,EVC,CDHR2,TXK,SEMA3C,MEF2C,CTTN,LTBP4,MUL1,SIRT1,ABL1,NRP1,HNF4A,PSMD10,PGCP,SFRP1,URI1,BBC3,TGFB1,HPN,MTPN,AGR2,LIMK1,TGFBR1,ALOX12,VEGFA,FGF1,NRP2,TNN,TBX2,CDKN2C,BBS2,MT1G,MT2A,FLRT1,EIF2AK4,INO80,SH3BP4,APOE,BST2,RFTN1,LARGE,NOTCH2,AGT,RBP4,ITGAV,FGF2,FGF7,IQGAP1,SMAD4,APP,AKT1,S100A8,GOLGA4,SFRP2,EBAG9,NOTCH1,PTPRJ,ADAM17,SORBS2,CDA,FRZB,PDLIM5,S100A9,CLASP2,APBB2,PLXNB1,NIPBL,TBX20,CDK5,FBP1,SMAD3,SEMA4C,MT1B,MT1E,INSR,PTEN,STAT5B,CRLF3,BASP1,GAS1,CAV3,SLIT3,ENTPD5,MT1X,AGRN,H3F3C,APOD,DACT3,ENPP1,ITSN2,MT1F,SMURF1,L1CAM,MT1H,MT1A,MT1M,SIPA1,PLXNA4,ACTN3,ITGB3,PRSS2
GO:0040008	regulation of growth	0.00195	0.00195	1	SEMA3B,RUFY3,FHL1,BCAR1,NTN1,RASGRP2,CDHR2,SEMA3C,MEF2C,CTTN,LTBP4,MUL1,SIRT1,ABL1,NRP1,HNF4A,PSMD10,SFRP1,URI1,BBC3,TGFB1,HPN,MTPN,AGR2,LIMK1,TGFBR1,ALOX12,VEGFA,TBX2,CDKN2C,BBS2,MT1G,MT2A,INO80,SH3BP4,APOE,BST2,AGT,RBP4,FGF2,SMAD4,APP,AKT1,S100A8,GOLGA4,SFRP2,EBAG9,NOTCH1,PTPRJ,ADAM17,CDA,FRZB,S100A9,CLASP2,APBB2,NIPBL,TBX20,FBP1,SMAD3,SEMA4C,MT1B,MT1E,INSR,PTEN,STAT5B,CRLF3,BASP1,SLIT3,MT1X,AGRN,H3F3C,DACT3,ENPP1,ITSN2,MT1F,SMURF1,L1CAM,MT1H,MT1A,MT1M,SIPA1,PLXNA4,ACTN3,PRSS2
